State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ARUNACHAL PRADESH,14,UPPER SUBANSIRI,467.27,323.21,108.07,35.99,298.3,128.41,20.4,447.11,296.25,99.94,20.4,416.59,9045,461,9506,25,154,221,3,0,7181,461,7642,5,156,221,0,0,268.99,297.25,100,30.8,32.14,100,21.32,21.37,100,50,10,20,0,7181,0,0,100,0,0,0,0,0,0,12952,4116
ARUNACHAL PRADESH,15,WEST KAMENG,387.3,269.67,91.67,25.96,251.78,130.78,12.14,394.7,249.18,48.82,12.14,310.14,5644,252,5896,25,306,111,4,0,3744,252,3996,22,306,111,0,0,185.94,153.07,82.32,61.2,61.2,100,5.56,5.55,99.82,50,31.2,62.4,0,3744,0,0,100,0,0,0,0,0,0,12542,5055
ARUNACHAL PRADESH,16,WEST SIANG,625.32,432.02,144.22,49.08,326.09,147.21,15.55,488.85,330.23,102.78,15.55,448.56,11472,0,11472,25,378,2,0,0,7221,122,7343,9,378,25,0,0,373.63,253.35,67.81,75.6,106.29,100,0.1,4.74,100,50,11.24,22.48,0,7221,0,0,100,0,122,0,0,0,0,15387,9985
ASSAM,1,BAGSHA,3930.13,2769.19,865.85,295.09,2564.67,484,208,3256.67,2607.37,484,208,3299.37,85697,63785,149482,15,1789,69,3,0,73550,21830,95380,15,1789,69,3,0,2954.87,2629.94,89,376.3,478.6,100,3.46,4.83,100,30,23.2,77.33,13690,31070,28660,130,60.86,0,10,20,20,0,0,188191,0
ASSAM,2,BARPETA,6162.6,4361.74,1348.62,452.24,3876.98,661.11,259.82,4797.91,3643.33,661.11,259.82,4564.26,150747,93069,243816,0,1806,175,10,0,103845,33545,137390,0,2038,175,0,0,5293.17,3778.57,71.39,361.2,384.71,100,8.76,14.07,100,0,0,0,3899,1488,98458,0,5.19,0,0,0,0,0,0,306688,190588
ASSAM,3,BONGAIGAON,2773.12,1950.68,635.65,186.79,1097.58,314.11,15.44,1427.13,121.11,294.51,15.44,431.06,51929,39654,91583,15,1222,59,3,0,5286,8881,14167,0,1252,59,0,0,2040.49,139.58,6.84,302.12,244.19,80.83,2.96,4.13,100,30,0,0,42,27,5176,0,1.31,6,17,0,0,0,0,124874,65431
ASSAM,4,CACHAR,4741.34,3346.64,1045.87,348.83,3015.78,578.47,314.38,3908.63,2401.44,578.47,283.26,3263.17,119931,46293,166224,0,1839,1697,0,0,108014,46293,154307,1,1873,985,2,92,3760.31,2688.5,71.5,367.57,351.8,95.71,126.76,58.34,46.02,0,0.37,0,12332,1880,93802,0,13.16,0,0,0,0,0,0,299194,182908
ASSAM,5,CHIRANG,1522.06,1074.34,340.85,106.87,959,193,30.1,1182.1,877.42,189.48,29.38,1096.28,29956,20899,50855,10,778,38,2,0,25511,4252,29763,3,778,38,2,0,1082.56,590.83,54.58,155.6,186.89,100,1.9,2.56,100,20,4.8,24,2440,11880,11191,0,56.13,256,744,0,0,0,0,89657,0
ASSAM,6,DARRANG,3824.75,2681.62,848.25,294.88,2001.08,395.94,154.13,2551.15,1756.61,394.46,154.13,2305.21,86628,25633,112261,25,673,539,5,0,54421,6473,60894,0,673,243,0,0,3208.36,2006.23,62.53,131.6,127.9,97.19,41.76,17.01,40.73,50,0,0,0,0,54421,0,0,0,0,0,0,0,0,175393,120945
ASSAM,7,DHEMAJI,3228.33,2284.89,697.63,245.81,2058.67,353.63,158.36,2570.66,1861.02,353.63,158.36,2373.01,80854,18546,99400,10,871,230,5,0,59312,16235,75547,10,887,230,5,4,2757.39,1951.96,70.79,174.2,280.17,100,11.5,30.99,100,12.5,11.5,92,6619,27291,24604,0,57.17,0,0,0,0,0,0,119112,31371
