State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
ARUNACHAL PRADESH,13,UPPER SIANG,200.81,139.74,47.07,14.00,162.64,63.54,15.07,241.25,128.50,52.51,15.01,196.01,2634,964,3598,15,154,50,4,0,2576,964,3540,15,154,50,0,0,94.52,114.17,100.00,30.80,30.90,100.00,2.50,1.16,46.40,30.00,28.00,93.33,0,2576,0,0,100.00,0,964,0,0,0,0,5652,1899
ARUNACHAL PRADESH,14,UPPER SUBANSIRI,467.27,323.21,108.07,35.99,308.30,128.41,20.40,457.11,296.25,99.94,20.40,416.59,9045,461,9506,25,154,221,3,0,7181,461,7642,5,156,221,0,0,268.99,297.25,100.00,30.80,32.14,100.00,21.32,21.37,100.00,50.00,10.00,20.0,0,7181,0,0,100.00,0,0,0,0,0,0,12952,4116
ARUNACHAL PRADESH,15,WEST KAMENG,387.30,269.67,91.67,25.96,251.78,130.78,12.14,394.70,249.18,48.82,12.14,310.14,5644,252,5896,25,306,111,4,0,5817,256,6073,22,306,111,0,0,185.94,153.07,82.32,61.20,61.20,100,5.56,5.55,99.82,50.00,31.20,62.40,0,5815,2,0,99.97,0,1,0,0,0,0,12542,5055
ARUNACHAL PRADESH,16,WEST SIANG,625.32,432.02,144.22,49.08,351.09,147.21,15.55,513.85,352.33,111.55,15.95,479.82,11472,0,11472,25,378,2,0,0,7554,267,7821,11,383,35,0,0,373.63,277.68,74.32,75.60,108.21,100.00,0.10,5.74,100.00,50.00,15.24,30.48,0,7554,0,0,100.00,0,266,1,0,0,0,15387,9985
ASSAM,1,BAGSHA,3930.13,2769.19,865.85,295.09,3031.10,555.25,208.90,3795.25,2607.37,555.25,208.90,3371.52,85697,63785,149482,15,1789,69,3,0,73550,21830,95380,15,1789,69,3,0,2954.87,2692.84,91.13,376.30,478.60,100.00,3.46,4.83,100.00,30.00,23.20,77.33,13690,31070,28660,130,60.86,0,10,20,20,0,0,188191,0
ASSAM,2,BARPETA,6162.60,4361.74,1348.62,452.24,3876.98,708.61,259.82,4845.41,3652.13,664.73,261.78,4578.64,150747,93069,243816,0,1806,175,10,0,104003,33560,137563,2,2038,175,0,0,5293.17,3788.95,71.58,361.20,384.71,100.00,8.76,14.07,100.00,0.00,4.00,0.00,3951,1506,98546,0,5.25,8,0,0,7,0,0,306688,190588
ASSAM,3,BONGAIGAON,2773.12,1950.68,635.65,186.79,1097.58,314.11,15.44,1427.13,121.11,294.51,15.44,431.06,51929,39654,91583,15,1222,59,3,0,5286,8881,14167,0,1252,59,0,0,2040.49,139.58,6.84,302.12,244.19,80.83,2.96,4.13,100.00,30.00,0.00,0.00,42,27,5176,0,1.31,6,17,0,0,0,0,124874,65431
ASSAM,4,CACHAR,4741.34,3346.64,1045.87,348.83,3015.78,578.47,320.24,3914.49,2455.16,578.47,287.43,3321.06,119931,46293,166224,0,1839,1697,0,0,108451,46293,154744,1,1873,985,2,92,3760.31,2744.09,72.98,367.57,351.80,95.71,126.76,58.34,46.02,0.00,0.37,0.00,12438,1884,94129,0,13.21,0,0,0,0,0,0,299194,182908
ASSAM,5,CHIRANG,1522.06,1074.34,340.85,106.87,959.00,240.50,81.81,1281.31,934.78,236.07,51.60,1222.45,29956,20899,50855,10,778,38,2,0,25511,4252,29763,3,778,38,2,0,1082.56,717.00,66.23,155.60,186.89,100.00,1.90,2.56,100.00,20.00,4.80,24.00,2440,11880,11191,0,56.13,256,744,0,0,0,0,89657,0
ASSAM,6,DARRANG,3824.75,2681.62,848.25,294.88,2030.24,467.19,158.64,2656.07,1779.34,397.83,159.49,2336.66,86628,25633,112261,25,673,539,5,0,54785,6473,61258,0,673,243,0,0,3208.36,2029.25,63.25,131.60,127.90,97.19,41.76,17.01,40.73,50.00,0.00,0.00,43,0,54742,0,0.08,0,0,0,0,0,0,175393,120945
