State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total
MADHYA PRADESH,35,RATLAM,2002.65,1344.58,458.73,199.34,1202.1,412.09,200.93,1815.12,1141.1,397.82,200.93,1739.84,24-07-2003,Feb-13,51248,88719,139967,24,1392,158,5,1,64012,82034,146046,10,2029,158,,,,,,,,,,,,,51248,88719,139967,64012,15310,28092,20603,7,67.8,82034,0,0,0,0,0,0,146046
MADHYA PRADESH,36,REWA,7676.61,4560.04,2090.66,1025.91,4034.57,1567.45,981.24,6583.26,3406.15,1479.5,975.23,5860.87,13-02-2003,Feb-13,121538,197742,319280,9,8902,2153,10,0,143310,119769,263079,18,6928,211,,,,,,,,,,,,,121538,197742,319280,143310,30722,25406,87182,127,39.17,119769,2269,1509,0,0,0,0,263079
MADHYA PRADESH,37,SAGAR,9087,5631.34,2370.7,1084.96,4922.12,1353.18,793.17,7068.47,2577.54,1021.74,320.44,3919.72,24-07-2003,Feb-13,208079,137113,345192,22,3749,139,10,1,116190,90156,206346,22,5317,302,,,,,,,,,,,,,208079,137113,345192,116190,35677,20425,60088,13,48.28,90156,0,0,0,0,0,0,206346
MADHYA PRADESH,38,SATNA,9696.16,5725.11,2541.41,1429.64,4998.51,1646.79,558.41,7203.71,4456.47,1646.79,505.37,6608.63,24-07-2003,Feb-13,225199,119149,344348,66,3358,1845,7,1,166127,99330,265457,42,4966,1845,,,,,,,,,,,,,225199,119149,344348,166127,56865,43868,65394,5,60.64,99330,0,0,0,0,0,0,265457
MADHYA PRADESH,39,SEHORE,2183.91,1496.35,543.95,143.61,1286.75,354.84,130.33,1771.92,1411.29,326.83,124.84,1862.96,30-08-2000,Feb-13,34355,86987,121342,4,3230,62,10,0,72949,67816,140765,4,2729,137,,,,,,,,,,,,,34355,86987,121342,72949,14588,7295,51066,0,30,67816,0,0,0,0,0,0,140765
MADHYA PRADESH,40,SEONI,3824.66,2573.32,910.43,340.91,2283.17,749.23,792.8,3825.2,2090.26,749.23,269.26,3108.74,02-05-2003,Feb-13,104769,122727,227496,10,2794,1718,4,0,91596,78475,170071,5,2780,890,,,,,,,,,,,,,104769,122727,227496,91596,9160,27479,54957,104,40,78475,0,0,0,0,0,0,170071
MADHYA PRADESH,41,SHAHDOL,3312.37,2221.07,776.12,315.18,1963.65,661.07,279.2,2903.92,1321.99,574.59,217.44,2114.03,24-07-2003,Feb-13,84802,74157,158959,45,2500,878,8,1,86233,68844,155077,34,3669,849,,,,,,,,,,,,,84802,74157,158959,86233,9479,48688,28066,0,67.45,68844,68286,0,0,0,0,0,155077
MADHYA PRADESH,42,SHAJAPUR,3302.24,2250.05,807,245.19,1966.37,669.43,215.74,2851.53,1404.88,555.3,215.74,2175.92,24-07-2003,Feb-13,65429,91295,156724,18,3259,313,7,1,73948,86122,160070,17,2100,288,,,,,,,,,,,,,65429,91295,156724,73948,33701,1035,39212,0,46.97,86122,960,45,1453,139,10,40,160070
MADHYA PRADESH,43,SHEOPUR,1081.77,745.88,257.14,78.75,662.81,152.5,49.04,864.35,741.68,130.67,26.68,899.03,24-07-2003,Feb-13,18198,63230,81428,10,1054,189,9,1,28579,43585,72164,9,964,189,,,,,,,,,,,,,18198,63230,81428,28579,9011,9062,10506,0,63.24,43585,0,0,0,0,0,0,72164
MADHYA PRADESH,44,SHIVPURI,3320.76,2229.87,829.76,261.13,1940.32,654.99,241.03,2836.34,1342.04,518.28,185.15,2045.48,24-07-2003,Feb-13,65212,149252,214464,52,2814,148,7,1,43931,92825,136756,18,3594,148,,,,,,,,,,,,,65212,149252,214464,43931,14699,11466,17766,0,59.56,92825,0,0,0,0,0,0,136756
MADHYA PRADESH,45,SIDHI,5118.91,3465.78,1179.46,473.67,2999.35,1127.72,278.42,4405.49,1410.44,629.81,212.2,2252.45,24-07-2003,Feb-13,127045,68292,195337,20,1458,488,8,1,62626,52237,114863,9,2971,488,,,,,,,,,,,,,127045,68292,195337,62626,18987,22605,21034,62626,66.41,52237,0,0,0,0,0,0,114863
MADHYA PRADESH,46,SINGRAULI,3718.42,2429.16,976.07,313.19,1394.18,689.72,1299.44,3383.34,1263.29,606.52,0,1869.8,04-08-2010,Feb-13,53722,98994,152716,7,1936,472,3,0,52666,39484,92150,7,2975,468,,,,,,,,,,,,,53722,98994,152716,52666,18439,18829,15393,0,70.76,39484,40,108,0,0,0,0,92150
MADHYA PRADESH,47,TIKAMGARH,4759.02,3281.72,1201.48,275.82,2817.4,717.59,188.85,3723.84,1683.08,587.77,184.32,2455.17,13-02-2003,Feb-13,66866,97843,164709,30,5086,112,6,0,43574,42378,85952,5,3940,110,,,,,,,,,,,,,66866,97843,164709,43574,16693,4587,22294,0,48.84,42378,0,0,0,0,0,0,85952
MADHYA PRADESH,48,UJJAIN,3878.22,2649.56,956.11,272.55,2311.65,792.31,532.87,3636.83,1931.67,645.76,244.61,2822.03,02-05-2003,Feb-13,68225,166634,234859,50,3800,1006,10,0,76699,114803,191502,45,2843,1006,,,,,,,,,,,,,68225,166634,234859,76699,28452,3789,44458,0,42.04,114803,170,16,102,36,29,6,191502
MADHYA PRADESH,49,UMARIA,2513.42,1714.93,618.92,179.57,1493.92,434.49,107.3,2035.71,1123.77,402.77,100.44,1626.98,24-07-2003,Feb-13,40359,78621,118980,51,2303,300,9,1,54150,64522,118672,39,2471,326,,,,,,,,,,,,,40359,78621,118980,54150,6858,30202,17090,0,68.44,64522,0,0,0,0,0,0,118672
MADHYA PRADESH,50,VIDISHA,4602.03,3115.01,1120.89,366.13,2705.81,746.92,383.53,3836.26,1917.33,746.92,283.41,2947.66,24-07-2003,Feb-13,96852,88789,185641,14,2940,145,6,1,80760,63975,144735,13,2741,145,,,,,,,,,,,,,96852,88789,185641,80760,21393,9089,50278,0,37.74,63975,0,0,0,0,0,0,144735
MAHARASHTRA,1,AHMEDNAGAR,4545.41,2935.06,1064.81,545.54,2341.59,1111.81,193.9,3647.3,2061.63,860.57,183.89,3106.09,23-04-2002,Feb-13,134247,304214,438461,50,2800,3646,14,0,131067,307950,439017,50,2800,3247,2492.85,1362.21,54.64,560,592.8,100,200.05,228.5,100,37.5,100,100,134247,304214,438461,131067,33728,28972,68367,2,47.84,307950,0,0,0,0,0,0,439017
MAHARASHTRA,2,AKOLA,2959.32,1970.82,712.04,276.46,938.04,942.72,42.98,1923.74,860.36,517.69,42.98,1421.03,13-02-2003,Feb-13,81443,106045,187488,0,1547,1000,7,0,56536,65423,121959,3,1547,1000,2010.38,635.32,31.6,309.4,427.87,100,50.01,57.74,100,0,0,0,81443,106045,187488,56536,24120,7865,20452,290,56.57,65423,0,0,0,0,0,0,121959
MAHARASHTRA,3,AMRAVATI,5987.5,3961.39,1456.74,569.37,2865.04,1041.91,450.35,4357.3,1672.89,759.02,263.07,2694.98,07-02-2000,Feb-13,176172,133894,310066,108,1587,1801,10,0,98202,77981,176183,67,1587,1664,4512.87,1645.63,36.47,317.4,338.64,100,94.2,85.04,90.28,118.8,91.41,76.94,176172,133894,310066,98202,22841,14809,60551,1,38.34,77981,11,7,54,8,1,2,176183
MAHARASHTRA,4,AURANGABAD,4819.5,3194.93,1160.9,463.67,2240.18,1189.58,477.05,3906.81,1478.99,779.2,227.08,2485.27,22-03-2001,Feb-13,110190,174106,284296,154,1787,1810,10,0,61281,120912,182193,170,1787,1810,2950.45,1190.95,40.37,357.4,354.55,99.2,98.11,100.46,100,109.34,99,90.54,110190,174106,284296,61281,13781,7346,40154,61281,34.48,120912,0,0,0,0,0,0,182193
MAHARASHTRA,5,BEED,4189.63,2776.51,1029.33,383.79,1881.64,737.58,221.59,2840.81,1525.01,673.68,193.25,2391.94,13-02-2003,Feb-13,90500,385000,475500,53,3154,1614,10,0,57466,107543,165009,143,3154,1614,2438.12,1156.27,47.42,630.8,568.11,90.06,83.38,155.15,100,78.97,153.4,100,90500,385000,475500,57466,11828,567,44697,374,21.57,107543,0,0,0,0,0,0,165009
MAHARASHTRA,6,BHANDARA,3128.96,2041.92,731.4,355.64,1498.05,666.02,217.67,2381.74,1217.78,494.09,134.82,1846.69,14-01-2004,Feb-13,93065,39555,132620,45,1347,1081,5,2,81339,63068,144407,0,1347,1081,1912.77,1185.98,62,269.4,262.51,97.44,57,49.16,86.25,54,54,100,93065,39555,132620,81339,15621,5371,60347,56,25.81,63068,9,0,47,11,0,8,144407
MAHARASHTRA,7,BULDHANA,5227.7,3487.91,1268.57,471.22,2544.43,882.27,218.01,3644.71,2024.87,804.94,200.45,3030.26,25-07-2003,Feb-13,117275,208512,325787,70,2730,1833,28,0,70211,73704,143915,70,2730,1833,3212.33,1869.58,58.2,546,536.99,98.35,101.5,101.37,99.87,28,27.89,99.61,117275,208512,325787,70211,12770,1959,43838,100,20.98,73704,0,0,0,0,0,0,143915
MAHARASHTRA,8,CHANDRAPUR,4881.19,3124.09,1208.52,548.58,2214.06,1045.78,2389.8,5649.64,1667.64,713.06,317.19,2697.89,02-03-2001,Feb-13,143479,148429,291908,66,2022,1833,25,0,110658,101237,211895,55,2022,1833,3335.48,1786.3,53.55,404.4,395.86,97.89,91.66,88.96,97.05,132,99.38,75.29,143479,148429,291908,110658,15798,20100,42230,0,32.44,101237,0,0,0,0,0,0,211895
MAHARASHTRA,9,DHULE,3871.14,2566.57,909.77,394.8,1744.71,674.27,108.65,2527.63,893.36,419.36,108.58,1421.3,07-02-2000,Feb-13,106598,77574,184172,142,1473,1489,10,0,85789,71763,157552,142,1473,1489,2459.71,499.48,20.31,294.6,291.4,98.91,74.46,71.29,95.74,162.93,170.13,100,106598,77574,184172,85789,1519,6473,19804,0,9.32,71763,0,40,34,16,0,0,157552
MAHARASHTRA,10,GADCHIROLI,2352.55,1536.96,530.74,284.85,1272.49,801.85,38.07,2112.41,1373.65,453.89,13.77,1841.31,07-11-2003,Feb-13,75900,53113,129013,54,1278,1321,9,3,75900,41659,117559,54,1278,1321,1381.1,1130.14,81.83,255.6,254.5,99.57,66.06,65.78,99.58,46,96,100,75900,53113,129013,75900,11385,26565,37950,0,50,41659,0,0,0,0,0,0,117559
MAHARASHTRA,11,GONDIA,3646.28,2349.39,833.34,463.55,1652.08,1056.12,75.01,2783.21,1586.86,561.98,60.17,2209.01,07-11-2003,Feb-13,120714,59502,180216,175,1731,1298,6,2,113915,57244,171159,66,1731,1298,2060.54,1295.1,62.85,349.66,320.69,91.71,64.9,61.99,95.52,230,129.4,56.26,120714,59502,180216,113915,23243,18677,63059,0,36.8,57244,0,0,0,0,0,0,171159
MAHARASHTRA,12,HINGOLI,2699.49,1788.09,660.17,251.23,1408.34,645.5,179.5,2233.34,1324.99,397.21,153.06,1875.26,14-01-2004,Feb-13,52157,146643,198800,200,1797,910,9,1,46559,104638,151197,200,1797,910,1161.35,805.81,69.39,375.3,359.46,95.78,45.5,44.46,97.71,350,301.28,86.08,52157,146643,198800,46559,11185,5290,17518,0,35.39,104638,0,0,0,0,0,0,151197
MAHARASHTRA,13,JALGAON,9719.11,6355.42,2441.97,921.72,4337.86,1230.27,424.82,5992.95,2959.95,1052.16,424.17,4436.28,23-04-2002,Feb-13,214260,304787,519047,725,3627,2618,15,0,130477,160830,291307,725,3627,2802,5667.1,1413.46,24.94,752.7,733.8,97.49,130.9,140.1,100,1420,1378.3,97.06,214260,304787,519047,130477,32088,30884,67505,0,48.26,160830,0,0,0,0,0,0,291307
MAHARASHTRA,14,JALNA,3125.27,2048.28,744.16,332.83,1537.24,849.09,241.39,2627.72,1203.15,451.43,241.39,1895.97,23-04-2002,Feb-13,85470,139011,224481,124,2200,1550,8,0,81071,126486,207557,75,2200,1550,1802.37,802.75,44.54,440,466.44,100,85.94,53.38,62.11,92.29,106.36,100,85470,139011,224481,81071,15343,1530,58237,15,20.81,126486,14249,10,0,0,0,0,207557
MAHARASHTRA,15,KOLHAPUR,3203.5,2132.63,770.31,300.56,1663.54,664.87,174.89,2503.3,1294.68,551.12,174.89,2020.69,13-02-2003,Feb-13,75993,322439,398432,985,2210,3167,10,0,60990,322439,383429,749,2510,3167,1354.27,611.72,45.17,442,442,100,158.36,159.36,100,359.16,291.34,81.12,75993,322439,398432,60990,24590,196,36204,0,40.64,322439,0,0,0,0,0,0,383429
MAHARASHTRA,16,LATUR,3531.81,2362.48,875.69,293.64,1690.04,376.56,55.86,2122.46,1210.29,376.56,48.71,1635.56,07-11-2003,Feb-13,74260,200093,274353,115,2556,1017,8,2,44727,88326,133053,44,2556,1017,1889.3,510.81,27.04,567.3,513.09,90.44,60.59,70.23,100,230,105.6,45.91,74260,200093,274353,44727,12410,2018,28814,26,32.26,88326,0,0,0,0,0,0,133053
MAHARASHTRA,17,NAGPUR,3912.1,2591.91,970.29,349.9,1379.88,975.09,237.5,2592.47,1381.74,934.46,237,2553.19,13-02-2003,Feb-13,67367,182311,249678,300,2219,1775,10,0,59221,146722,205943,180,2219,1649,1646.27,1232.34,74.86,541.3,541.3,100,101.78,91.65,90.05,600,352,58.67,67367,182311,249678,59221,13618,17888,27567,0,53.2,146722,0,0,0,0,0,0,205943
MAHARASHTRA,18,NANDED,4799.86,3202.91,1192.22,404.73,2419.23,1043.85,349.11,3812.19,2108.38,901.52,311.98,3321.88,07-02-2000,Feb-13,101990,189813,291803,69,4432,2695,10,0,55604,95671,151275,19,4432,2695,2768.58,1805.76,65.22,886.4,785.65,88.63,134.76,134.75,99.99,72.45,31.36,43.29,101990,189813,291803,55604,12748,4102,24136,0,30.3,95671,0,0,0,0,0,0,151275
MAHARASHTRA,19,NANDURBAR,5686.32,3788.13,1409.23,488.96,2558.15,1253.5,240.13,4051.77,1784.64,872.85,229.21,2886.7,23-04-2002,Feb-13,134118,79135,213253,132,2216,866,6,0,75140,30458,105598,77,2196,866,3940.33,1764.65,44.78,518.2,493.42,95.22,46.3,148.79,100,232.02,118.01,50.86,134118,79135,213253,75140,5735,56120,13187,98,82.32,30458,0,0,0,0,0,0,105598
MAHARASHTRA,20,NASHIK,6872.1,4519.83,1657.58,694.69,2151.35,753.85,426.61,3331.81,1704.1,634.31,426.61,2765.02,07-11-2003,Feb-13,202284,249900,452184,54,2072,3427,12,3,149776,192406,342182,41,2072,2072,4514.29,1895.8,42,414.4,344.68,83.18,212.03,107.24,50.58,51.21,50.75,99.1,202284,249900,452184,149776,17355,85889,44342,0,68.93,192406,0,0,0,0,0,0,342182
MAHARASHTRA,21,OSMANABAD,2001.79,1294.66,488.65,218.48,976.58,513.83,118.32,1608.73,777.8,386.98,118.23,1283.01,25-07-2003,Feb-13,54312,144344,198656,57,1689,752,3,1,54260,88639,142899,30,1689,752,1141.98,529.67,46.38,337.8,337.8,100,37.61,37.6,99.97,46.74,45.92,98.25,54312,144344,198656,54260,16148,2531,35441,0,34.42,88639,0,0,0,0,0,0,142899
MAHARASHTRA,22,PARBHANI,2189.8,1439.62,537.77,212.41,903.75,421.91,88.42,1414.08,732.1,296.43,86.63,1115.16,14-01-2004,Feb-13,53647,200093,253740,56,1540,863,6,3,45956,67405,113361,19,1540,863,1381.85,474.08,34.31,308,310.06,100,43.16,79.26,100,44.8,28.32,63.21,53647,200093,253740,45956,11692,984,33280,0,27.58,67405,1,0,2,1,0,0,113361
MAHARASHTRA,23,PUNE,4835.64,3104.75,1232.22,498.67,2452.69,1036.11,305.81,3794.61,2272.56,1036.08,303.41,3612.05,13-02-2003,Feb-13,97302,305917,403219,633,5684,2480,10,0,94466,300654,395120,285,5684,3083,1715.05,1241.11,72.37,1136.8,1136.8,100,124,185.38,100,613,536.96,87.6,97302,305917,403219,94466,15086,7756,60382,0,24.18,300654,0,0,0,0,0,0,395120
MAHARASHTRA,24,RAIGAD,6569.89,4337.97,1662.77,569.15,3357,1116.34,3075.72,7549.06,2735.51,1116.34,309.74,4161.59,07-02-2000,Feb-13,124656,183838,308494,500,4915,1931,10,0,98556,193764,292320,603,4915,1931,2672.46,1678.9,62.82,1338.2,1281.51,95.76,96.56,112.38,100,850.5,523.28,61.53,124656,183838,308494,98556,4790,7878,85888,0,12.85,193764,2600,1822,0,0,0,0,292320
MAHARASHTRA,25,RATNAGIRI,3019.85,1835.73,734.49,449.63,1562.56,726.77,335.1,2624.43,1471.96,726.02,312.04,2510.03,02-03-2001,Feb-13,95726,222099,317825,575,4167,1147,10,0,102182,161370,263552,525,4167,1345,1102.85,992.1,89.96,713.15,829.15,100,57.36,99.8,100,247.49,187.87,75.91,95726,222099,317825,102182,21889,1135,78672,0,22.53,161370,0,0,0,0,0,0,263552
MAHARASHTRA,26,SANGLI,4578.41,2954.82,1216.7,406.89,2300.93,787.94,186.5,3275.37,1798.11,768.89,186.5,2753.5,22-03-2001,Feb-13,50210,199976,250186,900,3274,2151,10,0,41451,177654,219105,304,3274,2151,1250.75,1026.57,82.08,740.6,658.46,88.91,111.49,116.64,100,1534.8,414.35,27,50210,199976,250186,41451,7238,0,34096,0,17.46,177654,0,0,0,0,0,0,219105
MAHARASHTRA,27,SATARA,6239.22,4116.67,1581.12,541.43,3280.42,1124.93,249.2,4654.55,2742.29,1025.22,249.2,4016.72,13-02-2003,Feb-13,83517,306199,389716,852,4419,3431,10,0,71679,299501,371180,852,4878,3576,1843.44,981.11,53.22,883.8,980.73,100,171.56,244.7,100,1704,821.97,48.24,83517,306199,389716,71679,4885,46,66748,0,6.88,299501,0,0,0,0,0,0,371180
MAHARASHTRA,28,SINDHUDURG,2084.95,1346.18,502.92,235.85,1160.12,502.92,342.4,2005.44,1156.45,477.2,342.4,1976.05,25-07-2003,Feb-13,43874,73459,117333,460,2292,1050,3,1,43874,73459,117333,460,2292,1050,591.35,598.9,100,458.4,512,100,52.5,54.72,100,413.76,486.71,100,43874,73459,117333,43874,2983,53,40838,0,6.92,73459,0,0,0,0,0,0,117333
MAHARASHTRA,29,SOLAPUR,6243.25,4067.68,1535.61,639.96,2917.76,1050.14,259.39,4227.29,1879.82,685.76,220.67,2786.25,25-07-2003,Feb-13,167757,291036,458793,52,4045,3378,9,1,116638,250626,367264,22,4045,3378,4137.63,1003.4,24.25,809,808.83,99.98,168.92,149.14,88.29,39,16.5,42.31,167757,291036,458793,116638,17250,5089,87886,0,19.15,250626,0,0,0,0,0,0,367264
MAHARASHTRA,30,THANE,7933.25,5278.51,1804.93,849.81,4119.98,1478.48,589.96,6188.42,3928.37,1420.77,586.75,5935.89,07-11-2003,Feb-13,235922,299502,535424,300,4883,2616,10,3,224238,296854,521092,300,4883,2616,4466.08,3333.62,74.64,976.6,978.7,100,133.08,133.08,100,240,225.95,94.15,235922,299502,535424,224238,9145,152104,62161,844,71.91,296854,0,0,0,0,0,0,521092
MAHARASHTRA,31,WARDHA,2270.99,1509.48,521.24,240.27,1181.56,492.66,96.82,1771.04,1260.32,474.25,96.82,1831.39,07-11-2003,Feb-13,63339,71069,134408,56,1298,852,6,2,58440,59779,118219,38,1298,852,,,,,,,,,,,,,63339,71069,134408,58440,9862,6105,42472,111,27.32,59779,0,0,0,0,0,0,118219
MAHARASHTRA,32,WASHIM,4337.69,2837.65,1098.04,402,1250.89,714.66,76.66,2042.21,792.4,591.56,64.25,1448.21,14-01-2003,Feb-13,107896,97057,204953,50,1526,950,4,2,46719,46879,93598,38,1526,950,,,,,,,,,,,,,107896,97057,204953,46719,0,0,46719,0,0,46879,0,0,0,0,0,0,93598
MAHARASHTRA,33,YAVATMAL,7505.57,4912.82,1870.28,722.47,2321.92,1459.78,184.27,3965.97,2656.42,1139,183.56,3978.98,22-03-2001,Feb-13,187799,206239,394038,98,2935,1724,16,0,85062,112562,197624,74,2935,1787,,,,,,,,,,,,,187799,206239,394038,85062,8602,11195,45057,0,23.27,112562,0,0,0,0,0,0,197624
MANIPUR,1,BISHNUPUR,669.2,467.84,150.91,50.45,388.82,115.05,19.51,523.38,364.85,115.05,19.51,499.41,12-03-2003,Jan-13,12152,4850,17002,24,302,84,2,0,10400,4420,14820,24,302,84,388.86,353.4,90.88,68.17,57.77,84.74,7.4,4.5,60.81,48,62.6,100,12152,4850,17002,10400,308,90,10002,0,3.83,4420,20,0,0,0,0,0,14820
MANIPUR,2,CHANDEL,1099.64,770,253.21,76.43,354.15,56,36,446.15,433.01,56,36,525.01,13-08-2007,Feb-13,17610,0,17610,50,434,182,5,0,12285,0,12285,45,434,182,639.4,234.82,36.73,106.04,75,70.73,15.7,8,50.96,100,62,62,17610,0,17610,12285,0,12285,0,0,100,0,0,0,0,0,0,0,12285
MANIPUR,3,CHURACHANDPUR,1986.26,1398.73,457.12,130.41,670.12,110,57,837.12,727,110,57,894,13-08-2007,Feb-13,33864,3762,37626,50,676,190,7,0,14399,3762,18161,37,676,190,1299.01,516.62,39.77,200.5,124.69,62.19,15.26,41.33,100,99.79,79.39,79.56,33864,3762,37626,14399,35,14325,24,15,99.73,3762,0,0,0,0,0,0,18161
MANIPUR,4,IMPHAL EAST,1008.5,700.15,243.45,64.9,484.29,113.5,31.99,629.78,484.22,113.5,31.99,629.71,12-03-2003,Feb-13,13189,12030,25219,50,804,119,3,0,12550,5265,17815,52,804,119,455.44,383.42,84.19,257.19,111.24,43.25,11.26,7.31,64.92,98.6,84.87,86.08,13189,12030,25219,12550,36,20,12494,0,0.45,5265,6,15,350,50,0,0,17815
MANIPUR,5,IMPHAL WEST,942.21,656.51,209.11,76.59,443.71,112.45,12.44,568.6,275.6,104.88,12.44,392.92,22-03-2001,Feb-13,20608,4405,25013,45,156,0,5,0,14574,3509,18083,40,156,0,715.6,235.17,32.86,27.04,35,100,0,0,0,73.35,62.53,85.25,20608,4405,25013,14574,89,153,14332,0,1.66,3509,0,0,0,0,0,0,18083
MANIPUR,6,SENAPATI,2509.77,1766.2,564.69,178.88,664.27,146,57.39,867.66,736.41,143.26,57.39,937.05,13-08-2007,Feb-13,47968,28392,76360,50,490,185,1,0,28527,13181,41708,26,490,185,1797.66,598.94,33.32,151.66,72.64,47.9,17.26,6.53,37.83,99.79,56.91,57.03,47968,28392,76360,28527,169,28358,0,0,100,13181,0,0,0,0,0,0,41708
MANIPUR,7,TAMENGLONG,883.84,617.51,204.61,61.72,423.6,96,42.3,561.9,436.18,96,42.3,574.49,13-08-2007,Jan-13,13380,1486,14866,50,424,0,4,0,10777,1074,11851,40,424,0,471.94,353.75,74.96,108.11,70.96,65.64,0,0,0,99.79,93.46,93.66,13380,1486,14866,10777,0,10777,0,0,100,1074,0,0,0,0,0,0,11851
MANIPUR,8,THOUBAL,1351.23,954.19,303.18,93.86,651.7,135.88,521.85,1309.43,500.48,135.01,58.79,694.28,12-03-2003,Feb-13,23264,5250,28514,42,395,42,3,0,16904,5250,22154,42,395,42,849.73,465.79,54.82,141.16,107.42,76.1,2.1,2.1,100,84,72.8,86.67,23264,5250,28514,16904,0,87,16817,0,0.51,5250,0,0,0,0,0,0,22154
MANIPUR,9,UKHRUL,823.38,577.6,193.22,52.56,268.4,49.13,2.99,320.52,157.48,30.33,2.99,190.8,31-07-2006,Jan-13,12852,8192,21044,25,238,399,5,0,997,8192,9189,2,238,399,504.13,29.91,5.93,76.83,41.28,53.73,39.92,15.96,39.98,50,3.2,6.4,12852,8192,21044,997,0,997,0,0,100,8192,0,0,0,0,0,0,9189
MEGHALAYA,1,EAST GARO HILLS,1899.42,1355.15,443.55,100.72,1174.01,328.73,15.48,1518.22,1267.15,230.82,15,1512.97,31-07-2006,Feb-13,31739,6469,38208,10,1311,177,10,0,20958,9750,30708,25,1095,175,890.01,505.4,56.79,430.73,723.87,100,17.22,8.7,50.52,74.77,50.7,67.81,31739,6469,38208,20958,0,20958,0,0,100,9750,0,0,0,0,0,0,30708
MEGHALAYA,2,EAST KHASI HILLS,2784.15,1957.65,651.34,175.16,1706.76,483.62,99.39,2289.77,1689.43,481.86,86.26,2257.55,14-01-2004,Feb-13,42284,32778,75062,50,2148,349,4,0,32409,27645,60054,52,1898,362,1416.21,1245.7,87.96,662.51,582.96,87.99,31.16,40.72,100,93.35,104.79,100,42284,32778,75062,32409,0,32409,0,0,100,27645,0,27645,0,0,0,0,60054
MEGHALAYA,3,JAINTIA HILLS,1625.05,1141.78,372.82,110.45,814.53,275.45,37.17,1127.15,557.56,224.31,37.17,819.04,17-11-2006,Feb-13,31950,6729,38679,50,595,155,5,0,20452,4585,25037,26,493,141,1148.83,418.84,36.46,173.39,147.55,85.1,15.5,1.46,9.42,100,40.96,40.96,31950,6729,38679,20452,0,19812,0,0,96.87,4585,0,0,0,0,0,0,25037
MEGHALAYA,4,RI BHOI,1553.53,1074.04,403.07,76.42,946.64,361.32,17.81,1325.77,741,247.11,14.89,1003,23-11-2005,Feb-13,16276,21196,37472,50,1946,305,3,0,13741,12275,26016,36,1946,290,546.61,290.4,53.13,663,549.11,82.82,29.92,19.4,64.84,73.5,52.04,70.8,16276,21196,37472,13741,0,4419,0,0,32.16,12275,0,0,0,0,0,0,26016
MEGHALAYA,5,SOUTH GARO HILLS,1237.23,858.26,307.91,71.06,625.26,252.12,0,877.38,534.27,243.2,0,777.47,15-01-2008,Feb-13,12891,5346,18237,30,1074,227,4,0,11395,3087,14482,21,460,117,530.16,355.36,67.03,392.03,274.21,69.95,22.72,12.36,54.4,60,26.8,44.67,12891,5346,18237,11395,0,11395,0,0,100,3087,0,3087,0,0,0,0,14482
MEGHALAYA,6,WEST GARO HILLS,2772.29,1669.52,728.49,374.28,1477.33,457.63,0,1934.96,1468.05,457.18,0,1925.23,14-01-2004,Feb-13,44385,11179,55564,50,2244,448,4,0,43210,7500,50710,6,1247,388,1513.77,988.89,65.33,717.6,665.68,92.76,36.1,21.18,58.67,100,8.27,8.27,44385,11179,55564,43210,0,43210,0,0,100,7500,0,0,0,0,0,0,50710
MEGHALAYA,7,WEST KHASI HILLS,2137.32,1506.47,503.89,126.96,1070.33,363.33,1110.33,2543.99,804.89,336.5,21.26,1162.64,17-11-2006,Feb-13,36808,1803,38611,50,1013,190,6,0,17332,1803,19135,15,1203,190,1384.22,491.44,35.5,370.21,496.93,100,17.3,19.7,100,93.36,38.39,41.12,36808,1803,38611,17332,0,17332,0,0,100,1803,0,0,0,0,0,0,19135
