State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total
HARYANA,7,JHAJJAR,891.5,591.44,201.2,98.86,506.83,169.87,47.98,724.68,442.37,169.87,40.34,652.58,07-11-2003,Jan-13,22014,72731,94745,67,160,655,0,0,22014,72731,94745,67,160,655,457.74,311.68,68.09,32,33.06,100,36.87,35.6,96.56,100.5,100.5,100,22014,72731,94745,22014,8352,0,13662,0,37.94,72731,0,0,0,0,0,0,94745
HARYANA,8,JIND,2028.91,1129.18,546.04,353.69,721.9,488.76,516.14,1726.8,773.9,380.6,272.83,1427.33,14-01-2004,Jan-13,58000,120534,178534,82,233,448,0,0,56753,113946,170699,59,248,448,1401.12,995.9,71.08,59.51,64.76,100,23.27,23.12,99.36,117,87.9,75.13,58000,120534,178534,56753,29315,0,27438,0,51.65,113946,22124,0,3568,439,32,45,170699
HARYANA,9,KAITHAL,1295.2,639.22,343.34,312.64,640.03,333.85,583.11,1556.99,593.28,289.82,291.1,1174.2,07-11-2003,Jan-13,37046,46392,83438,83,253,8,0,0,36566,63545,100111,83,253,8,739.69,635.31,85.89,50.6,51.52,100,0.4,0.4,100,117.23,116.7,99.55,37046,46392,83438,36566,18799,0,17767,681,51.41,63545,0,0,0,0,0,0,100111
HARYANA,10,KARNAL,1254.24,702.55,328.62,223.07,599.45,295.68,263.38,1158.51,592.4,289.48,233.78,1115.66,20-10-2000,Jan-13,45973,126699,172672,76,970,582,0,0,46015,123336,169351,76,970,582,573.12,485.13,84.65,253.1,249.6,98.62,37.44,37.44,100,114,114,100,45973,126699,172672,46015,20196,0,25819,41,43.89,123336,1282,0,1549,2904,32,484,169351
HARYANA,11,KURUKSHETRA,1248.57,694.64,338.67,215.26,561.12,272.33,186.54,1019.99,523.16,272.25,174,969.41,07-11-2003,Jan-13,30598,67780,98378,100,563,465,0,0,30681,67807,98488,100,563,465,638.25,507.96,79.59,156.86,154.39,98.43,28.66,23.43,81.75,167.5,96.75,57.76,30598,67780,98378,30681,9928,0,20753,0,32.36,67807,0,0,0,0,0,0,98488
HARYANA,12,MAHENDRAGARH,625.34,394.2,139.2,91.94,367.95,141.25,126.6,635.8,371.02,135.29,92.16,598.47,14-01-2004,Jan-13,17500,80000,97500,81,253,554,0,0,17500,80000,97500,81,253,554,302.69,280.17,92.56,50.6,50.6,100,27.7,27.7,100,121.5,121.5,100,17500,80000,97500,17500,7723,0,9777,0,44.13,80000,0,0,0,0,0,0,97500
HARYANA,13,MEWAT,947.93,634.09,221.59,92.25,502.96,195.01,96.41,794.38,456.69,172.19,96.41,725.29,12-10-2006,Jan-13,21875,99024,120899,50,497,185,0,0,19130,45513,64643,50,497,185,504.97,360.35,71.36,99.4,99.4,100,9.25,9.25,100,75,75,100,21875,99024,120899,19130,3824,0,15306,0,19.99,45513,0,0,0,0,0,0,64643
HARYANA,14,PANCHKULA,397.79,257.66,92.07,48.06,224.16,82.14,34.22,340.52,211.7,76.76,34.12,322.58,14-01-2004,Jan-13,8760,18801,27561,58,126,68,0,0,8760,18801,27561,58,126,97,156.34,141.91,90.77,25.2,25.07,99.48,3.4,4.65,100,87,93.84,100,8760,18801,27561,8760,2318,0,5607,27,26.46,18801,0,0,0,0,0,0,27561
HARYANA,15,PANIPAT,1016.81,489.84,263.53,263.44,440.27,247.2,216.27,903.74,420.09,246.21,214.84,881.14,07-11-2003,Jan-13,28000,39720,67720,64,182,216,0,0,28000,39720,67720,60,235,216,554.96,459.68,82.83,36.4,46.3,100,10.8,11,100,111.81,104.14,93.14,28000,39720,67720,28000,14825,0,13113,42,52.95,39720,0,0,0,0,0,0,67720
HARYANA,16,REWARI,1156.72,763.99,272.43,120.3,588.56,200.97,96.89,886.42,457.33,174.4,90.08,721.81,20-02-2003,Jan-13,30000,66388,96388,50,694,0,0,0,24820,64704,89524,49,696,19,644.51,350.73,54.42,138.8,156.45,100,0,0.97,0,75,63,84,30000,66388,96388,24820,12133,0,12687,2,48.88,64704,0,0,0,0,0,0,89524
HARYANA,17,ROHTAK,751.85,479.1,168.23,104.52,381.9,170.73,57.65,610.28,348.28,144.36,55.15,547.79,07-11-2003,Jan-13,22171,79851,102022,79,156,17,0,0,22171,79851,102022,79,158,17,422.76,254.33,60.16,31.2,38.67,100,0.86,0.86,100,118.5,108.74,91.76,22171,79851,102022,22171,10198,0,11973,0,46,79851,0,0,0,0,0,0,102022
HARYANA,18,SIRSA,1009.16,650.49,218.3,140.37,650.47,213.36,145.13,1008.96,636.32,209.36,145.13,990.8,20-02-2003,Jan-13,35400,28111,63511,50,400,354,0,0,35400,28111,63511,50,400,354,515.87,495.16,95.99,80,80.41,100,17.7,17.24,97.4,75,73.76,98.35,35400,28111,63511,35400,24780,0,10620,0,70,28111,0,0,0,0,0,0,63511
HARYANA,19,SONIPAT,1130.43,563.34,302.5,264.6,327.75,546.01,686.56,1560.32,353.24,150.61,91.55,595.4,20-02-2003,Jan-13,29808,94725,124533,50,100,368,5,0,30300,134800,165100,50,100,368,738.89,239.06,32.35,20,20,100,18.4,18.4,100,75,75,100,29808,94725,124533,30300,11923,0,18377,0,39.35,134800,30300,0,0,0,0,0,165100
HARYANA,20,YAMUNANAGAR,2253.64,1457.36,570.7,225.58,870.7,299.26,142.01,1311.97,790.86,292.45,136.34,1219.65,20-10-2000,Jan-13,52539,84491,137030,50,1284,611,0,0,45216,77841,123057,50,1284,611,1147.33,584.04,50.9,373.63,323.34,86.54,38.87,34.53,88.83,75,67.5,90,52539,84491,137030,45216,22587,0,22629,0,49.95,77841,0,0,0,0,0,0,123057
HIMACHAL PRADESH,1,BILASPUR,1157.15,793.98,284.38,78.79,525.79,188.32,25.96,740.07,350.71,124.64,25.96,501.3,15-07-2005,Jan-13,11931,38738,50669,100,957,500,6,0,12385,39195,51580,40,725,466,248.64,51.52,20.72,296.11,140.75,47.53,33.4,23.3,69.76,200,89,44.5,11931,38738,50669,12385,3219,660,8506,0,31.32,39195,0,0,0,0,0,0,51580
HIMACHAL PRADESH,2,CHAMBA,2367.96,1360.06,622.82,385.08,958.32,347.96,80.01,1386.29,920.35,316.37,80.01,1316.73,17-05-2005,Jan-13,44429,31646,76075,50,1778,105,10,0,58422,40186,98608,50,1778,158,1359.33,246.6,18.14,519.51,708.15,100,5.26,7.73,100,100,108.18,100,44429,31646,76075,58422,17877,24750,15748,67,72.96,40186,614,941,0,0,0,0,98608
HIMACHAL PRADESH,3,HAMIRPUR,1281.89,888.67,316.82,76.4,635.07,226.2,54.56,915.84,557.62,204.39,54.58,816.59,18-03-2002,Jan-13,11593,45592,57185,60,1400,900,3,0,11593,45683,57276,39,1054,679,289.43,272.42,94.12,433,243.73,56.29,60.56,35.3,58.29,120,72.24,60.2,11593,45592,57185,11593,3526,38,8029,14,30.74,45683,0,0,0,0,0,0,57276
HIMACHAL PRADESH,4,KANGRA,4345.77,3087.38,1063.16,195.23,1485.88,511.7,8.36,2005.94,1240.33,389.11,8.17,1637.61,12-03-2003,Jan-13,45000,159201,204201,116,4000,4200,4,0,61820,269640,331460,56,2190,3003,1289.79,345.28,26.77,1362.96,660.98,48.5,375,45.15,12.04,232.02,66.57,28.69,45000,159201,204201,61820,14852,2639,44329,0,28.29,269640,0,0,0,0,0,0,331460
HIMACHAL PRADESH,5,KINNAUR,301.07,207.89,76.88,16.3,112.23,34.5,6.9,153.62,86.99,31.98,4.44,123.42,20-02-2003,Jan-13,1560,13383,14943,65,350,226,1,0,1558,13263,14821,27,272,55,42.08,0.05,0.12,84.43,36.48,43.21,20.96,7.9,37.69,62.5,36.24,57.98,1560,13383,14943,1558,798,760,0,0,100,13263,0,0,0,0,0,0,14821
HIMACHAL PRADESH,6,KULLU,1145.97,776.61,296.66,72.7,569.84,217.89,30.11,817.84,422.75,158.68,24.03,605.46,12-03-2003,Jan-13,9989,41986,51975,150,1150,956,2,0,9961,45340,55301,87,1147,933,256.18,242.61,94.7,324.51,126.12,38.86,75.61,12.39,16.39,300,123.79,41.26,9989,41986,51975,9961,4506,160,5295,18,46.84,45340,0,0,0,0,0,0,55301
HIMACHAL PRADESH,7,LAHAUL & SPITI,154.05,103.22,41.47,9.36,58.8,11.77,0,70.57,23.28,9.19,0,32.47,23-11-2005,Jan-13,2413,3049,5462,4,263,112,1,0,2413,3049,5462,4,263,112,71.89,0,0,58.16,11.95,20.55,5.7,2.1,36.84,0.8,7.65,100,2413,3049,5462,2413,540,1873,0,0,100,3049,0,0,0,0,0,0,5462
HIMACHAL PRADESH,8,MANDI,2287.1,1359.93,627.46,299.71,1171.95,540.75,267.71,1980.4,1150.02,536.95,267.61,1954.59,17-05-2005,Jan-13,34407,117797,152204,100,3409,224,10,0,34408,117797,152205,125,3434,124,721.89,703.63,97.47,861.34,699.94,81.26,17.76,12.2,68.69,200,170.02,85.01,34407,117797,152204,34408,13639,747,19787,0,41.81,117797,0,0,0,0,0,0,152205
HIMACHAL PRADESH,9,SHIMLA,1864.86,1293.65,452.59,118.62,1082.06,378.55,108.76,1569.37,1020.43,340.45,94.28,1455.16,17-05-2005,Jan-13,23874,53231,77105,70,2489,923,10,0,23874,53231,77105,70,2488,836,546.91,507.8,92.85,634.89,500,78.75,58.06,47.1,81.12,140,136.95,97.82,23874,53231,77105,23874,11360,0,12514,0,47.58,53231,0,0,0,0,0,0,77105
HIMACHAL PRADESH,10,SIRMAUR,2707.19,1875.3,686.5,145.39,1208.92,442.59,4.47,1655.98,1007,372.16,4.4,1383.56,03-03-2000,Jan-13,13753,44978,58731,264,2804,223,6,0,13671,70126,83797,75,1804,223,359.79,279.14,77.58,1026.99,755.31,73.55,21.32,12.17,57.08,463.2,70.2,15.16,13753,44978,58731,13671,4972,305,8394,29,38.6,70126,0,0,0,0,0,0,83797
HIMACHAL PRADESH,11,SOLAN,1265.26,845.41,339.09,80.76,567.24,163.54,122.14,852.92,307.29,114.22,22.31,443.83,20-02-2003,Jan-13,10858,38230,49088,225,1288,1244,4,0,10858,38230,49088,193,1288,1244,230.58,56.44,24.48,380.26,132.96,34.97,101.42,28.1,27.71,375,89.4,23.84,10858,38230,49088,10858,4882,1413,4563,0,57.98,38230,0,0,0,0,0,0,49088
HIMACHAL PRADESH,12,UNA,754.28,526.3,189.5,38.48,372.09,139.92,115.12,627.13,290.13,114.03,4.92,409.08,20-02-2003,Jan-13,8360,44752,53112,25,850,695,2,0,8360,44752,53112,25,850,695,220.6,0,0,277.67,239.52,86.26,60.26,34.35,57,50,49.2,98.4,8360,44752,53112,8360,2897,130,5333,0,36.21,44752,10065,8873,0,0,0,0,53112
JAMMU & KASHMIR,1,ANANTNAG,3493.37,2440.13,763.1,290.14,1190.27,287.11,1118.18,2595.56,1111.34,244.05,174.53,1529.91,12-03-2003,Dec-12,75476,18061,93537,50,1315,75,3,0,61389,18061,79450,49,1315,9,2330.61,1159.42,49.75,265.03,262.39,99,7.12,0.45,6.32,100,88.32,88.32,75476,18061,93537,61389,0,0,61389,0,0,18061,0,0,0,0,0,0,79450
JAMMU & KASHMIR,2,BANDIPORA,962.47,670.15,234.65,57.67,226.6,24.67,174.77,426.04,123.2,24.67,7.15,155.02,04-08-2010,Jan-13,13100,31466,44566,10,360,10,10,0,3882,0,3882,7,95,0,524,121,23.09,138.6,21.46,15.48,1,0,0,20,8.89,44.45,13100,31466,44566,3882,0,852,3030,0,21.95,0,0,0,0,0,0,0,3882
JAMMU & KASHMIR,3,BARAMULLA,3299.59,2327.66,737.86,234.07,1024.94,285.9,106.22,1417.06,814.39,266.17,101.56,1182.12,14-01-2004,Dec-12,68290,64211,132501,52,1164,22,8,0,27568,15212,42780,49,1164,2,2443.26,842.3,34.47,244.27,240.98,98.65,2.2,0.2,9.09,75.41,65.62,87.02,68290,64211,132501,27568,0,5962,20304,0,21.63,15212,0,0,0,0,0,0,42780
JAMMU & KASHMIR,4,BUDGAM,2463.41,1733.42,563.73,166.26,758.04,221.38,63.04,1042.45,583.04,201.08,60.46,844.58,14-01-2004,Dec-12,47801,24580,72381,77,1296,37,6,0,17391,8500,25891,77,1145,6,1740.14,464.52,26.69,327.1,248.07,75.84,3.42,0.25,7.31,105.39,61.73,58.57,47801,24580,72381,17391,0,1984,15407,0,11.41,8500,0,0,0,0,0,0,25891
JAMMU & KASHMIR,5,DODA,4129.34,2917,986.64,225.7,1413.36,345.52,102.11,1860.99,1094.25,345.02,90.7,1529.97,14-01-2004,Jan-13,73029,25779,98808,50,4033,23,10,4,36910,8689,45599,100,2758,20,2302.03,727.77,31.61,1174.76,670.07,57.04,1.32,0.72,54.55,100,22.29,22.29,73029,25779,98808,36910,1702,1909,11676,0,9.78,8689,0,0,0,0,0,0,45599
JAMMU & KASHMIR,6,JAMMU,3159.33,2207.31,748.84,203.18,1046.44,261.75,82.45,1390.64,943.54,244.08,82.45,1270.06,14-01-2004,Jan-13,50950,113373,164323,50,2607,36,6,0,14260,26449,40709,50,2160,35,1900.56,540.03,28.41,664.03,467.37,70.38,2.96,2.55,86.15,75,100,100,50950,113373,164323,14260,0,0,0,0,0,26449,0,0,0,0,0,0,40709
JAMMU & KASHMIR,7,KARGIL,1246.2,859.82,326.4,59.98,292.28,37.53,13.61,343.42,274.3,36.56,13.29,324.15,14-01-2004,Jan-13,8475,0,8475,55,1545,10,5,0,2844,600,3444,29,686,1,307.5,52.04,16.92,578.17,223.94,38.73,1,0,0,101,34.9,34.55,8475,0,8475,2844,0,2844,0,0,100,600,0,0,0,0,0,0,3444
JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,323.78,93.36,637.06,178.47,38.38,853.92,404.74,163.29,38.38,606.42,14-01-2004,Jan-13,25978,64408,90386,60,1049,33,7,0,9100,26341,35441,43,1043,7,864.8,245.66,28.41,243.66,249.58,100,3.32,0.65,19.58,14.49,77.43,100,25978,64408,90386,9100,3925,685,4490,15,50.66,26341,95,9,202,0,3,54,35441
JAMMU & KASHMIR,9,KISHTWAR,1691.36,1201.39,421.02,68.95,135.06,47.34,2.81,185.21,138.68,42.27,2.81,183.76,04-08-2010,Dec-12,22318,0,22318,10,1285,0,0,0,6754,0,6754,5,525,0,892.72,122.82,13.76,494.73,51.84,10.48,0,0,0,20,5.3,26.5,22318,0,22318,6754,0,0,0,0,0,0,0,0,0,0,0,0,6754
JAMMU & KASHMIR,10,KULGAM,746.48,519.56,180.68,46.24,64.86,81,84.36,230.22,66.59,41.14,15.36,123.09,04-08-2010,Jan-13,11568,27306,38874,10,286,15,0,0,7078,4000,11078,10,230,15,432.72,68.74,15.89,110.11,17.1,15.53,1.52,0.2,13.16,20,24.81,100,11568,27306,38874,7078,0,3000,3000,0,42.38,4000,0,0,0,0,0,0,11078
JAMMU & KASHMIR,11,KUPWARA,2923.92,2049.74,700.41,173.77,970.99,255.13,71.39,1297.51,730.52,254.76,63.79,1049.07,14-01-2004,Dec-12,58068,18208,76276,50,2359,105,6,0,26911,4654,31565,45,1610,13,1730.79,507.18,29.3,710.82,469.29,66.02,9.92,0.65,6.55,100,51.98,51.98,58068,18208,76276,26911,0,1900,23181,63,7.06,4654,0,0,0,0,0,0,31565
JAMMU & KASHMIR,12,LEH (LADAKH),849.48,551.34,221.3,76.84,267.83,120.4,18.6,406.84,203.02,109.15,18.26,330.43,14-01-2004,Jan-13,6090,0,6090,250,351,400,3,0,5213,0,5213,235,341,103,176.81,92.66,52.41,86.11,80.59,93.59,39.7,9.5,23.93,431.6,123.08,28.52,6090,0,6090,5213,0,5213,0,0,100,0,0,0,0,0,0,0,5213
JAMMU & KASHMIR,13,POONCH,2111.59,1462.47,493.81,155.31,677.59,245.92,99.23,1022.74,486.49,224.21,79.88,790.58,14-01-2004,Jan-13,37764,27507,65271,82,1560,51,6,0,19576,9625,29201,75,1221,4,1225.99,409.94,33.44,443.17,276.18,62.32,5.12,0.5,9.77,107.33,71.52,66.64,37764,27507,65271,19576,0,0,0,0,0,9625,0,0,0,0,0,0,29201
JAMMU & KASHMIR,14,PULWAMA,2187.01,1526.8,510.68,149.53,554.29,241.98,129.38,925.65,239.07,217.28,129.37,585.72,14-01-2004,Jan-13,41902,13141,55043,64,1384,48,6,0,11171,8187,19358,64,1187,7,1374.31,138.63,10.09,351.17,284.69,81.07,4.5,0.33,7.33,102.8,83.24,80.97,41902,13141,55043,11171,0,103,10775,0,0.92,8187,0,0,0,0,0,0,19358
JAMMU & KASHMIR,15,RAJAURI,1921.22,1338.65,448.22,134.35,609.98,182.33,34.77,827.08,416.64,182.32,34.77,633.73,20-02-2003,Jan-13,37507,223960,261467,12,1241,5,2,0,8350,15595,23945,12,1196,6,1370.61,269.26,19.65,294.08,294.92,100,0.52,0.5,96.15,24,33.1,100,37507,223960,261467,8350,180,2237,1737,7,28.95,15595,0,0,0,0,0,0,23945
JAMMU & KASHMIR,16,RAMBAN,1346.71,929.89,347.29,69.53,156.59,53.32,7.51,217.42,133.84,51.2,7.47,192.51,04-08-2010,Jan-13,15926,6850,22776,34,1014,25,4,0,1511,0,1511,18,324,2,637.04,64.32,10.1,390.39,104.22,26.7,2.52,0.9,35.71,68,20.64,30.35,15926,6850,22776,1511,0,0,0,0,0,0,0,0,0,0,0,0,1511
JAMMU & KASHMIR,17,REASI,1553.66,1081.75,385.04,86.87,362.22,47.34,16.72,426.28,211.78,35.17,16.72,263.67,04-08-2010,Jan-13,21500,0,21500,10,854,50,4,0,2671,0,2671,9,285,0,860,124.42,14.47,328.79,117.1,35.62,5,0.3,6,20,18.71,93.55,21500,0,21500,2671,0,0,0,0,0,0,0,0,0,0,0,0,2671
JAMMU & KASHMIR,18,SAMBA,571.14,397.25,135.62,38.27,48.96,47.54,10.87,107.37,39.24,45.74,7.18,92.16,04-08-2010,Jan-13,9849,0,9849,10,70,20,0,0,873,0,873,10,43,0,393.96,38.24,9.71,26.96,16.7,61.94,2,0,0,20,36.7,100,9849,0,9849,873,0,0,0,0,0,0,0,0,0,0,0,0,873
JAMMU & KASHMIR,19,SHOPIAN,682.3,472.07,168.72,41.51,158.41,74.42,6.47,239.3,98.68,54.46,6.47,159.61,04-08-2010,Dec-12,10196,0,10196,10,300,10,2,0,2167,342,2509,7,79,0,407.84,119.48,29.3,115.5,27.69,23.97,1,0,0,20,12.1,60.5,10196,0,10196,2167,0,159,1770,0,7.34,342,0,0,0,0,0,0,2509
JAMMU & KASHMIR,20,SRINAGAR,964.02,673.02,220.89,70.11,251.34,119.49,31.24,402.07,194.42,113.39,29.99,337.8,02-03-2001,Jan-13,18434,64408,82842,78,274,70,4,0,8550,7794,16344,81,182,5,638.49,180.98,28.35,84.77,63.92,75.4,7,0,0,105.61,66.11,62.6,18434,64408,82842,8550,0,2688,4828,0,31.44,7794,0,0,0,0,0,0,16344
JAMMU & KASHMIR,21,UDHAMPUR,2903.32,2038.97,709.68,154.67,907.69,277,54.63,1239.32,519.9,258.76,47.95,826.6,02-03-2001,Jan-13,48850,44474,93324,56,2930,25,7,0,15376,6377,21753,38,2024,22,1634.92,262.35,16.05,843.89,448.34,53.13,1.56,1.66,100,103,81.55,79.17,48850,44474,93324,15376,2780,1381,11215,0,27.06,6377,0,0,0,0,0,0,21753
JHARKHAND,1,BOKARO,4433.2,2956.3,1099.63,377.27,874.29,911.06,68.97,1854.32,432.4,345.42,68.97,846.79,22-03-2001,Jan-13,104627,102176,206803,40,1814,249,8,0,33558,5985,39543,6,1780,240,3209.57,399.7,12.45,397,374.15,94.24,16.33,7.17,43.91,80,6.52,8.15,104627,102176,206803,33558,7248,5837,20373,144,38.99,5985,0,0,0,0,0,0,39543
JHARKHAND,2,CHATRA,3978.16,2661.34,977.35,339.47,1186.4,853.67,98,2138.07,811.2,326.71,95.93,1233.84,27-12-2004,Jan-13,98223,25280,123503,50,1134,526,10,0,44233,969,45202,19,1134,242,2900.72,789.47,27.22,246.6,226.94,92.03,36.77,7.14,19.42,100,34.75,34.75,98223,25280,123503,44233,14473,3413,26347,25,40.44,969,0,0,0,0,0,0,45202
JHARKHAND,3,DEOGHAR,2228.74,1444.93,516.18,267.63,1179.83,614.69,22.42,1816.94,1074.13,478.09,22.42,1574.65,11-03-2005,Jan-13,75153,88207,163360,50,464,1057,10,0,75153,20310,95463,1,464,440,1551.4,1270.7,81.91,92.8,133.76,100,72.6,4.14,5.7,100,2.4,2.4,75153,88207,163360,75153,12401,9045,49826,0,28.54,20310,0,0,0,0,0,0,95463
JHARKHAND,4,DHANBAD,4399.71,2963.46,1099.78,336.47,1140.87,984.44,73.02,2198.34,671.87,276.28,71.94,1020.09,07-02-2000,Jan-13,104672,89302,193974,62,2820,73,10,0,45272,15722,60994,24,2820,102,3083.87,432.82,14.03,601.66,450.78,74.92,11.46,30,100,102.4,11.95,11.67,104672,89302,193974,45272,8613,4252,32308,101,28.42,15722,0,0,0,0,0,0,60994
JHARKHAND,5,DUMKA,5592.6,3530,1366.71,695.89,2666,1214.81,429.01,4309.82,1964.84,842.39,429.01,3236.24,29-01-2002,Jan-13,148732,42024,190756,50,2926,202,10,0,126910,13698,140608,0,2916,202,3498.14,2319.27,66.3,603.5,541.24,89.68,10.1,11.57,100,100,0,0,148732,42024,190756,126910,11934,43139,71837,0,43.4,13698,0,0,0,0,0,0,140608
JHARKHAND,6,GARHWA,3784.05,2528.86,908.41,346.78,1840.91,828.07,81.52,2750.5,936.17,533.67,14.58,1484.42,27-12-2004,Jan-13,95558,69177,164735,50,1303,714,10,0,58902,3407,62309,25,1303,82,2581.68,1074.95,41.64,261.96,256.82,98.04,55.14,2.6,4.72,100.02,17.97,17.97,95558,69177,164735,58902,115,235,3740,0,0.59,3407,0,0,20,0,0,0,62309
JHARKHAND,7,GIRIDIH,6792.67,4554.06,1679.11,559.5,1765.28,1274.75,109.3,3149.33,1005.78,338.31,48.57,1392.67,27-12-2004,Jan-13,155100,44190,199290,50,2472,1762,10,0,66238,5595,71833,10,2472,368,4711.07,591.29,12.55,590.7,578.2,97.88,130.46,24.65,18.89,100,24.05,24.05,155100,44190,199290,66238,0,0,0,0,0,5595,0,0,0,0,0,0,71833
JHARKHAND,8,GODDA,3461.16,2265.64,855.32,340.2,1241.78,642.33,93.63,1977.74,563.28,281.42,78.76,923.46,27-12-2004,Jan-13,95732,114088,209820,50,1612,315,10,0,46193,5515,51708,12,1612,248,2623.77,569.65,21.71,322.4,247.2,76.67,20.77,0.05,0.24,100,24.8,24.8,95732,114088,209820,46193,4801,11517,29798,57,35.33,5515,0,0,0,0,0,0,51708
JHARKHAND,9,GUMLA,3331.13,2231.77,798.28,301.08,1297.06,567.11,129.78,1993.95,752.25,258.75,129.78,1140.78,27-12-2004,Jan-13,97098,101793,198891,50,1190,307,10,0,54480,6931,61411,3,1190,307,2420.7,680.25,28.1,238,237.82,99.92,16.56,37,100,100,4.8,4.8,97098,101793,198891,54480,7481,31359,15640,0,71.29,6931,0,0,0,0,0,0,61411
JHARKHAND,10,HAZARIBAGH,4693.7,3072.09,1137.9,483.71,1785.42,1104.1,461.18,3350.7,1119.98,466.93,195.24,1782.15,29-01-2002,Jan-13,140453,71402,211855,105,1563,169,15,0,103338,8715,112053,28,1563,169,3352.46,1449.6,43.24,382.66,215.52,56.32,17.11,21.36,100,210,2,0.95,140453,71402,211855,103338,10264,7668,85385,21,17.35,8715,0,0,0,0,0,0,112053
JHARKHAND,11,JAMTARA,2541.97,1682.3,621.33,238.34,652.52,539.51,16.2,1208.23,394.19,362.58,15.55,772.32,27-12-2004,Jan-13,68040,62374,130414,50,626,620,10,0,40377,3890,44267,1,626,223,1884.73,471.63,25.02,125.2,195.51,100,47.36,9,19,100,1.96,1.96,68040,62374,130414,40377,6000,7000,12000,10,32.2,3890,0,0,0,0,0,0,44267
JHARKHAND,12,KHUNTI,2549.88,1736.96,641.2,171.72,131.53,484.31,0,615.84,8.28,295.35,0,303.63,22-07-2008,Jan-13,45773,11493,57266,12,1791,196,12,0,12530,1080,13610,0,1222,177,1489.84,171.05,11.48,470.56,56.9,12.09,14.48,9.05,62.5,24,12,50,45773,11493,57266,12530,2735,7059,2736,0,78.16,1080,0,0,0,0,0,0,13610
JHARKHAND,13,KODERMA,1713.47,1145.65,416.75,151.07,461.04,343.32,35.33,839.69,250.33,107.65,35.33,393.31,27-12-2004,Jan-13,39950,37106,77056,50,472,440,10,0,20885,495,21380,0,417,317,1103.37,244.84,22.19,104.76,93.24,89,27.7,17.36,62.67,100,0,0,39950,37106,77056,20885,2925,1825,13900,0,22.74,495,0,0,0,0,0,0,21380
JHARKHAND,14,LATEHAR,3543.85,2373.11,867.59,303.15,1714.57,579.74,26.14,2320.45,1318.5,560.26,26.14,1904.9,27-12-2004,Jan-13,79635,14552,94187,50,2058,649,16,0,66455,5140,71595,27,2058,649,2222.31,1405.5,63.25,411.6,269.77,65.54,49.65,7.65,15.41,100,48.08,48.08,79635,14552,94187,66455,19884,26792,19779,0,70.24,5140,0,0,0,0,0,0,71595
JHARKHAND,15,LOHARDAGA,869.92,577.02,199.91,92.99,510.84,189.71,31,731.55,433.02,135.12,18.57,586.72,27-12-2004,Jan-13,22626,25229,47855,50,626,307,10,0,22626,16524,39150,10,626,307,344.36,325.61,94.56,125.2,125.2,100,20.88,23.22,100,100,34.95,34.95,22626,25229,47855,22626,850,14188,7588,0,66.46,16524,0,0,0,0,0,0,39150
JHARKHAND,16,PAKUR,2527.91,1695.61,608,224.3,1402.17,708.58,4.22,2114.97,1063.52,485.86,4.22,1553.61,27-12-2004,Jan-13,72250,29077,101327,50,1601,685,10,0,62925,7047,69972,0,1601,202,1636.38,977.46,59.73,320.2,321.45,100,50.19,11.35,22.61,100,0,0,72250,29077,101327,62925,7243,18913,36769,0,41.57,7047,0,0,0,0,0,0,69972
JHARKHAND,17,PALAMU,3577.28,2382.22,854.31,340.75,1745.69,811.39,97.45,2654.53,1435.24,811.37,96.45,2343.07,27-12-2004,Jan-13,91152,138623,229775,50,1927,99,10,0,68980,16560,85540,8,1928,99,2269.07,1844.07,81.27,385.4,394.45,100,5.83,3.34,57.29,100,9.98,9.98,91152,138623,229775,68980,22040,9138,37175,0,45.2,16560,0,0,0,0,0,0,85540
