State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
UTTAR PRADESH,57,PILIBHIT,3171.52,2061.36,767.99,342.17,2230.46,840.12,596.82,3667.39,2110.08,780.69,596.81,3487.58,95178,119893,215071,21,2786,889,2,1,95178,103271,198449,21,2786,889,1,1,2125.58,2850.11,100,432.2,432.68,100,44.97,44.45,98.84,42,42,100,23894,12,71236,36,24.85,2230,0,3340,2386,1068,1162,297601,66176
UTTAR PRADESH,58,PRATAPGARH,3635.17,2275.59,861.74,497.84,2988.35,2323.27,726.92,6038.54,2800.66,2082.81,673.74,5557.21,141368,264341,405709,50,2525,1955,10,0,143517,167106,310623,79,2525,2030,3,0,2234.45,4298.01,100,549.43,572.05,100,99.32,121.41,100,117,123.27,100,44339,0,105724,33,29.54,1274,0,2886,221,86,375,163574,48683
UTTAR PRADESH,59,RAE BARELI,7735.21,5126.97,1874.63,733.61,5214.66,2466.99,432.71,8114.36,4925.52,2338.23,370.02,7633.77,190306,135862,326168,25,5809,1860,5,0,190430,124312,314742,25,4188,1860,1,0,4347.32,6075.34,100,1385.09,819.19,59.14,93.01,93,99.99,50,50,100,51057,0,143047,2626,24.96,2355,0,3769,856,142,881,561905,58222
UTTAR PRADESH,60,RAMPUR,3341.36,2265.86,841.81,233.69,2334.9,1095.33,90.11,3520.34,1416.5,932.33,81.59,2430.41,56948,150145,207093,0,4382,1385,2,1,51954,143095,195049,0,2195,1275,1,1,1193.84,1750.46,100,1195,361.71,30.27,95.48,84.24,88.23,0,0,0,12713,0,39922,21,24.14,814,0,2000,775,210,190,291440,120739
UTTAR PRADESH,61,SAHARANPUR,2292.46,1516.63,575.66,200.17,2047.06,1092.31,282.68,3422.05,1581.12,1047.12,248.21,2876.45,49458,192771,242229,25,3766,1720,11,0,49586,190364,239950,25,3505,1299,4,0,1004.65,1732.59,100,629,558.98,88.87,107.93,63.55,58.88,50,50,100,16029,0,38492,218,29.28,104,0,0,0,0,0,404600,120580
UTTAR PRADESH,62,SANT KABIR NAGAR,4378.6,2876.3,1062.46,439.84,2985.38,1149.62,1066.64,5201.64,2492.36,1047.36,335.68,3875.4,121112,227284,348396,35,2368,991,4,0,93881,104716,198597,35,2368,991,3,0,3060.15,2974.24,97.19,411.87,412.17,100,49.77,49.56,99.58,70,75.37,100,53876,0,49854,0,51.64,719,0,1677,502,28,284,239614,25862
UTTAR PRADESH,63,SANT RAVIDAS NAGAR( BHADOHI),2872.39,1879.24,703.49,289.66,1944.97,1066.01,579.14,3590.12,1569.5,1037.4,562.88,3169.78,75119,103247,178366,43,2083,1233,5,0,69904,85676,155580,43,1602,1233,1,0,1466.85,2638.32,100,415.03,201.35,48.51,71.65,45.45,63.43,66.71,66.71,100,23184,0,45722,0,32.66,17010,0,9546,3971,425,800,187958,15823
UTTAR PRADESH,64,SHAHJAHANPUR,5947.11,3825.48,1430.2,691.43,4448.79,1482.62,477.52,6408.93,3704.8,1296.93,255.5,5257.23,194645,114246,308891,10,4842,1347,0,0,194959,94064,289023,10,4842,1347,6,9,3984.8,3793.09,95.19,913.7,913.72,100,67.35,67.73,100,20,20,100,46210,0,148391,44,23.68,1716,0,2698,2333,65,266,418787,94077
UTTAR PRADESH,65,SHRAVASTI,3109.54,1995.27,743.99,370.28,2024.47,1326.81,319.51,3670.79,2002.94,1313.33,319.23,3635.5,104902,54772,159674,10,1838,650,3,0,98761,41818,140579,10,1838,650,0,0,2311.05,3142.3,100,276.5,277.06,100,32.51,33.83,100,20,20,100,25125,968,75133,36,25.77,995,0,4165,5168,165,480,180317,23835
UTTAR PRADESH,66,SIDDHARTHNAGAR,4938.48,3239.9,1156.88,541.7,3479.69,1903.4,1334.13,6717.22,2739.11,1886.62,559.64,5185.37,139597,133650,273247,50,4128,1481,5,0,124597,111651,236248,50,4128,1481,2,0,2689.31,3847.99,100,734.7,727,98.95,74.06,74.04,99.97,100,100,100,39145,0,94926,0,29.2,100,0,0,0,0,0,352651,33113
