State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_Objective_BPL,IHHL_Objective_APL,IHHL_Objective_Total,IHHL_BPL_Ach_Total_BPL,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_Total_APL,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,IHHL_Total
HARYANA,3,FARIDABAD,885.66,569.78,206.76,109.12,461.55,167.33,74.37,703.25,401.25,161.47,73.98,636.70,22254,83065,105319,76,310,640,5,1,22254,77257,99511,76,338,640,6,1,417.50,250.55,60.01,62.00,67.60,100.00,45.57,46.57,100.00,114.00,114.00,100,22254,83065,105319,22254,6742,0,15512,0,30.30,77257,0,0,0,0,0,0,99511
HARYANA,4,FATEHABAD,1141.97,624.73,303.02,214.22,522.43,306.71,171.66,1000.80,516.49,263.15,171.66,951.30,25642,58681,84323,80,762,460,0,0,25361,56928,82289,65,762,460,6,1,463.12,395.70,85.44,194.40,174.65,89.84,31.69,27.56,86.97,127.50,94.50,74.12,25642,58681,84323,25361,16346,0,8603,0,64.45,56928,0,0,0,0,0,0,82289
HARYANA,5,GURGAON,520.83,335.24,118.98,66.61,301.38,167.65,380.96,849.99,303.42,125.40,79.28,508.10,10522,51888,62410,59,492,399,0,0,14822,51888,66710,59,492,399,0,0,140.45,176.00,100.00,98.40,98.20,99.80,24.28,15.05,61.99,97.50,115.50,100.00,10522,51888,62410,14822,3143,0,10526,182,21.20,51888,0,0,0,0,0,0,66710
HARYANA,6,HISAR,1576.33,1021.19,362.55,192.60,865.84,314.10,144.92,1324.86,933.64,317.94,144.52,1396.10,46463,101738,148201,65,805,391,0,0,46463,101738,148201,54,830,430,9,0,803.70,812.89,100.00,161.00,193.65,100.00,19.56,21.64,100.00,94.20,84.00,89.17,46463,101738,148201,46463,26898,0,19565,75,57.89,101738,0,0,0,0,0,0,148201
HARYANA,7,JHAJJAR,891.50,591.44,201.20,98.86,506.83,169.87,47.98,724.68,444.17,169.87,40.34,654.38,22014,72731,94745,67,160,655,0,0,22014,72731,94745,67,160,655,5,0,457.74,311.68,68.09,32.00,33.06,100.00,36.87,35.60,96.56,100.50,100.50,100,22014,72731,94745,22014,8352,0,13662,0,37.94,72731,0,0,0,0,0,0,94745
HARYANA,8,JIND,2028.91,1129.18,546.04,353.69,721.90,488.76,516.14,1726.80,791.61,384.97,272.83,1449.41,58000,120534,178534,82,233,448,0,0,57265,118273,175538,59,248,448,7,0,1401.12,995.90,71.08,59.51,64.76,100.00,23.27,23.12,99.36,117.00,87.90,75.13,58000,120534,178534,57265,29675,0,27590,0,51.82,118273,23124,0,5672,961,505,479,175538
HARYANA,9,KAITHAL,1295.20,639.22,343.34,312.64,640.03,333.85,583.11,1556.99,595.44,289.82,291.10,1176.36,37046,46392,83438,83,253,8,0,0,36566,63545,100111,83,253,8,0,0,739.69,635.31,85.89,50.60,51.52,100.00,0.40,0.40,100,117.23,116.70,99.55,37046,46392,83438,36566,18799,0,17767,681,51.41,63545,0,0,0,0,0,0,100111
HARYANA,10,KARNAL,1254.24,702.55,328.62,223.07,599.45,295.68,263.38,1158.51,595.58,290.27,233.78,1119.64,45973,126699,172672,76,970,582,0,0,46015,123336,169351,76,970,582,5,0,573.12,485.13,84.65,253.10,249.60,98.62,37.44,37.44,100,114.00,114.00,100,45973,126699,172672,46015,20196,0,25819,41,43.89,123336,1282,0,1549,2904,32,484,169351
HARYANA,11,KURUKSHETRA,1248.57,694.64,338.67,215.26,561.12,272.33,186.54,1019.99,523.16,272.25,174.00,969.41,30598,67780,98378,100,563,465,0,0,30681,67807,98488,100,563,465,5,0,638.25,507.96,79.59,156.86,154.39,98.43,28.66,23.43,81.75,167.50,96.75,57.76,30598,67780,98378,30681,9928,0,20753,0,32.36,67807,0,0,0,0,0,0,98488
HARYANA,12,MAHENDRAGARH,625.34,394.20,139.20,91.94,367.95,141.25,126.60,635.80,371.19,135.37,92.16,598.72,17500,80000,97500,81,253,554,0,0,17500,80000,97500,81,253,554,1,0,302.69,280.17,92.56,50.60,50.60,100,27.70,27.70,100,121.50,121.50,100,17500,80000,97500,17500,7723,0,9777,0,44.13,80000,0,0,0,0,0,0,97500
HARYANA,13,MEWAT,947.93,634.09,221.59,92.25,502.96,195.01,112.47,810.44,470.82,172.59,101.70,745.11,21875,99024,120899,50,497,185,0,0,19961,47327,67288,50,497,185,5,0,504.97,378.09,74.87,99.40,99.40,100,9.25,9.25,100,75.00,75.00,100,21875,99024,120899,19961,4006,0,15955,0,20.07,47327,0,0,0,0,0,0,67288
HARYANA,14,PANCHKULA,397.79,257.66,92.07,48.06,224.16,82.14,34.22,340.52,214.46,76.76,34.12,325.35,8760,18801,27561,58,126,68,0,0,8760,18801,27561,58,126,97,3,0,156.34,141.91,90.77,25.20,25.07,99.48,3.40,4.65,100.00,87.00,93.84,100.00,8760,18801,27561,8760,2318,0,5607,27,26.46,18801,0,0,0,0,0,0,27561
HARYANA,15,PANIPAT,1016.81,489.84,263.53,263.44,440.27,247.20,216.27,903.74,456.32,247.20,216.27,919.79,28000,39720,67720,64,182,216,0,0,28000,39720,67720,60,235,216,10,1,554.96,476.34,85.83,36.40,53.19,100.00,10.80,11.00,100.00,111.81,104.97,93.88,28000,39720,67720,28000,14825,0,13113,42,52.95,39720,0,0,0,0,0,0,67720
HARYANA,16,REWARI,1156.72,763.99,272.43,120.30,588.56,201.91,116.39,906.86,537.02,200.11,109.58,846.71,30000,66388,96388,50,694,0,0,0,26548,64704,91252,49,696,19,5,0,644.51,473.57,73.48,138.80,156.45,100.00,0.00,0.97,0.00,75.00,63.00,84.00,30000,66388,96388,26548,13053,0,13495,2,49.17,64704,0,0,0,0,0,0,91252
HARYANA,17,ROHTAK,751.85,479.10,168.23,104.52,381.90,170.73,57.65,610.28,350.28,144.36,55.15,549.79,22171,79851,102022,79,156,17,0,0,22171,79851,102022,79,158,17,2,2,422.76,256.33,60.63,31.20,38.67,100.00,0.86,0.86,100,118.50,108.74,91.76,22171,79851,102022,22171,10198,0,11973,0,46.00,79851,0,0,0,0,0,0,102022
HARYANA,18,SIRSA,1009.16,650.49,218.30,140.37,650.47,213.36,145.13,1008.96,638.46,209.91,145.13,993.49,35400,28111,63511,50,400,354,0,0,35400,28111,63511,50,400,354,4,0,515.87,497.16,96.37,80.00,80.57,100.00,17.70,17.24,97.40,75.00,73.76,98.35,35400,28111,63511,35400,24780,0,10620,0,70.00,28111,0,0,0,0,0,0,63511
HARYANA,19,SONIPAT,1130.43,563.34,302.50,264.60,327.75,558.72,690.16,1576.63,353.24,150.61,91.55,595.40,29808,94725,124533,50,100,368,5,0,30300,134800,165100,50,100,368,5,4,738.89,239.06,32.35,20.00,20.00,100,18.40,18.40,100,75.00,75.00,100,29808,94725,124533,30300,11923,0,18377,0,39.35,134800,30300,0,0,0,0,0,165100
HARYANA,20,YAMUNANAGAR,2253.64,1457.36,570.70,225.58,870.70,299.26,142.01,1311.97,799.26,292.71,136.34,1228.31,52539,84491,137030,50,1284,611,0,0,51915,84491,136406,50,1284,611,10,0,1147.33,592.44,51.64,373.63,323.34,86.54,38.87,34.53,88.83,75.00,67.50,90.0,52539,84491,137030,51915,26322,0,25593,0,50.70,84491,0,0,0,0,0,0,136406
HIMACHAL PRADESH,1,BILASPUR,1157.15,793.98,284.38,78.79,525.79,188.32,27.80,741.92,407.93,147.79,27.80,583.53,11931,38738,50669,100,957,500,6,0,13078,39195,52273,50,805,466,0,0,248.64,51.52,20.72,296.11,189.38,63.96,33.40,23.30,69.76,200.00,107.50,53.75,11931,38738,50669,13078,3294,685,9099,0,30.43,39195,0,0,0,0,0,0,52273
HIMACHAL PRADESH,2,CHAMBA,2367.96,1360.06,622.82,385.08,958.32,347.96,80.01,1386.29,920.35,316.37,80.01,1316.73,44429,31646,76075,50,1778,105,10,0,58422,40186,98608,50,1778,158,0,0,1359.33,246.60,18.14,519.51,708.15,100.00,5.26,7.73,100.00,100.00,108.18,100.00,44429,31646,76075,58422,17877,24750,15748,67,72.96,40186,614,941,0,0,0,0,98608
HIMACHAL PRADESH,3,HAMIRPUR,1281.89,888.67,316.82,76.40,635.07,226.20,54.63,915.90,570.93,209.26,54.64,834.83,11593,45592,57185,60,1400,900,3,0,11593,45683,57276,39,1071,685,1,0,289.43,276.60,95.57,433.00,249.95,57.73,60.56,35.70,58.95,120.00,74.04,61.70,11593,45592,57185,11593,3526,38,8029,14,30.74,45683,0,0,0,0,0,0,57276
HIMACHAL PRADESH,4,KANGRA,4345.77,3087.38,1063.16,195.23,1485.88,511.70,8.36,2005.94,1510.49,460.15,8.17,1978.81,45000,159201,204201,116,4000,4200,4,0,61820,269640,331460,58,2834,3953,1,0,1289.79,345.28,26.77,1362.96,974.76,71.52,375.00,68.90,18.37,232.02,69.72,30.05,45000,159201,204201,61820,14852,2639,44329,0,28.29,269640,0,0,0,0,0,0,331460
HIMACHAL PRADESH,5,KINNAUR,301.07,207.89,76.88,16.30,112.23,34.50,6.90,153.62,89.74,32.88,4.44,127.06,1560,13383,14943,65,350,226,1,0,1560,13263,14823,28,272,66,0,0,42.08,0.05,0.12,84.43,37.07,43.91,20.96,7.90,37.69,62.50,36.94,59.10,1560,13383,14943,1560,798,762,0,0,100.00,13263,0,0,0,0,0,0,14823
HIMACHAL PRADESH,6,KULLU,1145.97,776.61,296.66,72.70,569.84,217.89,30.11,817.84,479.41,183.00,28.79,691.20,9989,41986,51975,150,1150,956,2,0,9989,45340,55329,113,1150,942,0,0,256.18,242.61,94.70,324.51,159.60,49.18,75.61,12.39,16.39,300.00,171.40,57.13,9989,41986,51975,9989,4506,160,5305,18,46.71,45340,0,0,0,0,0,0,55329
HIMACHAL PRADESH,7,LAHAUL & SPITI,154.05,103.22,41.47,9.36,58.80,11.77,0.00,70.57,23.28,9.19,0.00,32.47,2413,3049,5462,4,263,112,1,0,2413,3049,5462,4,263,112,1,0,71.89,0.00,0.00,58.16,11.95,20.55,5.70,2.10,36.84,0.80,7.65,100.00,2413,3049,5462,2413,540,1873,0,0,100.00,3049,0,0,0,0,0,0,5462
HIMACHAL PRADESH,8,MANDI,2287.10,1359.93,627.46,299.71,1171.95,540.75,267.71,1980.40,1150.72,538.15,267.61,1956.49,34407,117797,152204,100,3409,224,10,0,34408,117797,152205,125,3434,124,5,0,721.89,703.63,97.47,861.34,701.04,81.39,17.76,12.20,68.69,200.00,170.02,85.01,34407,117797,152204,34408,13639,747,19787,0,41.81,117797,0,0,0,0,0,0,152205
HIMACHAL PRADESH,9,SHIMLA,1864.86,1293.65,452.59,118.62,1082.06,378.55,108.76,1569.37,1020.43,340.45,94.28,1455.16,23874,53231,77105,70,2489,923,10,0,23874,53231,77105,70,2489,840,0,0,546.91,507.80,92.85,634.89,500.00,78.75,58.06,47.10,81.12,140.00,136.95,97.82,23874,53231,77105,23874,11360,0,12514,0,47.58,53231,0,0,0,0,0,0,77105
HIMACHAL PRADESH,10,SIRMAUR,2707.19,1875.30,686.50,145.39,1208.92,442.59,44.20,1695.71,1034.58,380.87,19.85,1435.30,13753,44978,58731,264,2804,223,6,0,13671,70126,83797,75,1804,223,6,2,359.79,279.14,77.58,1026.99,755.31,73.55,21.32,12.17,57.08,463.20,84.60,18.26,13753,44978,58731,13671,4972,305,8394,29,38.60,70126,0,0,0,0,0,0,83797
HIMACHAL PRADESH,11,SOLAN,1265.26,845.41,339.09,80.76,567.24,227.53,122.14,916.91,317.37,118.84,23.58,459.80,10858,38230,49088,225,1288,1244,4,0,10858,38230,49088,207,1288,1244,1,0,230.58,56.44,24.48,380.26,132.96,34.97,101.42,28.10,27.71,375.00,102.16,27.24,10858,38230,49088,10858,4882,1413,4563,0,57.98,38230,0,0,0,0,0,0,49088
HIMACHAL PRADESH,12,UNA,754.28,526.30,189.50,38.48,372.09,139.92,115.12,627.13,301.32,118.30,7.64,427.26,8360,44752,53112,25,850,695,2,0,8360,44752,53112,25,850,695,5,0,220.60,0.00,0.00,277.67,244.92,88.21,60.26,34.55,57.33,50.00,50.00,100,8360,44752,53112,8360,2897,130,5333,0,36.21,44752,10065,8873,0,0,0,0,53112
JAMMU & KASHMIR,1,ANANTNAG,3493.37,2440.13,763.10,290.14,1190.27,287.11,1118.18,2595.56,1167.21,272.52,185.85,1625.58,75476,18061,93537,50,1315,75,3,0,61938,19199,81137,50,1315,9,0,0,2330.61,1249.38,53.61,265.03,262.39,99.00,7.12,0.45,6.32,100.00,89.32,89.32,75476,18061,93537,61938,0,0,61938,0,0.00,19199,0,0,0,0,0,0,81137
JAMMU & KASHMIR,2,BANDIPORA,962.47,670.15,234.65,57.67,226.60,24.68,174.77,426.05,218.94,24.68,7.15,250.77,13100,31466,44566,10,360,10,10,0,5725,0,5725,7,127,0,0,0,524.00,206.68,39.44,138.60,25.80,18.61,1.00,0.00,0.00,20.00,9.46,47.30,13100,31466,44566,5725,0,892,3851,0,15.58,0,0,0,0,0,0,0,5725
JAMMU & KASHMIR,3,BARAMULLA,3299.59,2327.66,737.86,234.07,1024.94,285.90,144.34,1455.18,999.18,284.26,139.68,1423.12,68290,64211,132501,52,1164,22,8,0,31989,18302,50291,49,1164,2,0,0,2443.26,1075.63,44.02,244.27,240.98,98.65,2.20,0.20,9.09,75.41,65.62,87.02,68290,64211,132501,31989,0,7093,24796,0,22.17,18302,0,0,0,0,0,0,50291
JAMMU & KASHMIR,4,BUDGAM,2463.41,1733.42,563.73,166.26,758.04,221.38,96.65,1076.07,769.58,221.30,94.07,1084.96,47801,24580,72381,77,1296,37,6,0,21126,8500,29626,77,1176,6,0,0,1740.14,688.62,39.57,327.10,254.55,77.82,3.42,0.25,7.31,105.39,61.73,58.57,47801,24580,72381,21126,0,1984,17470,0,9.39,8500,0,0,0,0,0,0,29626
JAMMU & KASHMIR,5,DODA,4129.34,2917.00,986.64,225.70,1413.36,346.48,187.19,1947.03,1275.52,346.48,117.32,1739.32,73029,25779,98808,50,4033,23,10,4,39644,8689,48333,100,2819,20,0,0,2302.03,904.86,39.31,1174.76,691.58,58.87,1.32,0.72,54.55,100.00,22.29,22.29,73029,25779,98808,39644,1702,1909,11676,0,9.11,8689,0,0,0,0,0,0,48333
JAMMU & KASHMIR,6,JAMMU,3159.33,2207.31,748.84,203.18,1046.44,264.81,93.76,1405.01,1018.80,264.81,93.76,1377.37,50950,113373,164323,50,2607,36,6,0,16524,28035,44559,50,2165,36,2,0,1900.56,619.99,32.62,664.03,467.37,70.38,2.96,2.55,86.15,75.00,100.00,100.00,50950,113373,164323,16524,0,0,0,0,0.00,28035,0,0,0,0,0,0,44559
JAMMU & KASHMIR,7,KARGIL,1246.20,859.82,326.40,59.98,292.28,72.53,15.16,379.97,285.93,71.56,15.14,372.62,8475,0,8475,55,1545,10,5,0,2970,600,3570,30,706,1,0,0,307.50,61.60,20.03,578.17,253.42,43.83,1.00,0.10,10.0,101.00,41.02,40.61,8475,0,8475,2970,0,2970,0,0,100.00,600,0,0,0,0,0,0,3570
JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,323.78,93.36,637.06,178.47,82.33,897.86,612.14,178.32,77.21,867.67,25978,64408,90386,60,1049,33,7,0,10029,26341,36370,53,1048,10,1,0,864.80,478.43,55.32,243.66,250.82,100.00,3.32,0.83,25.00,14.49,95.27,100.00,25978,64408,90386,10029,4825,695,4509,15,55.04,26341,1165,101,1871,0,29,234,36370
JAMMU & KASHMIR,9,KISHTWAR,1691.36,1201.39,421.02,68.95,135.06,71.84,11.41,218.31,138.68,71.84,11.41,221.93,22318,0,22318,10,1285,0,0,0,6754,0,6754,5,525,0,0,0,892.72,156.27,17.50,494.73,51.84,10.48,0.00,0.00,0.00,20.00,5.35,26.75,22318,0,22318,6754,0,0,0,0,0.00,0,0,0,0,0,0,0,6754
JAMMU & KASHMIR,10,KULGAM,746.48,519.56,180.68,46.24,64.86,81.00,88.06,233.92,66.59,68.14,15.36,150.09,11568,27306,38874,10,286,15,0,0,7078,4000,11078,10,236,15,0,0,432.72,83.93,19.40,110.11,28.76,26.12,1.52,0.20,13.16,20.00,24.81,100.00,11568,27306,38874,7078,0,3000,3000,0,42.38,4000,0,0,0,0,0,0,11078
JAMMU & KASHMIR,11,KUPWARA,2923.92,2049.74,700.41,173.77,970.99,276.08,76.44,1323.51,764.26,276.08,76.44,1116.78,58068,18208,76276,50,2359,105,6,0,27869,4672,32541,47,1691,13,2,0,1730.79,552.00,31.89,710.82,475.13,66.84,9.92,0.70,7.06,100.00,60.70,60.70,58068,18208,76276,27869,0,1900,23705,63,6.82,4672,0,0,0,0,0,0,32541
JAMMU & KASHMIR,12,LEH (LADAKH),849.48,551.34,221.30,76.84,267.83,120.40,20.45,408.68,229.92,114.32,20.45,364.70,6090,0,6090,250,351,400,3,0,5296,0,5296,240,347,132,0,0,176.81,101.22,57.25,86.11,85.31,99.07,39.70,12.51,31.51,431.60,135.72,31.45,6090,0,6090,5296,0,5296,0,0,100.00,0,0,0,0,0,0,0,5296
JAMMU & KASHMIR,13,POONCH,2111.59,1462.47,493.81,155.31,677.59,245.92,99.23,1022.74,611.05,240.28,99.00,950.33,37764,27507,65271,82,1560,51,6,0,20072,11097,31169,80,1242,5,0,0,1225.99,528.09,43.07,443.17,284.29,64.15,5.12,0.50,9.77,107.33,88.64,82.59,37764,27507,65271,20072,0,0,0,0,0.00,11097,0,0,0,0,0,0,31169
JAMMU & KASHMIR,14,PULWAMA,2187.01,1526.80,510.68,149.53,554.29,262.74,168.54,985.57,413.76,240.19,168.53,822.48,41902,13141,55043,64,1384,48,6,0,13933,9710,23643,64,1223,7,4,0,1374.31,341.38,24.84,351.17,293.73,83.64,4.50,0.33,7.33,102.80,94.34,91.77,41902,13141,55043,13933,0,103,13785,0,0.74,9710,0,0,0,0,0,0,23643
JAMMU & KASHMIR,15,RAJAURI,1921.22,1338.65,448.22,134.35,609.98,921.09,51.49,1582.56,506.07,921.09,51.01,1478.17,37507,223960,261467,12,1241,5,2,0,8664,15595,24259,12,1224,6,1,0,1370.61,1088.89,79.45,294.08,308.03,100.00,0.52,0.50,96.15,24.00,33.10,100.00,37507,223960,261467,8664,180,2237,1737,7,27.90,15595,0,0,0,0,0,0,24259
JAMMU & KASHMIR,16,RAMBAN,1346.71,929.89,347.29,69.53,156.59,53.32,8.19,218.10,164.47,53.31,7.64,225.42,15926,6850,22776,34,1014,25,4,0,1986,0,1986,18,356,2,0,0,637.04,75.06,11.78,390.39,111.07,28.45,2.52,0.90,35.71,68.00,27.78,40.85,15926,6850,22776,1986,0,0,0,0,0.00,0,0,0,0,0,0,0,1986
JAMMU & KASHMIR,17,REASI,1553.66,1081.75,385.04,86.87,362.22,47.52,30.73,440.47,326.98,47.52,30.73,405.24,21500,0,21500,10,854,50,4,0,4228,0,4228,12,371,8,0,0,860.00,217.81,25.33,328.79,148.92,45.29,5.00,0.80,16.00,20.00,24.06,100.00,21500,0,21500,4228,0,0,0,0,0.00,0,0,0,0,0,0,0,4228
JAMMU & KASHMIR,18,SAMBA,571.14,397.25,135.62,38.27,48.96,47.54,10.87,107.37,45.53,47.54,8.57,101.64,9849,0,9849,10,70,20,0,0,1072,0,1072,10,43,5,0,0,393.96,46.85,11.89,26.96,16.70,61.94,2.00,0.00,0.00,20.00,37.54,100.00,9849,0,9849,1072,0,0,0,0,0.00,0,0,0,0,0,0,0,1072
JAMMU & KASHMIR,19,SHOPIAN,682.30,472.07,168.72,41.51,158.41,74.42,20.11,252.93,144.28,54.46,20.11,218.85,10196,0,10196,10,300,10,2,0,2498,342,2840,16,95,0,1,0,407.84,156.40,38.35,115.50,30.21,26.16,1.00,0.00,0.00,20.00,14.90,74.50,10196,0,10196,2498,0,159,1989,0,6.37,342,0,0,0,0,0,0,2840
JAMMU & KASHMIR,20,SRINAGAR,964.02,673.02,220.89,70.11,251.34,140.57,40.25,432.16,276.08,134.67,39.75,450.51,18434,64408,82842,78,274,70,4,0,9615,18242,27857,82,188,6,4,0,638.49,278.23,43.58,84.77,66.17,78.06,7.00,0.30,4.29,105.61,67.78,64.18,18434,64408,82842,9615,0,3186,5395,3,33.14,18242,0,49,414,0,3,36,27857
JAMMU & KASHMIR,21,UDHAMPUR,2903.32,2038.97,709.68,154.67,907.69,277.00,89.92,1274.61,719.27,277.00,83.24,1079.50,48850,44474,93324,56,2930,25,7,0,18287,7265,25552,43,2088,22,0,0,1634.92,485.78,29.71,843.89,470.05,55.70,1.56,1.66,100.00,103.00,87.67,85.12,48850,44474,93324,18287,3902,1789,12547,26,31.12,7265,494,206,183,0,6,15,25552
JHARKHAND,1,BOKARO,4433.20,2956.30,1099.63,377.27,874.29,911.06,70.35,1855.70,451.80,346.25,70.35,868.40,104627,102176,206803,40,1814,249,8,0,34016,5985,40001,6,1802,249,14,14,3209.57,418.76,13.05,397.00,374.15,94.24,16.33,7.17,43.91,80.00,6.77,8.46,104627,102176,206803,34016,7366,5947,20613,144,39.14,5985,0,0,0,0,0,0,40001
JHARKHAND,2,CHATRA,3978.16,2661.34,977.35,339.47,1186.40,853.67,98.00,2138.07,1056.80,432.98,95.93,1585.72,98223,25280,123503,50,1134,526,10,0,51838,2836,54674,19,1134,242,16,16,2900.72,1133.50,39.08,246.60,226.94,92.03,36.77,7.14,19.42,100.00,34.75,34.75,98223,25280,123503,51838,17971,3591,30276,25,41.59,2836,0,0,0,0,0,0,54674
JHARKHAND,3,DEOGHAR,2228.74,1444.93,516.18,267.63,1179.83,614.69,22.42,1816.94,1074.13,478.09,22.42,1574.65,75153,88207,163360,50,464,1057,10,0,75153,20310,95463,1,464,869,0,15,1551.40,1270.70,81.91,92.80,133.76,100.00,72.60,4.14,5.70,100.00,2.40,2.40,75153,88207,163360,75153,12401,9045,49826,0,28.54,20310,5,5,50,0,0,0,95463
JHARKHAND,4,DHANBAD,4399.71,2963.46,1099.78,336.47,1140.87,984.44,73.02,2198.34,674.33,276.89,71.94,1023.16,104672,89302,193974,62,2820,73,10,0,45375,15722,61097,24,2820,102,0,12,3083.87,432.82,14.03,601.66,450.78,74.92,11.46,30.00,100.00,102.40,11.95,11.67,104672,89302,193974,45375,8613,4252,32396,101,28.35,15722,0,0,0,0,0,0,61097
JHARKHAND,5,DUMKA,5592.60,3530.00,1366.71,695.89,2666.00,1214.81,429.01,4309.82,1985.45,847.80,429.01,3262.26,148732,42024,190756,50,2926,202,10,0,126910,13698,140608,0,2926,202,72,73,3498.14,2319.27,66.30,603.50,543.35,90.03,10.10,11.57,100.00,100.00,0.00,0.00,148732,42024,190756,126910,11934,43139,71837,0,43.40,13698,0,0,0,0,0,0,140608
JHARKHAND,6,GARHWA,3784.05,2528.86,908.41,346.78,1840.91,828.07,81.52,2750.50,940.83,533.98,14.58,1489.40,95558,69177,164735,50,1303,714,10,0,59104,3407,62511,25,1373,82,20,25,2581.68,1074.95,41.64,261.96,257.14,98.16,55.14,2.60,4.72,100.02,19.35,19.35,95558,69177,164735,59104,115,235,3740,0,0.59,3407,0,0,87,0,0,0,62511
JHARKHAND,7,GIRIDIH,6792.67,4554.06,1679.11,559.50,1765.28,1274.75,109.30,3149.33,1024.13,345.53,49.98,1419.64,155100,44190,199290,50,2472,1762,10,0,66574,5610,72184,10,2472,368,0,13,4711.07,605.68,12.86,590.70,582.40,98.59,130.46,24.65,18.89,100.00,24.05,24.05,155100,44190,199290,66574,0,0,0,0,0.00,5610,0,0,0,0,0,0,72184
JHARKHAND,8,GODDA,3461.16,2265.64,855.32,340.20,1241.78,642.33,96.56,1980.67,566.94,282.34,78.76,928.04,95732,114088,209820,50,1612,315,10,0,46318,5585,51903,14,1612,248,13,14,2623.77,569.65,21.71,322.40,247.20,76.67,20.77,0.05,0.24,100.00,24.80,24.80,95732,114088,209820,46318,4806,11522,29863,57,35.25,5585,0,0,0,0,0,0,51903
JHARKHAND,9,GUMLA,3331.13,2231.77,798.28,301.08,1297.06,567.11,129.78,1993.95,756.43,259.29,129.78,1145.50,97098,101793,198891,50,1190,307,10,0,54915,6931,61846,3,1190,307,19,19,2420.70,680.25,28.10,238.00,237.82,99.92,16.56,37.00,100.00,100.00,4.80,4.80,97098,101793,198891,54915,7509,31675,15731,0,71.35,6931,0,0,0,0,0,0,61846
JHARKHAND,10,HAZARIBAGH,4693.70,3072.09,1137.90,483.71,1785.42,1104.10,461.18,3350.70,1193.64,499.38,195.24,1888.26,140453,71402,211855,105,1563,169,15,0,103864,10118,113982,29,1563,169,15,45,3352.46,1551.54,46.28,382.66,219.68,57.41,17.11,21.36,100.00,210.00,2.00,0.95,140453,71402,211855,103864,10353,7701,85789,21,17.38,10118,170,31,1454,0,5,25,113982
JHARKHAND,11,JAMTARA,2541.97,1682.30,621.33,238.34,652.52,539.51,16.20,1208.23,416.48,366.58,15.55,798.61,68040,62374,130414,50,626,620,10,0,42172,3890,46062,1,626,223,0,10,1884.73,494.11,26.22,125.20,195.51,100.00,47.36,9.00,19.00,100.00,1.96,1.96,68040,62374,130414,42172,6000,7000,12000,10,30.83,3890,0,0,0,0,0,0,46062
JHARKHAND,12,KHUNTI,2549.88,1736.96,641.20,171.72,131.53,484.31,0.00,615.84,8.28,305.22,0.00,313.50,45773,11493,57266,12,1791,196,12,0,12590,1085,13675,0,1222,177,2,0,1489.84,172.97,11.61,470.56,56.90,12.09,14.48,9.05,62.50,24.00,12.00,50.0,45773,11493,57266,12590,2735,7119,2736,0,78.27,1085,0,0,0,0,0,0,13675
JHARKHAND,13,KODERMA,1713.47,1145.65,416.75,151.07,461.04,343.32,35.33,839.69,251.59,108.43,35.33,395.35,39950,37106,77056,50,472,440,10,0,20905,495,21400,0,438,317,4,12,1103.37,244.84,22.19,104.76,93.24,89.00,27.70,17.36,62.67,100.00,0.00,0.00,39950,37106,77056,20905,2925,1825,13900,0,22.72,495,0,0,0,0,0,0,21400
JHARKHAND,14,LATEHAR,3543.85,2373.11,867.59,303.15,1714.57,579.74,26.14,2320.45,1380.92,560.26,26.14,1967.32,79635,14552,94187,50,2058,649,16,0,66455,5140,71595,27,2058,649,0,40,2222.31,1455.09,65.48,411.60,269.77,65.54,49.65,7.65,15.41,100.00,48.08,48.08,79635,14552,94187,66455,19884,26792,19779,0,70.24,5140,0,0,0,0,0,0,71595
JHARKHAND,15,LOHARDAGA,869.92,577.02,199.91,92.99,510.84,189.71,31.00,731.55,447.48,135.12,18.57,601.17,22626,25229,47855,50,626,307,10,0,22626,16533,39159,10,626,307,0,6,344.36,329.19,95.59,125.20,125.20,100,20.88,23.22,100.00,100.00,34.95,34.95,22626,25229,47855,22626,850,14188,7588,0,66.46,16533,0,0,0,0,0,0,39159
