Date,State_Name,SL_No,District_Name,Sanction_Date,Reported_M_or_Y,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total
3/15/2013,MADHYA PRADESH,20,HOSHANGABAD,30-08-2000,13-Feb,1455.64,960.98,337.52,157.14,968.86,349.07,192.01,1509.94,1081.61,349.04,172.73,1603.38
3/15/2013,MADHYA PRADESH,21,INDORE,13-02-2003,13-Feb,1904.55,1255.95,478.1,170.5,1105.24,357.81,23.15,1486.2,1095.64,357.8,23.15,1476.59
3/15/2013,MADHYA PRADESH,22,JABALPUR,24-07-2003,13-Feb,3264.34,2156.32,729.18,378.84,1927.52,778.14,399.09,3104.75,1953.47,718.58,399.09,3071.15
3/15/2013,MADHYA PRADESH,23,JHABUA,24-07-2003,13-Feb,2913.48,1936.76,685.77,290.95,1703.99,608.78,148.65,2461.42,1775.01,545.06,123.65,2443.72
3/15/2013,MADHYA PRADESH,24,KATNI,24-07-2003,13-Feb,2356.97,1591.63,564.02,201.32,1408.17,540.99,8.17,1957.33,1460.03,526.79,0.09,1986.91
3/15/2013,MADHYA PRADESH,25,KHANDWA(EAST NIMAR),23-04-2002,13-Feb,3023.31,2091.62,698.87,232.82,1849.86,670.79,211.11,2731.76,1417.89,589.02,166.57,2173.48
3/15/2013,MADHYA PRADESH,26,KHARGONE,24-07-2003,13-Feb,4387.93,2957.07,1056.43,374.43,2619.18,861.74,179.65,3660.57,2211.55,869.28,187.48,3268.32
3/15/2013,MADHYA PRADESH,27,MANDLA,12/3/2003,13-Feb,3998.87,2700.71,964.26,333.9,2306.71,928.75,371.73,3607.2,1502.94,549.62,285.55,2338.1
3/15/2013,MADHYA PRADESH,28,MANDSAUR,13-02-2003,13-Feb,1734.39,1155.05,398.09,181.25,1033.51,341.97,173.94,1549.42,1150.62,341.96,170.42,1663
3/15/2013,MADHYA PRADESH,29,MORENA,24-07-2003,13-Feb,1740.9,1186.46,430.34,124.1,1049.66,542.53,147.32,1739.52,1123.99,464.7,126.84,1715.52
3/15/2013,MADHYA PRADESH,30,NARSINGHPUR,30-08-2000,13-Jan,2552.66,1706.49,599.1,247.07,1518.58,527.84,232.12,2278.54,1356.97,508.97,232.12,2098.06
3/15/2013,MADHYA PRADESH,31,NEEMUCH,24-07-2003,13-Feb,1512.54,1031.75,364.06,116.73,913.41,311.31,97.93,1322.65,884.37,306.36,60.84,1251.57
3/15/2013,MADHYA PRADESH,32,PANNA,24-07-2003,13-Feb,6268.42,4326.6,1643.45,298.37,3693.01,944.95,164.15,4802.11,1365.98,530.3,156.1,2052.38
3/15/2013,MADHYA PRADESH,33,RAISEN,30-08-2000,13-Feb,3499.88,2338.82,842.56,318.5,2075.71,752.69,551.39,3379.79,1712.44,623.42,281.45,2617.31
3/15/2013,MADHYA PRADESH,34,RAJGARH,23-04-2002,13-Jan,3854.44,2598.48,899.33,356.63,2322.07,805.92,2449.83,5577.82,2216.95,805.74,278.79,3301.48
3/15/2013,MADHYA PRADESH,35,RATLAM,24-07-2003,13-Feb,2002.65,1344.58,458.73,199.34,1202.1,412.09,200.93,1815.12,1141.1,397.82,200.93,1739.84
3/15/2013,MADHYA PRADESH,36,REWA,13-02-2003,13-Feb,7676.61,4560.04,2090.66,1025.91,4034.57,1567.45,981.24,6583.26,3406.15,1479.5,975.23,5860.87
3/15/2013,MADHYA PRADESH,37,SAGAR,24-07-2003,13-Feb,9087,5631.34,2370.7,1084.96,4922.12,1353.18,793.17,7068.47,2577.54,1021.74,320.44,3919.72
3/15/2013,MADHYA PRADESH,38,SATNA,24-07-2003,13-Feb,9696.16,5725.11,2541.41,1429.64,4998.51,1646.79,558.41,7203.71,4456.47,1646.79,505.37,6608.63
3/15/2013,MADHYA PRADESH,39,SEHORE,30-08-2000,13-Feb,2183.91,1496.35,543.95,143.61,1286.75,354.84,130.33,1771.92,1411.29,326.83,124.84,1862.96
3/15/2013,MADHYA PRADESH,40,SEONI,2/5/2003,13-Feb,3824.66,2573.32,910.43,340.91,2283.17,749.23,792.8,3825.2,2090.26,749.23,269.26,3108.74
3/15/2013,MADHYA PRADESH,41,SHAHDOL,24-07-2003,13-Feb,3312.37,2221.07,776.12,315.18,1963.65,661.07,279.2,2903.92,1321.99,574.59,217.44,2114.03
3/15/2013,MADHYA PRADESH,42,SHAJAPUR,24-07-2003,13-Feb,3302.24,2250.05,807,245.19,1966.37,669.43,215.74,2851.53,1404.88,555.3,215.74,2175.92
3/15/2013,MADHYA PRADESH,43,SHEOPUR,24-07-2003,13-Feb,1081.77,745.88,257.14,78.75,662.81,152.5,49.04,864.35,741.68,130.67,26.68,899.03
3/15/2013,MADHYA PRADESH,44,SHIVPURI,24-07-2003,13-Feb,3320.76,2229.87,829.76,261.13,1940.32,654.99,241.03,2836.34,1342.04,518.28,185.15,2045.48
3/15/2013,MADHYA PRADESH,45,SIDHI,24-07-2003,13-Feb,5118.91,3465.78,1179.46,473.67,2999.35,1127.72,278.42,4405.49,1410.44,629.81,212.2,2252.45
3/15/2013,MADHYA PRADESH,46,SINGRAULI,4/8/2010,13-Feb,3718.42,2429.16,976.07,313.19,1394.18,689.72,1299.44,3383.34,1263.29,606.52,0,1869.8
3/15/2013,MADHYA PRADESH,47,TIKAMGARH,13-02-2003,13-Feb,4759.02,3281.72,1201.48,275.82,2817.4,717.59,188.85,3723.84,1683.08,587.77,184.32,2455.17
3/15/2013,MADHYA PRADESH,48,UJJAIN,2/5/2003,13-Feb,3878.22,2649.56,956.11,272.55,2311.65,792.31,532.87,3636.83,1931.67,645.76,244.61,2822.03
3/15/2013,MADHYA PRADESH,49,UMARIA,24-07-2003,12-Dec,2513.42,1714.93,618.92,179.57,1493.92,434.49,107.3,2035.71,1123.77,402.77,100.44,1626.98
3/15/2013,MADHYA PRADESH,50,VIDISHA,24-07-2003,13-Feb,4602.03,3115.01,1120.89,366.13,2705.81,746.92,383.53,3836.26,1917.33,746.92,283.41,2947.66
3/15/2013,MADHYA PRADESH,,Total :-,,,170288.99,113086.85,41987.69,15214.45,96567.47,33144.82,16427.93,146140.22,77542.84,28885.54,9483.08,115911.46
3/15/2013,MAHARASHTRA,1,AHMEDNAGAR,23-04-2002,13-Feb,4545.41,2935.06,1064.81,545.54,2341.59,1111.81,193.9,3647.3,2061.63,860.57,183.89,3106.09
3/15/2013,MAHARASHTRA,2,AKOLA,13-02-2003,13-Feb,2959.32,1970.82,712.04,276.46,938.04,942.72,42.98,1923.74,860.36,517.69,42.98,1421.03
3/15/2013,MAHARASHTRA,3,AMRAVATI,7/2/2000,13-Feb,5987.5,3961.39,1456.74,569.37,2865.04,1041.91,450.35,4357.3,1672.89,759.02,263.07,2694.98
3/15/2013,MAHARASHTRA,4,AURANGABAD,22-03-2001,13-Feb,4819.5,3194.93,1160.9,463.67,2240.18,1189.58,477.05,3906.81,1478.99,779.2,227.08,2485.27
3/15/2013,MAHARASHTRA,5,BEED,13-02-2003,13-Feb,4189.63,2776.51,1029.33,383.79,1881.64,737.58,221.59,2840.81,1525.01,673.68,193.25,2391.94
3/15/2013,MAHARASHTRA,6,BHANDARA,14-01-2004,13-Feb,3128.96,2041.92,731.4,355.64,1498.05,666.02,217.67,2381.74,1217.78,494.09,134.82,1846.69
3/15/2013,MAHARASHTRA,7,BULDHANA,25-07-2003,13-Feb,5227.7,3487.91,1268.57,471.22,2544.43,882.27,218.01,3644.71,2024.87,804.94,200.45,3030.26
3/15/2013,MAHARASHTRA,8,CHANDRAPUR,2/3/2001,13-Feb,4881.19,3124.09,1208.52,548.58,2214.06,1045.78,2389.8,5649.64,1667.64,713.06,317.19,2697.89
3/15/2013,MAHARASHTRA,9,DHULE,7/2/2000,13-Feb,3871.14,2566.57,909.77,394.8,1744.71,674.27,108.65,2527.63,893.36,419.36,108.58,1421.3
3/15/2013,MAHARASHTRA,10,GADCHIROLI,7/11/2003,13-Feb,2352.55,1536.96,530.74,284.85,1272.49,801.85,38.07,2112.41,1373.65,453.89,13.77,1841.31
3/15/2013,MAHARASHTRA,11,GONDIA,7/11/2003,13-Feb,3646.28,2349.39,833.34,463.55,1652.08,1056.12,75.01,2783.21,1586.86,561.98,60.17,2209.01
3/15/2013,MAHARASHTRA,12,HINGOLI,14-01-2004,13-Feb,2699.49,1788.09,660.17,251.23,1408.34,645.5,179.5,2233.34,1324.99,397.21,153.06,1875.26
3/15/2013,MAHARASHTRA,13,JALGAON,23-04-2002,13-Feb,9719.11,6355.42,2441.97,921.72,4337.86,1230.27,424.82,5992.95,2959.95,1052.16,424.17,4436.28
3/15/2013,MAHARASHTRA,14,JALNA,23-04-2002,13-Feb,3125.27,2048.28,744.16,332.83,1537.24,849.09,241.39,2627.72,1203.15,451.43,241.39,1895.97
3/15/2013,MAHARASHTRA,15,KOLHAPUR,13-02-2003,13-Feb,3203.5,2132.63,770.31,300.56,1663.54,664.87,174.89,2503.3,1294.68,551.12,174.89,2020.69
3/15/2013,MAHARASHTRA,16,LATUR,7/11/2003,13-Feb,3531.81,2362.48,875.69,293.64,1690.04,376.56,55.86,2122.46,1210.29,376.56,48.71,1635.56
3/15/2013,MAHARASHTRA,17,NAGPUR,13-02-2003,13-Feb,3912.1,2591.91,970.29,349.9,1379.88,975.09,237.5,2592.47,1381.74,934.46,237,2553.19
3/15/2013,MAHARASHTRA,18,NANDED,7/2/2000,13-Feb,4799.86,3202.91,1192.22,404.73,2419.23,1043.85,349.11,3812.19,2108.38,901.52,311.98,3321.88
3/15/2013,MAHARASHTRA,19,NANDURBAR,23-04-2002,13-Feb,5686.32,3788.13,1409.23,488.96,2558.15,1253.5,240.13,4051.77,1784.64,872.85,229.21,2886.7
3/15/2013,MAHARASHTRA,20,NASHIK,7/11/2003,13-Feb,6872.1,4519.83,1657.58,694.69,2151.35,753.85,426.61,3331.81,1704.1,634.31,426.61,2765.02
3/15/2013,MAHARASHTRA,21,OSMANABAD,25-07-2003,13-Feb,2001.79,1294.66,488.65,218.48,976.58,513.83,118.32,1608.73,777.8,386.98,118.23,1283.01
3/15/2013,MAHARASHTRA,22,PARBHANI,14-01-2004,13-Feb,2189.8,1439.62,537.77,212.41,903.75,421.91,88.42,1414.08,732.1,296.43,86.63,1115.16
3/15/2013,MAHARASHTRA,23,PUNE,13-02-2003,13-Feb,4835.64,3104.75,1232.22,498.67,2452.69,1036.11,305.81,3794.61,2272.56,1036.08,303.41,3612.05
3/15/2013,MAHARASHTRA,24,RAIGAD,7/2/2000,13-Feb,6569.89,4337.97,1662.77,569.15,3357,1116.34,3075.72,7549.06,2735.51,1116.34,309.74,4161.59
3/15/2013,MAHARASHTRA,25,RATNAGIRI,2/3/2001,13-Feb,3019.85,1835.73,734.49,449.63,1562.56,726.77,335.1,2624.43,1471.96,726.02,312.04,2510.03
3/15/2013,MAHARASHTRA,26,SANGLI,22-03-2001,13-Feb,4578.41,2954.82,1216.7,406.89,2300.93,787.94,186.5,3275.37,1798.11,768.89,186.5,2753.5
3/15/2013,MAHARASHTRA,27,SATARA,13-02-2003,13-Feb,6239.22,4116.67,1581.12,541.43,3280.42,1124.93,249.2,4654.55,2742.29,1025.22,249.2,4016.72
3/15/2013,MAHARASHTRA,28,SINDHUDURG,25-07-2003,13-Feb,2084.95,1346.18,502.92,235.85,1160.12,502.92,342.4,2005.44,1156.45,477.2,342.4,1976.05
3/15/2013,MAHARASHTRA,29,SOLAPUR,25-07-2003,13-Feb,6243.25,4067.68,1535.61,639.96,2917.76,1050.14,259.39,4227.29,1879.82,685.76,220.67,2786.25
3/15/2013,MAHARASHTRA,30,THANE,7/11/2003,13-Feb,7933.25,5278.51,1804.93,849.81,4119.98,1478.48,589.96,6188.42,3928.37,1420.77,586.75,5935.89
3/15/2013,MAHARASHTRA,31,WARDHA,7/11/2003,13-Feb,2270.99,1509.48,521.24,240.27,1181.56,492.66,96.82,1771.04,1260.32,474.25,96.82,1831.39
3/15/2013,MAHARASHTRA,32,WASHIM,14-01-2003,13-Feb,4337.69,2837.65,1098.04,402,1250.89,714.66,76.66,2042.21,792.4,591.56,64.25,1448.21
3/15/2013,MAHARASHTRA,33,YAVATMAL,22-03-2001,13-Feb,7505.57,4912.82,1870.28,722.47,2321.92,1459.78,184.27,3965.97,2656.42,1139,183.56,3978.98
3/15/2013,MAHARASHTRA,,Total :-,,,148969.04,97771.77,36414.52,14782.75,68124.1,29368.95,12671.44,110164.49,55539.08,23353.6,7052.46,85945.14
3/15/2013,MANIPUR,1,BISHNUPUR,12/3/2003,13-Jan,669.2,467.84,150.91,50.45,388.82,115.05,19.51,523.38,364.85,115.05,19.51,499.41
3/15/2013,MANIPUR,2,CHANDEL,13-08-2007,13-Feb,1099.64,770,253.21,76.43,354.15,56,36,446.15,433.01,56,36,525.01
3/15/2013,MANIPUR,3,CHURACHANDPUR,13-08-2007,13-Feb,1986.26,1398.73,457.12,130.41,670.12,110,57,837.12,727,110,57,894
3/15/2013,MANIPUR,4,IMPHAL EAST,12/3/2003,13-Feb,1008.5,700.15,243.45,64.9,484.29,113.5,31.99,629.78,484.22,113.5,31.99,629.71
3/15/2013,MANIPUR,5,IMPHAL WEST,22-03-2001,13-Feb,942.21,656.51,209.11,76.59,443.71,112.45,12.44,568.6,275.6,104.88,12.44,392.92
3/15/2013,MANIPUR,6,SENAPATI,13-08-2007,13-Feb,2509.77,1766.2,564.69,178.88,664.27,146,57.39,867.66,736.41,143.26,57.39,937.05
3/15/2013,MANIPUR,7,TAMENGLONG,13-08-2007,13-Jan,883.84,617.51,204.61,61.72,423.6,96,42.3,561.9,436.18,96,42.3,574.49
3/15/2013,MANIPUR,8,THOUBAL,12/3/2003,13-Feb,1351.23,954.19,303.18,93.86,651.7,135.88,521.85,1309.43,500.48,135.01,58.79,694.28
3/15/2013,MANIPUR,9,UKHRUL,31-07-2006,13-Jan,823.38,577.6,193.22,52.56,268.4,49.13,2.99,320.52,157.48,30.33,2.99,190.8
3/15/2013,MANIPUR,,Total :-,,,11274.03,7908.73,2579.5,785.8,4349.06,934.01,781.48,6064.54,4115.22,904.02,318.42,5337.66
3/15/2013,MIZORAM,1,AIZAWL,23-11-2005,13-Feb,1088.11,751.95,265.15,71.01,469.81,123.74,60.82,654.37,518.98,123.74,60.82,703.54
3/15/2013,MIZORAM,2,CHAMPHAI,23-11-2005,13-Feb,1010.51,695.73,252.24,62.54,482.8,120.09,51.96,654.85,481.87,119.11,51.96,652.94
3/15/2013,MIZORAM,3,KOLASIB,23-11-2005,13-Feb,489.29,336.08,115.08,38.13,256.07,61.19,28.29,345.55,226.1,61.11,28.29,315.49
3/15/2013,MIZORAM,4,LAWNGTLAI,15-07-2005,13-Jan,1079.08,736.95,258.51,83.62,484.33,141.4,58.84,684.56,473.96,132.03,58.83,664.82
3/15/2013,MIZORAM,5,LUNGLEI,15-07-2005,13-Feb,1222.06,836.68,292.49,92.89,551.05,162.52,73.09,786.66,520.9,162.46,73.09,756.45
3/15/2013,MIZORAM,6,MAMIT,2/5/2003,13-Jan,654.3,448.63,166.18,39.49,269.1,94.08,30.53,393.71,277.07,63.12,30.53,370.72
3/15/2013,MIZORAM,7,SAIHA,20-02-2003,13-Jan,391.32,275.29,87.52,28.51,208.91,46.68,18.18,273.77,199.48,46.56,18.18,264.22
3/15/2013,MIZORAM,8,SERCHHIP,15-07-2005,13-Feb,367.47,250.27,84.33,32.87,181.41,43.8,28.35,253.56,159.51,43.45,28.35,231.31
3/15/2013,MIZORAM,,Total :-,,,6302.14,4331.58,1521.5,449.06,2903.48,793.5,350.06,4047.04,2857.87,751.57,350.06,3959.5
3/15/2013,NAGALAND,1,DIMAPUR,10/10/2000,13-Feb,1254.41,884.82,277.99,91.6,635.52,179.22,9.73,824.47,661.67,178.37,9.73,849.78
3/15/2013,NAGALAND,2,KIPHIRE,4/8/2010,13-Feb,868.68,607.44,206.49,54.75,10,0,0,10,10,0,0,10
3/15/2013,NAGALAND,3,KOHIMA,22-03-2001,13-Jan,713.9,511.98,135.81,66.11,451.51,138.23,36.44,626.18,453.8,138.22,36.44,628.46
3/15/2013,NAGALAND,4,LONGLENG,4/8/2010,13-Feb,363.97,254.21,85.54,24.22,10,0,0,10,10,0,0,10
3/15/2013,NAGALAND,5,MOKOKCHUNG,22-03-2001,13-Feb,516.6,362.24,120.69,33.67,291.52,87.39,15.52,394.44,283.72,86.79,15.04,385.56
3/15/2013,NAGALAND,6,MON,20-02-2006,13-Feb,967.54,681.75,214.63,71.16,366.9,95.75,16.4,479.04,393.95,92.09,16.4,502.44
3/15/2013,NAGALAND,7,PEREN,31-07-2006,13-Feb,395.83,278.51,86.14,31.18,241.4,68.13,13.83,323.36,245.91,68.13,13.83,327.87
3/15/2013,NAGALAND,8,PHEK,20-01-2007,13-Feb,732,511.32,155.91,64.77,446.45,149.45,32.06,627.96,449.05,149.45,30.28,628.77
3/15/2013,NAGALAND,9,TUENSANG,20-01-2007,13-Feb,578.09,403.52,129.39,45.18,290.13,120.56,14.11,424.8,296.54,119.41,12.84,428.78
3/15/2013,NAGALAND,10,WOKHA,31-07-2006,13-Feb,513.83,370.71,106.68,36.44,198.59,60.05,10.46,269.1,198.58,60.02,10.46,269.07
3/15/2013,NAGALAND,11,ZUNHEBOTO,23-04-2002,13-Feb,1052.73,740.54,240.48,71.71,570.75,134.17,27.22,732.14,602.12,134.16,27.22,763.5
3/15/2013,NAGALAND,,Total :-,,,7957.58,5607.04,1759.75,590.79,3512.77,1032.95,175.77,4721.49,3605.34,1026.65,172.24,4804.23
3/15/2013,ORISSA,1,ANGUL,24-09-2004,13-Feb,4152.45,2794.83,1007.11,350.51,1615.06,500.86,113.67,2229.59,883.09,341.79,113.66,1338.54
3/15/2013,ORISSA,2,BALANGIR,13-02-2003,13-Feb,6720.7,4496.49,1634.15,590.06,1825.45,670.97,249.48,2745.9,1455.92,612.86,241.22,2310
3/15/2013,ORISSA,3,BALESWAR,28-03-2000,13-Feb,6649.37,4416.83,1561.67,670.87,3060.77,1082.21,430.68,4573.66,2379.15,919.47,430.68,3729.3
3/15/2013,ORISSA,4,BARGARH,27-12-2004,13-Feb,6105.44,4080.06,1472.77,552.61,2061.41,829.77,376.78,3267.96,1565.4,529.99,367.49,2462.87
3/15/2013,ORISSA,5,BHADRAK,18-09-2001,13-Feb,4115.18,2746.55,987.86,380.77,1563.71,562.43,153.02,2279.16,813.42,309.14,153.02,1275.58
3/15/2013,ORISSA,6,BOUDH,27-12-2004,13-Feb,2735.83,1845.44,665.73,224.66,989.22,356.86,120.15,1466.23,747.67,296.79,120.14,1164.61
3/15/2013,ORISSA,7,CUTTACK,1/5/2002,13-Feb,5811.85,3873.76,1386.78,551.31,2287.38,818.86,365.72,3471.96,1795.44,653.12,329.88,2778.45
3/15/2013,ORISSA,8,DEBAGARH,27-12-2004,13-Feb,1705.3,1150.2,404.81,150.29,507.81,194.96,40.22,742.99,341.93,130.5,40.09,512.52
3/15/2013,ORISSA,9,DHENKANAL,27-12-2004,13-Feb,4603.56,3096.41,1118.23,388.92,1778.28,642.21,110.26,2530.75,907.06,329.24,110.26,1346.55
3/15/2013,ORISSA,10,GAJAPATI,24-09-2004,13-Feb,2996.63,2026.75,737.68,232.2,1157.95,390.47,117.47,1665.89,768.41,356.88,115.42,1240.71
3/15/2013,ORISSA,11,GANJAM,28-03-2000,13-Feb,8954.97,5966.47,2140.54,847.96,2981.33,1153.01,383.13,4517.47,2165.77,726.66,383.13,3275.56
3/15/2013,ORISSA,12,JAGATSINGHAPUR,13-02-2003,13-Feb,3340.31,2249.43,796.05,294.83,1490.68,527.54,219.78,2238,1051.25,455.65,153.86,1660.76
3/15/2013,ORISSA,13,JAJAPUR,1/5/2002,13-Feb,6385.41,4283.17,1554.84,547.4,1765.91,662.45,225.9,2654.26,1240.18,503.13,225.9,1969.21
3/15/2013,ORISSA,14,JHARSUGUDA,27-12-2004,13-Feb,1483.49,1002.44,356.16,124.89,646.34,229.64,18.96,894.94,406.14,184.87,18.96,609.98
3/15/2013,ORISSA,15,KALAHANDI,24-09-2004,13-Feb,7138.43,4776.4,1748.32,613.71,1725.54,631.61,47.28,2404.43,1289.91,511.44,47.12,1848.47
3/15/2013,ORISSA,16,KANDHAMAL,12/3/2003,13-Feb,4428.09,2975.36,1100.63,352.1,960.28,380.35,96.47,1437.1,715.38,236.38,86.93,1038.7
3/15/2013,ORISSA,17,KENDRAPARA,13-02-2003,13-Feb,4433.47,2981.58,1076.03,375.86,1790.54,646.19,174.41,2611.14,1302.03,478.13,174.41,1954.56
3/15/2013,ORISSA,18,KENDUJHAR,24-09-2004,13-Feb,9266.57,6221.22,2321.83,723.52,2517.79,939.67,148.99,3606.45,1711.9,702.81,148.99,2563.7
3/15/2013,ORISSA,19,KHORDHA,18-09-2001,13-Feb,4436.66,2959.3,1060.24,417.12,1775.64,636.16,178.64,2590.44,887.96,316.11,178.64,1382.71
3/15/2013,ORISSA,20,KORAPUT,13-02-2003,13-Feb,7781.77,5192.27,1913.5,676,2769.12,1020.5,247.16,4036.78,1339.14,524.29,235.26,2098.69
3/15/2013,ORISSA,21,MALKANGIRI,24-09-2004,13-Feb,3532.33,2370.51,856.1,305.72,1399.3,505.34,113.87,2018.51,784.71,302.38,113.86,1200.95
3/15/2013,ORISSA,22,MAYURBHANJ,24-09-2004,13-Feb,12029.74,7971.46,2896.26,1162.02,3254.89,1182.59,533.9,4971.38,3083.7,1133.57,533.17,4750.44
3/15/2013,ORISSA,23,NABARANGAPUR,24-09-2004,13-Feb,5971.15,3982.53,1478.84,509.78,1265.99,470.11,38.52,1774.62,943.88,330.56,38.52,1312.96
3/15/2013,ORISSA,24,NAYAGARH,1/5/2002,13-Feb,4723.4,3146.15,1123.53,453.72,1866.22,666.45,181.24,2713.91,1157.47,463.6,181.24,1802.32
3/15/2013,ORISSA,25,NUAPADA,24-09-2004,13-Feb,3920.21,2634.16,956.66,329.39,869.25,347.34,46.83,1263.42,775.29,257.34,46.83,1079.46
3/15/2013,ORISSA,26,PURI,13-02-2003,13-Feb,5865.69,3914.59,1396.07,555.03,2324.5,828.99,268.37,3421.86,1390.8,531.2,268.37,2190.37
3/15/2013,ORISSA,27,RAYAGADA,13-02-2003,13-Feb,5583.72,3769.28,1379.64,434.8,1286.37,470.83,55.98,1813.18,812.7,328.6,55.98,1197.28
3/15/2013,ORISSA,28,SAMBALPUR,27-12-2004,13-Feb,3594.39,2425.16,869.18,300.05,1011.98,362.69,83.95,1458.62,722.1,277.52,83.07,1082.69
3/15/2013,ORISSA,29,SONEPUR,24-09-2004,13-Feb,3073.09,2064.03,736.73,272.33,848.63,320.84,137.13,1306.6,607.23,241.18,136.61,985.02
3/15/2013,ORISSA,30,SUNDARGARH,28-03-2000,13-Feb,4665.63,3096.27,1104.01,465.35,2279.58,836.66,281.96,3398.2,1442.83,537.16,284.12,2264.1
3/15/2013,ORISSA,,Total :-,,,156204.83,104509.1,37841.95,13853.78,51676.92,18868.56,5559.91,76105.39,35487.85,13522.38,5416.83,54427.06
3/15/2013,PUDUCHERRY,1,PONDICHERRY,18-09-2001,10-Apr,572.56,481.72,0,90.84,94.84,0,0,94.84,79.07,0,0,79.07
3/15/2013,PUDUCHERRY,,Total :-,,,572.56,481.72,0,90.84,94.84,0,0,94.84,79.07,0,0,79.07
3/15/2013,PUNJAB,1,AMRITSAR,2/5/2003,13-Jan,3939.15,2484.93,1072.78,381.44,415.36,112.84,0,528.2,260.17,102.28,0,362.45
3/15/2013,PUNJAB,2,BARNALA,4/8/2010,13-Jan,560.71,360.73,145.42,54.56,107.58,0,0,107.58,42.03,0,0,42.03
3/15/2013,PUNJAB,3,BATHINDA,10/1/2001,13-Jan,1146.55,775.3,305.63,65.62,409.39,112.64,16.94,538.97,145.77,71.7,16.8,234.27
3/15/2013,PUNJAB,4,FARIDKOT,2/5/2003,13-Jan,300.92,181.3,87.54,32.08,39.62,14.39,0,54.01,47.45,14.12,0,61.57
3/15/2013,PUNJAB,5,FATEHGARH SAHIB,2/5/2003,13-Jan,233.72,151.47,65.1,17.15,24.4,41.71,0,66.11,35.09,40.49,0,75.58
3/15/2013,PUNJAB,6,FEROZEPUR,15-07-2005,13-Jan,1479.83,1013.1,392.84,73.89,114.29,36.58,0,150.87,156.29,10.98,0,167.27
3/15/2013,PUNJAB,7,GURDASPUR,2/5/2003,13-Jan,1483.77,879.82,429.65,174.3,86.87,53.01,1.51,141.39,28.59,12.22,0.77,41.58
3/15/2013,PUNJAB,8,HOSHIARPUR,2/5/2003,13-Jan,365.6,206.63,97.96,61.01,61.99,29.39,0,91.38,29.54,29.39,0,58.93
3/15/2013,PUNJAB,9,JALANDHAR,2/5/2003,13-Jan,689.57,395.76,190.67,103.14,91.51,45.53,0,137.04,60.15,5.24,0,65.39
3/15/2013,PUNJAB,10,KAPURTHALA,2/5/2003,13-Jan,415.76,238.4,117.14,60.22,132.33,23.05,0,155.38,47.01,22.82,0,69.83
3/15/2013,PUNJAB,11,LUDHIANA,7/7/2004,13-Jan,2100.49,1120.46,574.65,405.38,233.18,37.03,40,310.21,230.76,36.93,40,307.69
3/15/2013,PUNJAB,12,MANSA,15-07-2005,13-Jan,843.85,489.05,233.65,121.15,99.77,45.48,3.14,148.39,125.7,11.7,3.14,140.54
3/15/2013,PUNJAB,13,MOGA,18-09-2001,13-Jan,1108.71,753.77,301.48,53.46,120.48,24.38,3.38,148.24,89.27,24.17,3.38,116.82
3/15/2013,PUNJAB,14,MUKTSAR,22-03-2001,13-Jan,747.42,512.08,188.77,46.57,142.44,24.45,20.92,187.81,115.52,24.45,20.92,160.89
3/15/2013,PUNJAB,15,NAWANSHAHR,2/5/2003,13-Jan,184.66,100.52,48.59,35.55,30.15,14.52,0,44.67,24.44,13.08,0,37.52
3/15/2013,PUNJAB,16,PATIALA,1/5/2002,13-Jan,2748.66,1794.35,728.44,225.87,16.52,37.95,0.98,55.45,21.29,36.19,0.98,58.46
3/15/2013,PUNJAB,17,RUPNAGAR,2/5/2003,13-Jan,1282.95,829.37,340.74,112.84,94.75,41.96,0,136.71,38.5,10.59,0,49.09
3/15/2013,PUNJAB,18,S.A.S NAGAR,4/8/2010,13-Jan,396,271.81,105.99,18.2,63.29,0,0,63.29,30.39,0,0,30.39
3/15/2013,PUNJAB,19,SANGRUR,1/5/2002,13-Jan,623.59,306.9,183.29,133.4,96.59,127.3,19.42,243.31,90.7,61.61,19.41,171.72
3/15/2013,PUNJAB,20,TARN TARAN,4/8/2010,13-Jan,3482.56,2274.14,922.07,286.35,541.35,0,0,541.35,26.73,0,0,26.73
3/15/2013,PUNJAB,,Total :-,,,24134.47,15139.89,6532.4,2462.18,2921.86,822.21,106.29,3850.36,1645.37,527.96,105.4,2278.74
3/15/2013,RAJASTHAN,1,AJMER,1/5/2002,13-Feb,1770.7,1206.41,446.3,117.99,664.88,183.84,33.78,882.5,715.31,176.82,25.44,917.58
3/15/2013,RAJASTHAN,2,ALWAR,28-03-2000,13-Feb,2926.71,1977.54,755.14,194.03,1300.84,329.72,46.32,1676.88,970.21,328.88,41.11,1340.2
3/15/2013,RAJASTHAN,3,BANSWARA,11/3/2005,13-Feb,7953.45,5351.42,2011.87,590.16,2088.79,488.41,10.9,2588.1,1253.21,485.98,10.9,1750.09
3/15/2013,RAJASTHAN,4,BARAN,15-07-2005,13-Jan,2505.38,1700.32,622.92,182.14,497.27,124.7,38.34,660.31,461.12,121.62,36.6,619.35
3/15/2013,RAJASTHAN,5,BARMER,3/3/2000,13-Jan,5374.94,3609.71,1355.98,409.25,2394.43,599.05,276.17,3269.65,1808.31,599.05,231.03,2638.39
