Date,State_Name,SL_No,District_Name,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total
10-12-2012,BIHAR,11,GOPALGANJ,7334.04,4959.89,2,4,31-05-2012,551.32,117.72,1.08,670.12
10-12-2012,BIHAR,12,JAMUI,5779.45,3907.68,2,1,31-05-2012,472.28,161.78,18.7,652.76
10-12-2012,BIHAR,13,JEHANABAD,2847.71,1938.98,2,3,31-05-2012,178.94,65.84,0.11,244.89
10-12-2012,BIHAR,14,KAIMUR(BHABUA),4138.38,2800.15,2,3,31-05-2012,231,109.38,5.31,345.69
10-12-2012,BIHAR,15,KATIHAR,9951.14,6644.42,2,2,31-05-2012,1071.92,150.64,44.03,1266.59
10-12-2012,BIHAR,16,KHAGARIA,6200.88,4186.01,2,4,31-05-2012,390.79,103.05,0.06,493.9
10-12-2012,BIHAR,17,LAKHISARAI,3873.52,2606.26,2,4,31-05-2012,216.51,65.69,1.29,283.49
10-12-2012,BIHAR,18,MADHEPURA,6079.8,4102.27,2,4,31-05-2012,629.71,202.38,2.9,834.99
10-12-2012,BIHAR,19,MADHUBANI,4307.83,2924.08,2,3,31-05-2012,240.31,56.56,0.06,296.93
10-12-2012,BIHAR,20,MUNGER,4328.34,2930.99,2,1,31-05-2012,414.6,108.92,5.8,529.32
10-12-2012,BIHAR,21,MUZAFFARPUR,12397.69,8249.19,2,2,31-05-2012,905.71,272.36,0.57,1178.64
10-12-2012,BIHAR,22,NALANDA,8291.48,5641.43,2,1,31-05-2012,634.19,273.08,0.19,907.46
10-12-2012,BIHAR,23,NAWADA,8281.04,5596.7,2,2,31-05-2012,522.78,284.9,0.56,808.24
10-12-2012,BIHAR,24,PASHCHIM CHAMPARAN,10631.22,7171.33,2,4,31-05-2012,702.89,188.77,7.93,899.59
10-12-2012,BIHAR,25,PATNA,11231.64,7578.82,3,1,31-05-2012,1108.14,419.51,0.61,1528.26
10-12-2012,BIHAR,26,PURBA CHAMPARAN,14276.55,9661.14,2,2,31-05-2012,1267.87,293.85,1.07,1562.79
10-12-2012,BIHAR,27,PURNIA,7906.83,5346.65,3,1,31-05-2012,863.84,190.51,26.69,1081.04
10-12-2012,BIHAR,28,SAHARSA,4626.7,3124.67,2,4,31-05-2012,472.5,145.24,1.04,618.78
10-12-2012,BIHAR,29,SAMASTIPUR,16274.76,10977.32,2,1,31-05-2012,1331.03,471.06,0.88,1802.97
10-12-2012,BIHAR,30,SARAN,9567.69,6509.42,2,4,31-05-2012,1093.87,224.62,1.46,1319.95
10-12-2012,BIHAR,31,SASARAM(ROHTAS),8409.6,5626.82,2,3,31-05-2012,500.32,190.09,4.25,694.66
10-12-2012,BIHAR,32,SHEIKHPURA,2431.4,1655.25,2,4,31-05-2012,224.23,91.42,0.03,315.68
10-12-2012,BIHAR,33,SHEOHAR,2628.12,1769.25,2,2,31-05-2012,175.05,44.08,0.01,219.14
10-12-2012,BIHAR,34,SITAMARHI,14638.66,9882.78,2,1,31-05-2012,832.38,166.8,0.37,999.55
10-12-2012,BIHAR,35,SIWAN,10940.13,7369.19,2,2,31-05-2012,830.87,163,2.77,996.64
10-12-2012,BIHAR,36,SUPAUL,7611.1,5138.02,2,2,31-05-2012,597.69,162.71,1.33,761.73
10-12-2012,BIHAR,37,VAISHALI,7275.82,4841.58,2,4,31-05-2012,494.52,204.45,0.44,699.41
10-12-2012,BIHAR,37,Total,288606.82,194630.17,,,,22631.95,7024.75,157.86,29814.56
10-12-2012,GUJARAT,1,AHMEDABAD,2767.54,1325.24,3,2,24-08-2012,77.91,14.08,0.68,92.67
10-12-2012,GUJARAT,2,AMRELI,2491.08,1399.65,3,2,24-08-2012,129.13,18.31,0.12,147.56
10-12-2012,GUJARAT,3,ANAND,2680.53,1249.35,3,1,24-08-2012,108.55,9.11,0.62,118.28
10-12-2012,GUJARAT,4,BANAS KANTHA,4321.31,2796.79,3,2,24-08-2012,140.87,26.5,8.61,175.98
10-12-2012,GUJARAT,5,BHARUCH,2688.39,1655.71,3,1,24-08-2012,142.09,11.13,43.46,196.68
10-12-2012,GUJARAT,6,BHAVNAGAR,1017.5,668.26,3,2,24-08-2012,21.93,1.9,0.02,23.85
10-12-2012,GUJARAT,7,DAHOD,3755.19,2424.65,3,2,24-08-2012,95.49,4.2,73.8,173.49
10-12-2012,GUJARAT,8,DANGS,807.73,528.9,3,1,24-08-2012,17.21,0.25,18.86,36.32
10-12-2012,GUJARAT,9,JAMNAGAR,2182.87,1459.78,3,2,24-08-2012,112.15,14.38,0.41,126.94
10-12-2012,GUJARAT,10,JUNAGADH,2207.5,1511.29,2,3,24-08-2012,117.29,21.37,0.61,139.27
10-12-2012,GUJARAT,11,KACHCHH,1929.39,1254.55,3,2,24-08-2012,153.51,32.91,10.46,196.88
10-12-2012,GUJARAT,12,KHEDA,4524.98,2938.23,3,2,24-08-2012,385.24,30.74,3.57,419.55
10-12-2012,GUJARAT,13,MAHESANA,2434.98,1611.23,3,1,24-08-2012,212.21,27.48,0.41,240.1
10-12-2012,GUJARAT,14,NARMADA,1990.23,1321.12,3,1,24-08-2012,57.57,2.33,51.64,111.54
10-12-2012,GUJARAT,15,NAVSARI,2111.87,1378.84,3,2,24-08-2012,57.38,2.89,29.92,90.19
10-12-2012,GUJARAT,16,PANCH MAHALS,4868.75,3146.22,3,2,24-08-2012,177.8,14.19,39.1,231.09
10-12-2012,GUJARAT,17,PORBANDAR,832.1,510.42,3,3,24-08-2012,53.99,8.56,0.65,63.2
10-12-2012,GUJARAT,18,RAJKOT,2881.35,1928.31,3,1,24-08-2012,31.87,4.66,0.06,36.59
10-12-2012,GUJARAT,19,SABAR KANTHA,5914.82,3803.94,3,2,24-08-2012,302.83,47.16,48.83,398.82
10-12-2012,GUJARAT,20,SURAT,5098.82,3352.76,3,2,24-08-2012,133.6,9.91,77.46,220.97
10-12-2012,GUJARAT,21,SURENDRANAGAR,2679.4,1724.97,2,4,24-08-2012,161.5,29.92,1.28,192.7
10-12-2012,GUJARAT,22,VADODARA,5186.12,2988.53,3,1,24-08-2012,289.71,27.86,103.9,421.47
10-12-2012,GUJARAT,23,VALSAD,2276.91,1203.93,3,2,24-08-2012,56.03,3.24,36.01,95.28
10-12-2012,GUJARAT,23,Total,67649.36,42182.67,,,,3035.86,363.08,550.48,3949.42
10-12-2012,HIMACHAL PRADESH,1,BILASPUR,1157.15,793.98,2,3,27-08-2012,96.96,56.18,2.41,155.55
10-12-2012,HIMACHAL PRADESH,2,CHAMBA,2367.96,1360.06,2,3,27-08-2012,124.16,61.9,32.91,218.97
10-12-2012,HIMACHAL PRADESH,3,HAMIRPUR,1281.89,888.67,2,3,27-08-2012,89.38,46.34,--,135.72
10-12-2012,HIMACHAL PRADESH,4,KANGRA,4345.77,3087.38,2,3,27-08-2012,212.25,89.64,0.18,302.07
10-12-2012,HIMACHAL PRADESH,5,KULLU,1145.97,776.61,2,4,27-08-2012,61.04,43.79,1.57,106.4
10-12-2012,HIMACHAL PRADESH,6,MANDI,2287.1,1359.93,3,1,27-08-2012,24.77,17.76,0.29,42.82
10-12-2012,HIMACHAL PRADESH,7,SHIMLA,1864.86,1293.65,3,1,27-08-2012,39.86,27.73,0.14,67.73
10-12-2012,HIMACHAL PRADESH,8,SIRMAUR,2707.19,1875.3,3,1,27-08-2012,221.29,170.13,3.08,394.5
10-12-2012,HIMACHAL PRADESH,9,SOLAN,1265.26,845.41,2,4,27-08-2012,89.38,69.44,0.69,159.51
10-12-2012,HIMACHAL PRADESH,10,UNA,754.28,526.3,2,1,27-08-2012,57.02,26.67,--,83.69
10-12-2012,HIMACHAL PRADESH,10,Total,19177.43,12807.29,,,,1016.11,609.58,41.27,1666.96
10-12-2012,JAMMU & KASHMIR,1,ANANTNAG,3493.37,2440.13,2,2,14-06-2012,213.07,0.02,12.54,225.63
10-12-2012,JAMMU & KASHMIR,2,BANDIPORA,962.47,670.15,1,3,14-06-2012,137.65,0.06,6.83,144.54
10-12-2012,JAMMU & KASHMIR,3,BARAMULLA,3299.59,2327.66,1,4,14-06-2012,291.58,0.13,14.47,306.18
10-12-2012,JAMMU & KASHMIR,4,BUDGAM,2463.41,1733.42,1,4,14-06-2012,228.97,0.05,3.31,232.33
10-12-2012,JAMMU & KASHMIR,5,DODA,4129.34,2917,2,3,14-06-2012,221.54,37.17,18.92,277.63
10-12-2012,JAMMU & KASHMIR,6,JAMMU,3159.33,2207.31,2,2,14-06-2012,115.42,108.1,5.51,229.03
10-12-2012,JAMMU & KASHMIR,7,KARGIL,1246.2,859.82,1,4,14-06-2012,93.02,0.21,90.99,184.22
10-12-2012,JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,2,3,14-06-2012,126.27,64.55,7.77,198.59
10-12-2012,JAMMU & KASHMIR,9,KUPWARA,2923.92,2049.74,2,1,14-06-2012,203.66,0.03,9.64,213.33
10-12-2012,JAMMU & KASHMIR,10,LEH (LADAKH),849.48,551.34,2,2,14-06-2012,26.57,0.15,25.18,51.9
10-12-2012,JAMMU & KASHMIR,11,POONCH,2111.59,1462.47,2,2,14-06-2012,125.68,0.37,38.63,164.68
10-12-2012,JAMMU & KASHMIR,12,PULWAMA,2187.01,1526.8,1,3,14-06-2012,291.99,0.02,6.07,298.08
10-12-2012,JAMMU & KASHMIR,13,RAJAURI,1921.22,1338.65,2,3,14-06-2012,110.02,18.18,31.02,159.22
10-12-2012,JAMMU & KASHMIR,14,RAMBAN,1346.71,929.89,1,2,14-06-2012,80.44,13.5,6.87,100.81
10-12-2012,JAMMU & KASHMIR,15,REASI,1553.66,1081.75,1,3,14-06-2012,146.65,67.13,22.58,236.36
10-12-2012,JAMMU & KASHMIR,16,SHOPIAN,682.3,472.07,1,3,14-06-2012,100.75,0.01,2.09,102.85
10-12-2012,JAMMU & KASHMIR,17,SRINAGAR,964.02,673.02,2,1,14-06-2012,113.61,0.02,11.99,125.62
10-12-2012,JAMMU & KASHMIR,18,UDHAMPUR,2903.32,2038.97,2,1,14-06-2012,161.32,73.85,24.84,260.01
10-12-2012,JAMMU & KASHMIR,18,Total,37589.76,26255.87,,,,2788.21,383.55,339.25,3511.01
10-12-2012,JHARKHAND,1,CHATRA,3978.16,2661.34,2,2,17-05-2012,174.22,156.3,7.54,338.06
10-12-2012,JHARKHAND,2,DEOGHAR,2228.74,1444.93,3,1,17-05-2012,73.27,18.5,7.63,99.4
10-12-2012,JHARKHAND,3,DUMKA,5592.6,3530,3,2,17-05-2012,280.87,41.63,98.62,421.12
10-12-2012,JHARKHAND,4,GARHWA,3784.05,2528.86,3,1,17-05-2012,205.23,121.69,31.44,358.36
10-12-2012,JHARKHAND,5,LATEHAR,3543.85,2373.11,2,4,17-05-2012,180.37,128.9,37.84,347.11
10-12-2012,JHARKHAND,6,LOHARDAGA,869.92,577.02,3,2,17-05-2012,4.31,0.34,2.33,6.98
10-12-2012,JHARKHAND,7,PAKUR,2527.91,1695.61,3,2,17-05-2012,71.2,4.47,26.35,102.02
10-12-2012,JHARKHAND,8,PALAMU,3577.28,2382.22,3,1,17-05-2012,170.5,121.84,35.77,328.11
10-12-2012,JHARKHAND,9,PASCHIM SINGHBHUM,6427.06,4303.83,2,4,17-05-2012,575.25,57.23,316.24,948.72
10-12-2012,JHARKHAND,10,PURBI SINGHBHUM,2618.39,1746.17,2,4,17-05-2012,10.1,0.91,4.14,15.15
10-12-2012,JHARKHAND,11,RANCHI,8346.42,5682.84,2,4,17-05-2012,517.03,57,240.75,814.78
10-12-2012,JHARKHAND,12,SAHIBGANJ,4031.6,2697.09,3,1,17-05-2012,307.28,32.79,73.43,413.5
10-12-2012,JHARKHAND,12,Total,47525.98,31623.02,,,,2569.63,741.6,882.08,4193.31
10-12-2012,KARNATAKA,1,BAGALKOT,2742.49,1805.71,3,1,29-06-2012,178.71,56.06,8.06,242.83
10-12-2012,KARNATAKA,2,BANGALORE RURAL,2229.57,1587.61,2,4,29-06-2012,22.72,10.37,0.69,33.78
10-12-2012,KARNATAKA,3,BANGALORE URBAN,2436.51,1602.35,2,2,29-06-2012,116.58,63.61,2.35,182.54
10-12-2012,KARNATAKA,4,BELGAUM,7526.43,4897.97,3,1,29-06-2012,445.73,89.4,20.44,555.57
10-12-2012,KARNATAKA,5,BELLARY,3565.21,2362.11,3,1,29-06-2012,216.96,104.52,43.01,364.49
10-12-2012,KARNATAKA,6,BIDAR,3122.13,2112.17,2,4,29-06-2012,287.03,147.42,38.5,472.95
10-12-2012,KARNATAKA,7,BIJAPUR,5553.91,3713.75,2,2,29-06-2012,325.25,126.41,4.81,456.47
10-12-2012,KARNATAKA,8,CHICKMAGALUR,2447.33,1579.36,3,1,29-06-2012,137.01,63.43,4.6,205.04
10-12-2012,KARNATAKA,9,CHITRADURGA,3045.66,2022.87,3,1,29-06-2012,153.31,90.03,28.59,271.93
10-12-2012,KARNATAKA,10,DAVANGERE,4632.24,3040.06,3,1,29-06-2012,184.06,92.72,23.42,300.2
10-12-2012,KARNATAKA,11,DHARWAD,1894.74,1284.34,3,1,29-06-2012,149.82,18.44,5.9,174.16
10-12-2012,KARNATAKA,12,GADAG,2072.7,1120.68,2,4,29-06-2012,112.63,34.57,6.19,153.39
10-12-2012,KARNATAKA,13,GULBARGA,9825.09,6459.55,2,2,29-06-2012,424.66,240.3,22.49,687.45
10-12-2012,KARNATAKA,14,HASSAN,2568.92,1700.64,3,1,29-06-2012,83.36,31.54,1.1,116
10-12-2012,KARNATAKA,15,HAVERI,3749.61,2495.35,3,1,29-06-2012,287.99,71.14,21.41,380.54
10-12-2012,KARNATAKA,16,KODAGU,1541.07,1025.86,3,1,29-06-2012,158.44,35.97,10.78,205.19
10-12-2012,KARNATAKA,17,KOLAR,1946.48,1388.58,2,4,29-06-2012,52.57,37.34,5.24,95.15
10-12-2012,KARNATAKA,18,KOPPAL,2610.56,1518.43,2,3,29-06-2012,123.82,39.09,12.53,175.44
10-12-2012,KARNATAKA,19,MANDYA,5692.09,3103.45,2,4,29-06-2012,496,121.76,3.13,620.89
10-12-2012,KARNATAKA,20,MANGALORE(DAKSHINA KANNADA),1660.4,1076.85,3,2,29-06-2012,1.37,0.19,0.04,1.6
10-12-2012,KARNATAKA,21,MYSORE,5486.65,3546.31,2,4,29-06-2012,505.12,235.44,59.93,800.49
10-12-2012,KARNATAKA,22,RAMANAGARA,1966.83,1290.3,1,3,29-06-2012,186.57,85.21,5.66,277.44
10-12-2012,KARNATAKA,23,SHIMOGA,2626.03,1724.77,3,3,29-06-2012,51.94,18.89,1.63,72.46
10-12-2012,KARNATAKA,24,TUMKUR,8751.31,5640.49,2,2,29-06-2012,522.48,213.84,34.94,771.26
10-12-2012,KARNATAKA,25,UDUPI,1719.18,836.99,3,1,29-06-2012,37.43,3.66,0.92,42.01
10-12-2012,KARNATAKA,26,UTTAR KANNADA,5078.59,3245.11,3,1,29-06-2012,614.89,71.06,7.55,693.5
10-12-2012,KARNATAKA,26,Total,96491.73,62181.66,,,,5876.45,2102.41,373.91,8352.77
10-12-2012,MADHYA PRADESH,1,ALIRAJPUR,1960.76,1347.87,2,1,17-05-2012,71.48,5.48,80.24,157.2
10-12-2012,MADHYA PRADESH,2,ANUPPUR,1496.69,978.89,2,1,17-05-2012,67.64,10.8,33.81,112.25
10-12-2012,MADHYA PRADESH,3,ASHOKNAGAR,2945.88,2000.51,2,1,17-05-2012,179.47,69.01,22.14,270.62
10-12-2012,MADHYA PRADESH,4,BALAGHAT,6541.24,4358.39,3,1,17-05-2012,472.19,63.67,77.62,613.48
10-12-2012,MADHYA PRADESH,5,BARWANI,3586,2436.88,3,1,17-05-2012,76.41,11.83,64.11,152.35
10-12-2012,MADHYA PRADESH,6,BETUL,2058.81,1394.1,3,1,17-05-2012,65.95,13.67,27.81,107.43
10-12-2012,MADHYA PRADESH,7,BHIND,2802.57,1917.48,2,3,17-05-2012,145.27,65.67,0.23,211.17
10-12-2012,MADHYA PRADESH,8,BHOPAL,905.92,614.17,2,4,17-05-2012,81.55,34.08,2.97,118.6
10-12-2012,MADHYA PRADESH,9,BURHANPUR,1911.22,1263.09,2,4,17-05-2012,101.68,25.95,35.33,162.96
10-12-2012,MADHYA PRADESH,10,CHHATARPUR,3953.76,2681.58,3,1,17-05-2012,185.9,102.76,6.91,295.57
10-12-2012,MADHYA PRADESH,11,CHHINDWARA,6143.57,4168.78,3,2,17-05-2012,360.08,86.25,137.44,583.77
10-12-2012,MADHYA PRADESH,12,DAMOH,4410.47,2984.15,2,3,17-05-2012,270.76,114.53,34.88,420.17
10-12-2012,MADHYA PRADESH,13,DATIA,1267.2,867.16,3,1,17-05-2012,105.77,64.62,1.61,172
10-12-2012,MADHYA PRADESH,14,DEWAS,2565.47,1718.22,3,3,17-05-2012,65.32,28.84,12.02,106.18
10-12-2012,MADHYA PRADESH,15,DHAR,4023.3,2697,3,2,17-05-2012,40.41,6.13,24.24,70.78
10-12-2012,MADHYA PRADESH,16,DINDORI,2904.53,1972.06,3,1,17-05-2012,151.87,22.55,101.83,276.25
10-12-2012,MADHYA PRADESH,17,GUNA,3293.17,2233.43,3,1,17-05-2012,204.45,78.64,25.23,308.32
10-12-2012,MADHYA PRADESH,18,GWALIOR,1615.38,1094.45,3,1,17-05-2012,24.51,11.48,1.33,37.32
10-12-2012,MADHYA PRADESH,19,HARDA,1356.58,930.18,3,2,17-05-2012,101.49,39.77,31.13,172.39
10-12-2012,MADHYA PRADESH,20,INDORE,1904.55,1255.95,3,3,17-05-2012,76.04,31.54,9.8,117.38
10-12-2012,MADHYA PRADESH,21,JABALPUR,3264.34,2156.32,3,3,17-05-2012,41.58,10.9,9.57,62.05
10-12-2012,MADHYA PRADESH,22,JHABUA,2913.48,1936.76,2,4,17-05-2012,83.15,6.38,93.32,182.85
10-12-2012,MADHYA PRADESH,23,KATNI,2356.97,1591.63,3,1,17-05-2012,78.12,18.23,17.03,113.38
10-12-2012,MADHYA PRADESH,24,KHANDWA(EAST NIMAR),3023.31,2091.62,3,2,17-05-2012,94.98,24.24,33,152.22
10-12-2012,MADHYA PRADESH,25,KHARGONE,4387.93,2957.07,3,3,17-05-2012,120.59,32.24,44.06,196.89
10-12-2012,MADHYA PRADESH,26,MANDLA,3998.87,2700.71,3,1,17-05-2012,346.22,33.3,200.82,580.34
10-12-2012,MADHYA PRADESH,27,MANDSAUR,1734.39,1155.05,3,4,17-05-2012,19.93,7.84,0.56,28.33
10-12-2012,MADHYA PRADESH,28,MORENA,1740.9,1186.46,3,2,17-05-2012,59.28,25.34,0.44,85.06
10-12-2012,MADHYA PRADESH,29,NARSINGHPUR,2552.66,1706.49,3,1,17-05-2012,55.32,18.53,6.55,80.4
10-12-2012,MADHYA PRADESH,30,NEEMUCH,1512.54,1031.75,3,2,17-05-2012,54.4,12.67,4.1,71.17
10-12-2012,MADHYA PRADESH,31,PANNA,6268.42,4326.6,3,1,17-05-2012,582.14,269.5,88.43,940.07
10-12-2012,MADHYA PRADESH,32,RAISEN,3499.88,2338.82,3,1,17-05-2012,89.88,33.06,13.77,136.71
10-12-2012,MADHYA PRADESH,33,RAJGARH,3854.44,2598.48,3,4,17-05-2012,55.45,19.92,1.64,77.01
10-12-2012,MADHYA PRADESH,34,RATLAM,2002.65,1344.58,3,2,17-05-2012,33.44,15.58,11.03,60.05
10-12-2012,MADHYA PRADESH,35,REWA,7676.61,4560.04,3,4,17-05-2012,225.16,74.19,25.49,324.84
10-12-2012,MADHYA PRADESH,36,SAGAR,9087,5631.34,3,1,17-05-2012,497.56,244.49,56.09,798.14
10-12-2012,MADHYA PRADESH,37,SATNA,9696.16,5725.11,3,2,17-05-2012,482.38,171.86,66.78,721.02
10-12-2012,MADHYA PRADESH,38,SEHORE,2183.91,1496.35,3,1,17-05-2012,175.65,85.51,19.08,280.24
10-12-2012,MADHYA PRADESH,39,SEONI,3824.66,2573.32,3,3,17-05-2012,97.29,21.95,34.08,153.32
10-12-2012,MADHYA PRADESH,40,SHAHDOL,3312.37,2221.07,3,1,17-05-2012,99.31,15.89,49.64,164.84
10-12-2012,MADHYA PRADESH,41,SHAJAPUR,3302.24,2250.05,3,1,17-05-2012,175.92,93.57,4.53,274.02
10-12-2012,MADHYA PRADESH,42,SHEOPUR,1081.77,745.88,2,3,17-05-2012,55.8,20.16,11.95,87.91
10-12-2012,MADHYA PRADESH,43,SHIVPURI,3320.76,2229.87,3,2,17-05-2012,204.57,84.86,22.22,311.65
10-12-2012,MADHYA PRADESH,44,SIDHI,5118.91,3465.78,2,3,17-05-2012,364.66,92.34,102.83,559.83
10-12-2012,MADHYA PRADESH,45,SINGRAULI,3718.42,2429.16,2,1,17-05-2012,192.7,48.8,54.34,295.84
10-12-2012,MADHYA PRADESH,46,TIKAMGARH,4759.02,3281.72,3,2,17-05-2012,432.71,238.01,17.82,688.54
10-12-2012,MADHYA PRADESH,47,UJJAIN,3878.22,2649.56,3,1,17-05-2012,190.76,143.22,7.11,341.09
10-12-2012,MADHYA PRADESH,48,UMARIA,2513.42,1714.93,3,2,17-05-2012,149.23,20.35,61.81,231.39
10-12-2012,MADHYA PRADESH,49,VIDISHA,4602.03,3115.01,3,1,17-05-2012,306.85,135.87,14.87,457.59
10-12-2012,MADHYA PRADESH,49,Total,168833.35,112125.87,,,,8213.27,2906.07,1803.64,12922.98
10-12-2012,MAHARASHTRA,1,AHMEDNAGAR,4545.41,2935.06,3,1,27-08-2012,194.53,40.55,12.21,247.29
10-12-2012,MAHARASHTRA,2,AKOLA,2959.32,1970.82,2,3,27-08-2012,159.66,32.2,9.51,201.37
10-12-2012,MAHARASHTRA,3,AMRAVATI,5987.5,3961.39,2,3,27-08-2012,363.11,149.11,53.86,566.08
10-12-2012,MAHARASHTRA,4,AURANGABAD,4819.5,3194.93,2,4,27-08-2012,427.55,82.09,13.81,523.45
10-12-2012,MAHARASHTRA,5,BEED,4189.63,2776.51,2,4,27-08-2012,411.77,93.78,3.03,508.58
10-12-2012,MAHARASHTRA,6,BHANDARA,3128.96,2041.92,2,4,27-08-2012,196.9,69.27,13.67,279.84
10-12-2012,MAHARASHTRA,7,BULDHANA,5227.7,3487.91,3,1,27-08-2012,397.24,76.26,16.34,489.84
10-12-2012,MAHARASHTRA,8,CHANDRAPUR,4881.19,3124.09,2,3,27-08-2012,345.03,85.49,61.86,492.38
10-12-2012,MAHARASHTRA,9,DHULE,3871.14,2566.57,2,4,27-08-2012,340.84,39.02,85.86,465.72
10-12-2012,MAHARASHTRA,10,GADCHIROLI,2352.55,1536.96,2,4,27-08-2012,57.02,13.81,20.4,91.23
10-12-2012,MAHARASHTRA,11,GONDIA,3646.28,2349.39,2,3,27-08-2012,272.76,70.24,37.99,380.99
10-12-2012,MAHARASHTRA,12,HINGOLI,2699.49,1788.09,2,4,27-08-2012,132.42,24.13,9.03,165.58
10-12-2012,MAHARASHTRA,13,JALGAON,9719.11,6355.42,3,1,27-08-2012,917.39,127.28,93.91,1138.58
10-12-2012,MAHARASHTRA,14,JALNA,3125.27,2048.28,3,2,27-08-2012,207.97,41.41,2.85,252.23
10-12-2012,MAHARASHTRA,15,KOLHAPUR,3203.5,2132.63,3,2,27-08-2012,170.49,39.42,0.77,210.68
10-12-2012,MAHARASHTRA,16,LATUR,3531.81,2362.48,2,4,27-08-2012,251.39,102.84,5.09,359.32
10-12-2012,MAHARASHTRA,17,NANDED,4799.86,3202.91,2,4,27-08-2012,261.01,99.12,21.54,381.67
10-12-2012,MAHARASHTRA,18,NANDURBAR,5686.32,3788.13,2,4,27-08-2012,386.02,25.18,290.21,701.41
10-12-2012,MAHARASHTRA,19,NASHIK,6872.1,4519.83,2,3,27-08-2012,325.96,44.99,90.89,461.84
10-12-2012,MAHARASHTRA,20,OSMANABAD,2001.79,1294.66,2,4,27-08-2012,116.89,36.88,1.61,155.38
10-12-2012,MAHARASHTRA,21,PARBHANI,2189.8,1439.62,2,2,27-08-2012,271.07,47.18,4.62,322.87
10-12-2012,MAHARASHTRA,22,PUNE,4835.64,3104.75,3,3,27-08-2012,239.34,31.65,10.48,281.47
10-12-2012,MAHARASHTRA,23,RAIGAD,6569.89,4337.97,3,1,27-08-2012,402.04,12.22,36.44,450.7
10-12-2012,MAHARASHTRA,24,RATNAGIRI,3019.85,1835.73,2,4,27-08-2012,72,1.37,0.51,73.88
10-12-2012,MAHARASHTRA,25,SANGLI,4578.41,2954.82,3,1,27-08-2012,245.21,49,1.16,295.37
10-12-2012,MAHARASHTRA,26,SATARA,6239.22,4116.67,3,3,27-08-2012,307.29,41,1.5,349.79
10-12-2012,MAHARASHTRA,27,SINDHUDURG,2084.95,1346.18,3,2,27-08-2012,39.59,2.65,0.14,42.38
10-12-2012,MAHARASHTRA,28,SOLAPUR,6243.25,4067.68,2,4,27-08-2012,472.26,134.42,5.56,612.24
10-12-2012,MAHARASHTRA,29,THANE,7933.25,5278.51,2,4,27-08-2012,310.94,12.37,13.75,337.06
10-12-2012,MAHARASHTRA,30,WARDHA,2270.99,1509.48,2,3,27-08-2012,108.99,25.1,11.76,145.85
10-12-2012,MAHARASHTRA,31,WASHIM,4337.69,2837.65,2,1,27-08-2012,268.17,87.46,16.6,372.23
10-12-2012,MAHARASHTRA,32,YAVATMAL,7505.57,4912.82,2,3,27-08-2012,380.15,72.4,62.98,515.53
10-12-2012,MAHARASHTRA,32,Total,145056.94,95179.86,,,,9053,1809.89,1009.94,11872.83
10-12-2012,MANIPUR,1,BISHNUPUR,669.2,467.84,2,2,28-08-2012,30.89,0.49,0.86,32.24
10-12-2012,MANIPUR,2,IMPHAL EAST,1008.5,700.15,2,1,28-08-2012,137.32,3.99,4.49,145.8
10-12-2012,MANIPUR,3,SENAPATI,2509.77,1766.2,1,2,28-08-2012,126.51,0.72,268.13,395.36
10-12-2012,MANIPUR,4,TAMENGLONG,883.84,617.51,1,4,28-08-2012,23.19,--,108.98,132.17
10-12-2012,MANIPUR,5,THOUBAL,1351.23,954.19,2,1,28-08-2012,202.32,2.23,2.51,207.06
10-12-2012,MANIPUR,5,Total,6422.54,4505.89,,,,520.23,7.43,384.97,912.63
10-12-2012,MEGHALAYA,1,EAST GARO HILLS,1899.42,1355.15,2,1,28-08-2012,6.85,0.01,38.81,45.67
10-12-2012,MEGHALAYA,2,EAST KHASI HILLS,2784.15,1957.65,2,2,28-08-2012,11.59,0.15,43.47,55.21
10-12-2012,MEGHALAYA,3,JAINTIA HILLS,1625.05,1141.78,1,3,28-08-2012,35.1,0.41,177.55,213.06
10-12-2012,MEGHALAYA,4,RI BHOI,1553.53,1074.04,2,4,28-08-2012,4.88,0.04,15.11,20.03
10-12-2012,MEGHALAYA,5,SOUTH GARO HILLS,1237.23,858.26,1,3,28-08-2012,23.56,0.12,123.51,147.19
10-12-2012,MEGHALAYA,6,WEST GARO HILLS,2772.29,1669.52,2,1,28-08-2012,8.05,0.36,16.89,25.3
10-12-2012,MEGHALAYA,7,WEST KHASI HILLS,2137.32,1506.47,1,3,28-08-2012,42.79,0.02,242.73,285.54
10-12-2012,MEGHALAYA,7,Total,14008.99,9562.87,,,,132.82,1.11,658.07,792
10-12-2012,NAGALAND,1,DIMAPUR,1254.41,884.82,1,4,27-08-2012,57.6,--,103.21,160.81
10-12-2012,NAGALAND,2,KOHIMA,713.9,511.98,2,2,27-08-2012,1.66,--,7.61,9.27
10-12-2012,NAGALAND,3,MOKOKCHUNG,516.6,362.24,2,2,27-08-2012,5.93,--,28.57,34.5
10-12-2012,NAGALAND,4,PEREN,395.83,278.51,1,4,27-08-2012,1.66,--,7.62,9.28
