Date,State_Name,SL_No,District_Name,SancAmt_Total,SancAmt_Center_Share,ReleaseAmt_Instal_No,ReleaseAmt_Instal_Part,ReleaseAmt_Date,ReleaseAmt_General,ReleaseAmt_SC,ReleaseAmt_ST,ReleaseAmt_Total
3/7/2013,ASSAM,4,GOLAGHAT,3133.34,2179.53,3,1,24-08-2012,67.81,5.27,7.34,80.42
3/7/2013,ASSAM,5,HAILAKANDI,1737.93,1215.24,2,4,24-08-2012,27.5,4.24,0.04,31.78
3/7/2013,ASSAM,6,JORHAT,3071.84,2172.7,1,4,24-08-2012,353.7,44.61,57.52,455.83
3/7/2013,ASSAM,7,KAMRUP,3018.34,2129.06,2,2,24-08-2012,49.33,5.39,7.23,61.95
3/7/2013,ASSAM,8,KARIMGANJ,2672.51,1865.25,2,3,24-08-2012,64.68,11.9,0.18,76.76
3/7/2013,ASSAM,9,KOKRAJHAR,2979.14,2075.89,2,3,24-08-2012,44.84,2.32,20.31,67.47
3/7/2013,ASSAM,10,LAKHIMPUR,3024.58,2138.81,2,2,24-08-2012,28.88,4.08,9.07,42.03
3/7/2013,ASSAM,11,MARIGAON,1802.88,1249.95,2,3,24-08-2012,10.51,2.28,2.02,14.81
3/7/2013,ASSAM,12,NALBARI,3139.74,2195.41,1,4,24-08-2012,330.48,38.62,68.23,437.33
3/7/2013,ASSAM,13,SIBSAGAR,3209.83,2259.72,2,2,24-08-2012,77.3,3.06,3.03,83.39
3/7/2013,ASSAM,14,SONITPUR,4851,3387.94,2,4,24-08-2012,163.08,12.03,21.72,196.83
3/7/2013,ASSAM,15,TINSUKIA,2840.31,1984.83,2,2,24-08-2012,348.35,9.97,22.97,381.29
3/7/2013,ASSAM,16,UDALGURI,4038.66,2841.7,1,4,24-08-2012,436.88,51.05,90.2,578.13
3/7/2013,ASSAM,16,Total,49309.92,34603.61,,,,2215.66,212.21,344.34,2772.21
3/7/2013,GUJARAT,1,AHMEDABAD,2767.54,1325.24,3,2,24-08-2012,77.91,14.08,0.68,92.67
3/7/2013,GUJARAT,2,AMRELI,2491.08,1399.65,3,2,24-08-2012,129.13,18.31,0.12,147.56
3/7/2013,GUJARAT,3,ANAND,2680.53,1249.35,3,1,24-08-2012,108.55,9.11,0.62,118.28
3/7/2013,GUJARAT,4,BANAS KANTHA,4321.31,2796.79,3,2,24-08-2012,140.87,26.5,8.61,175.98
3/7/2013,GUJARAT,5,BHARUCH,2688.39,1655.71,3,1,24-08-2012,142.09,11.13,43.46,196.68
3/7/2013,GUJARAT,6,BHAVNAGAR,1017.5,668.26,3,2,24-08-2012,21.93,1.9,0.02,23.85
3/7/2013,GUJARAT,7,DAHOD,3755.19,2424.65,3,2,24-08-2012,95.49,4.2,73.8,173.49
3/7/2013,GUJARAT,8,DANGS,807.73,528.9,3,1,24-08-2012,17.21,0.25,18.86,36.32
3/7/2013,GUJARAT,9,JAMNAGAR,2182.87,1459.78,3,2,24-08-2012,112.15,14.38,0.41,126.94
3/7/2013,GUJARAT,10,JUNAGADH,2207.5,1511.29,2,3,24-08-2012,117.29,21.37,0.61,139.27
3/7/2013,GUJARAT,11,KACHCHH,1929.39,1254.55,3,2,24-08-2012,153.51,32.91,10.46,196.88
3/7/2013,GUJARAT,12,KHEDA,4524.98,2938.23,3,2,24-08-2012,385.24,30.74,3.57,419.55
3/7/2013,GUJARAT,13,MAHESANA,2434.98,1611.23,3,1,24-08-2012,212.21,27.48,0.41,240.1
3/7/2013,GUJARAT,14,NARMADA,1990.23,1321.12,3,1,24-08-2012,57.57,2.33,51.64,111.54
3/7/2013,GUJARAT,15,NAVSARI,2111.87,1378.84,3,2,24-08-2012,57.38,2.89,29.92,90.19
3/7/2013,GUJARAT,16,PANCH MAHALS,4868.75,3146.22,3,2,24-08-2012,177.8,14.19,39.1,231.09
3/7/2013,GUJARAT,17,PORBANDAR,832.1,510.42,3,3,24-08-2012,53.99,8.56,0.65,63.2
3/7/2013,GUJARAT,18,RAJKOT,2881.35,1928.31,3,1,24-08-2012,31.87,4.66,0.06,36.59
3/7/2013,GUJARAT,19,SABAR KANTHA,5914.82,3803.94,3,2,24-08-2012,302.83,47.16,48.83,398.82
3/7/2013,GUJARAT,20,SURAT,5098.82,3352.76,3,2,24-08-2012,133.6,9.91,77.46,220.97
3/7/2013,GUJARAT,21,SURENDRANAGAR,2679.4,1724.97,2,4,24-08-2012,161.5,29.92,1.28,192.7
3/7/2013,GUJARAT,22,VADODARA,5186.12,2988.53,3,1,24-08-2012,289.71,27.86,103.9,421.47
3/7/2013,GUJARAT,23,VALSAD,2276.91,1203.93,3,2,24-08-2012,56.03,3.24,36.01,95.28
3/7/2013,GUJARAT,23,Total,67649.36,42182.67,,,,3035.86,363.08,550.48,3949.42
3/7/2013,HIMACHAL PRADESH,1,BILASPUR,1157.15,793.98,2,3,27-08-2012,96.96,56.18,2.41,155.55
3/7/2013,HIMACHAL PRADESH,2,CHAMBA,2367.96,1360.06,2,3,27-08-2012,124.16,61.9,32.91,218.97
3/7/2013,HIMACHAL PRADESH,3,HAMIRPUR,1281.89,888.67,2,3,27-08-2012,89.38,46.34,--,135.72
3/7/2013,HIMACHAL PRADESH,4,KANGRA,4345.77,3087.38,2,3,27-08-2012,212.25,89.64,0.18,302.07
3/7/2013,HIMACHAL PRADESH,5,KULLU,1145.97,776.61,2,4,27-08-2012,61.04,43.79,1.57,106.4
3/7/2013,HIMACHAL PRADESH,6,MANDI,2287.1,1359.93,3,1,27-08-2012,24.77,17.76,0.29,42.82
3/7/2013,HIMACHAL PRADESH,7,SHIMLA,1864.86,1293.65,3,1,27-08-2012,39.86,27.73,0.14,67.73
3/7/2013,HIMACHAL PRADESH,8,SIRMAUR,2707.19,1875.3,3,1,27-08-2012,221.29,170.13,3.08,394.5
3/7/2013,HIMACHAL PRADESH,9,SOLAN,1265.26,845.41,2,4,27-08-2012,89.38,69.44,0.69,159.51
3/7/2013,HIMACHAL PRADESH,10,UNA,754.28,526.3,2,1,27-08-2012,57.02,26.67,--,83.69
3/7/2013,HIMACHAL PRADESH,10,Total,19177.43,12807.29,,,,1016.11,609.58,41.27,1666.96
3/7/2013,JAMMU & KASHMIR,1,ANANTNAG,3493.37,2440.13,2,2,14-06-2012,213.07,0.02,12.54,225.63
3/7/2013,JAMMU & KASHMIR,2,BANDIPORA,962.47,670.15,1,3,14-06-2012,137.65,0.06,6.83,144.54
3/7/2013,JAMMU & KASHMIR,3,BARAMULLA,3299.59,2327.66,1,4,14-06-2012,291.58,0.13,14.47,306.18
3/7/2013,JAMMU & KASHMIR,4,BUDGAM,2463.41,1733.42,1,4,14-06-2012,228.97,0.05,3.31,232.33
3/7/2013,JAMMU & KASHMIR,5,DODA,4129.34,2917,2,3,14-06-2012,221.54,37.17,18.92,277.63
3/7/2013,JAMMU & KASHMIR,6,JAMMU,3159.33,2207.31,2,2,14-06-2012,115.42,108.1,5.51,229.03
3/7/2013,JAMMU & KASHMIR,7,KARGIL,1246.2,859.82,1,4,14-06-2012,93.02,0.21,90.99,184.22
3/7/2013,JAMMU & KASHMIR,8,KATHUA,1392.82,975.68,2,3,14-06-2012,126.27,64.55,7.77,198.59
3/7/2013,JAMMU & KASHMIR,9,KUPWARA,2923.92,2049.74,2,1,14-06-2012,203.66,0.03,9.64,213.33
3/7/2013,JAMMU & KASHMIR,10,LEH (LADAKH),849.48,551.34,2,2,14-06-2012,26.57,0.15,25.18,51.9
3/7/2013,JAMMU & KASHMIR,11,POONCH,2111.59,1462.47,2,2,14-06-2012,125.68,0.37,38.63,164.68
3/7/2013,JAMMU & KASHMIR,12,PULWAMA,2187.01,1526.8,1,3,14-06-2012,291.99,0.02,6.07,298.08
3/7/2013,JAMMU & KASHMIR,13,RAJAURI,1921.22,1338.65,2,3,14-06-2012,110.02,18.18,31.02,159.22
3/7/2013,JAMMU & KASHMIR,14,RAMBAN,1346.71,929.89,1,2,14-06-2012,80.44,13.5,6.87,100.81
3/7/2013,JAMMU & KASHMIR,15,REASI,1553.66,1081.75,1,3,14-06-2012,146.65,67.13,22.58,236.36
3/7/2013,JAMMU & KASHMIR,16,SHOPIAN,682.3,472.07,1,3,14-06-2012,100.75,0.01,2.09,102.85
3/7/2013,JAMMU & KASHMIR,17,SRINAGAR,964.02,673.02,2,1,14-06-2012,113.61,0.02,11.99,125.62
3/7/2013,JAMMU & KASHMIR,18,UDHAMPUR,2903.32,2038.97,2,1,14-06-2012,161.32,73.85,24.84,260.01
3/7/2013,JAMMU & KASHMIR,18,Total,37589.76,26255.87,,,,2788.21,383.55,339.25,3511.01
3/7/2013,JHARKHAND,1,CHATRA,3978.16,2661.34,2,2,17-05-2012,174.22,156.3,7.54,338.06
3/7/2013,JHARKHAND,2,DEOGHAR,2228.74,1444.93,3,1,17-05-2012,73.27,18.5,7.63,99.4
3/7/2013,JHARKHAND,3,DUMKA,5592.6,3530,3,2,17-05-2012,280.87,41.63,98.62,421.12
3/7/2013,JHARKHAND,4,GARHWA,3784.05,2528.86,3,1,17-05-2012,205.23,121.69,31.44,358.36
3/7/2013,JHARKHAND,5,LATEHAR,3543.85,2373.11,2,4,17-05-2012,180.37,128.9,37.84,347.11
3/7/2013,JHARKHAND,6,LOHARDAGA,869.92,577.02,3,2,17-05-2012,4.31,0.34,2.33,6.98
3/7/2013,JHARKHAND,7,PAKUR,2527.91,1695.61,3,2,17-05-2012,71.2,4.47,26.35,102.02
3/7/2013,JHARKHAND,8,PALAMU,3577.28,2382.22,3,1,17-05-2012,170.5,121.84,35.77,328.11
3/7/2013,JHARKHAND,9,PASCHIM SINGHBHUM,6427.06,4303.83,2,4,17-05-2012,575.25,57.23,316.24,948.72
3/7/2013,JHARKHAND,10,PURBI SINGHBHUM,2618.39,1746.17,2,4,17-05-2012,10.1,0.91,4.14,15.15
3/7/2013,JHARKHAND,11,RANCHI,8346.42,5682.84,2,4,17-05-2012,517.03,57,240.75,814.78
3/7/2013,JHARKHAND,12,SAHIBGANJ,4031.6,2697.09,3,1,17-05-2012,307.28,32.79,73.43,413.5
3/7/2013,JHARKHAND,12,Total,47525.98,31623.02,,,,2569.63,741.6,882.08,4193.31
3/7/2013,KARNATAKA,1,BAGALKOT,2742.49,1805.71,3,1,29-06-2012,178.71,56.06,8.06,242.83
3/7/2013,KARNATAKA,2,BANGALORE RURAL,2229.57,1587.61,2,4,29-06-2012,22.72,10.37,0.69,33.78
3/7/2013,KARNATAKA,3,BANGALORE URBAN,2436.51,1602.35,2,2,29-06-2012,116.58,63.61,2.35,182.54
3/7/2013,KARNATAKA,4,BELGAUM,7526.43,4897.97,3,1,29-06-2012,445.73,89.4,20.44,555.57
3/7/2013,KARNATAKA,5,BELLARY,3565.21,2362.11,3,1,29-06-2012,216.96,104.52,43.01,364.49
3/7/2013,KARNATAKA,6,BIDAR,3122.13,2112.17,2,4,29-06-2012,287.03,147.42,38.5,472.95
3/7/2013,KARNATAKA,7,BIJAPUR,5553.91,3713.75,2,2,29-06-2012,325.25,126.41,4.81,456.47
3/7/2013,KARNATAKA,8,CHICKMAGALUR,2447.33,1579.36,3,1,29-06-2012,137.01,63.43,4.6,205.04
3/7/2013,KARNATAKA,9,CHITRADURGA,3045.66,2022.87,3,1,29-06-2012,153.31,90.03,28.59,271.93
3/7/2013,KARNATAKA,10,DAVANGERE,4632.24,3040.06,3,1,29-06-2012,184.06,92.72,23.42,300.2
3/7/2013,KARNATAKA,11,DHARWAD,1894.74,1284.34,3,1,29-06-2012,149.82,18.44,5.9,174.16
3/7/2013,KARNATAKA,12,GADAG,2072.7,1120.68,2,4,29-06-2012,112.63,34.57,6.19,153.39
3/7/2013,KARNATAKA,13,GULBARGA,9825.09,6459.55,2,2,29-06-2012,424.66,240.3,22.49,687.45
3/7/2013,KARNATAKA,14,HASSAN,2568.92,1700.64,3,1,29-06-2012,83.36,31.54,1.1,116
3/7/2013,KARNATAKA,15,HAVERI,3749.61,2495.35,3,1,29-06-2012,287.99,71.14,21.41,380.54
3/7/2013,KARNATAKA,16,KODAGU,1541.07,1025.86,3,1,29-06-2012,158.44,35.97,10.78,205.19
3/7/2013,KARNATAKA,17,KOLAR,1946.48,1388.58,2,4,29-06-2012,52.57,37.34,5.24,95.15
3/7/2013,KARNATAKA,18,KOPPAL,2610.56,1518.43,2,3,29-06-2012,123.82,39.09,12.53,175.44
3/7/2013,KARNATAKA,19,MANDYA,5692.09,3103.45,2,4,29-06-2012,496,121.76,3.13,620.89
3/7/2013,KARNATAKA,20,MANGALORE(DAKSHINA KANNADA),1660.4,1076.85,3,2,29-06-2012,1.37,0.19,0.04,1.6
3/7/2013,KARNATAKA,21,MYSORE,5486.65,3546.31,2,4,29-06-2012,505.12,235.44,59.93,800.49
3/7/2013,KARNATAKA,22,RAMANAGARA,1966.83,1290.3,1,3,29-06-2012,186.57,85.21,5.66,277.44
3/7/2013,KARNATAKA,23,SHIMOGA,2626.03,1724.77,3,3,29-06-2012,51.94,18.89,1.63,72.46
3/7/2013,KARNATAKA,24,TUMKUR,8751.31,5640.49,2,2,29-06-2012,522.48,213.84,34.94,771.26
3/7/2013,KARNATAKA,25,UDUPI,1719.18,836.99,3,1,29-06-2012,37.43,3.66,0.92,42.01
3/7/2013,KARNATAKA,26,UTTAR KANNADA,5078.59,3245.11,3,1,29-06-2012,614.89,71.06,7.55,693.5
3/7/2013,KARNATAKA,26,Total,96491.73,62181.66,,,,5876.45,2102.41,373.91,8352.77
3/7/2013,MADHYA PRADESH,1,ALIRAJPUR,1960.76,1347.87,2,1,17-05-2012,71.48,5.48,80.24,157.2
3/7/2013,MADHYA PRADESH,,,,,2,2,29-12-2012,71.48,5.48,80.24,157.2
3/7/2013,MADHYA PRADESH,2,ANUPPUR,1496.69,978.89,2,1,17-05-2012,67.64,10.8,33.81,112.25
3/7/2013,MADHYA PRADESH,,,,,2,2,29-12-2012,67.64,10.8,33.81,112.25
3/7/2013,MADHYA PRADESH,3,ASHOKNAGAR,2945.88,2000.51,2,1,17-05-2012,179.47,69.01,22.14,270.62
3/7/2013,MADHYA PRADESH,,,,,2,2,29-12-2012,179.47,69.01,22.14,270.62
3/7/2013,MADHYA PRADESH,4,BALAGHAT,6541.24,4358.39,3,1,17-05-2012,472.19,63.67,77.62,613.48
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,472.19,63.67,77.62,613.48
3/7/2013,MADHYA PRADESH,5,BARWANI,3586,2436.88,3,1,17-05-2012,76.41,11.83,64.11,152.35
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,76.41,11.83,64.11,152.35
3/7/2013,MADHYA PRADESH,6,BETUL,2058.81,1394.1,3,1,17-05-2012,65.95,13.67,27.81,107.43
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,65.95,13.67,27.81,107.43
3/7/2013,MADHYA PRADESH,7,BHIND,2802.57,1917.48,2,3,17-05-2012,145.27,65.67,0.23,211.17
3/7/2013,MADHYA PRADESH,,,,,2,4,29-12-2012,145.27,65.67,0.23,211.17
3/7/2013,MADHYA PRADESH,8,BHOPAL,905.92,614.17,2,4,17-05-2012,81.55,34.08,2.97,118.6
3/7/2013,MADHYA PRADESH,,,,,3,1,29-12-2012,81.55,34.08,2.97,118.6
3/7/2013,MADHYA PRADESH,9,BURHANPUR,1911.22,1263.09,2,4,17-05-2012,101.68,25.95,35.33,162.96
3/7/2013,MADHYA PRADESH,,,,,3,1,29-12-2012,101.68,25.95,35.33,162.96
3/7/2013,MADHYA PRADESH,10,CHHATARPUR,3953.76,2681.58,3,1,17-05-2012,185.9,102.76,6.91,295.57
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,185.9,102.76,6.91,295.57
3/7/2013,MADHYA PRADESH,11,CHHINDWARA,6143.57,4168.78,3,2,17-05-2012,360.08,86.25,137.44,583.77
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,360.08,86.25,137.44,583.77
3/7/2013,MADHYA PRADESH,12,DAMOH,4410.47,2984.15,2,3,17-05-2012,270.76,114.53,34.88,420.17
3/7/2013,MADHYA PRADESH,,,,,2,4,29-12-2012,270.76,114.53,34.88,420.17
3/7/2013,MADHYA PRADESH,13,DATIA,1267.2,867.16,3,1,17-05-2012,105.77,64.62,1.61,172
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,105.77,64.62,1.61,172
3/7/2013,MADHYA PRADESH,14,DEWAS,2565.47,1718.22,3,3,17-05-2012,65.32,28.84,12.02,106.18
3/7/2013,MADHYA PRADESH,,,,,3,4,29-12-2012,65.32,28.84,12.02,106.18
3/7/2013,MADHYA PRADESH,15,DHAR,4023.3,2697,3,2,17-05-2012,40.41,6.13,24.24,70.78
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,40.41,6.13,24.24,70.78
3/7/2013,MADHYA PRADESH,16,DINDORI,2904.53,1972.06,3,1,17-05-2012,151.87,22.55,101.83,276.25
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,151.87,22.55,101.83,276.25
3/7/2013,MADHYA PRADESH,17,GUNA,3293.17,2233.43,3,1,17-05-2012,204.45,78.64,25.23,308.32
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,204.45,78.64,25.23,308.32
3/7/2013,MADHYA PRADESH,18,GWALIOR,1615.38,1094.45,3,1,17-05-2012,24.51,11.48,1.33,37.32
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,24.51,11.48,1.33,37.32
3/7/2013,MADHYA PRADESH,19,HARDA,1356.58,930.18,3,2,17-05-2012,101.49,39.77,31.13,172.39
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,101.49,39.77,31.13,172.39
3/7/2013,MADHYA PRADESH,20,INDORE,1904.55,1255.95,3,3,17-05-2012,76.04,31.54,9.8,117.38
3/7/2013,MADHYA PRADESH,,,,,3,4,29-12-2012,76.04,31.54,9.8,117.38
3/7/2013,MADHYA PRADESH,21,JABALPUR,3264.34,2156.32,3,3,17-05-2012,41.58,10.9,9.57,62.05
3/7/2013,MADHYA PRADESH,,,,,3,4,29-12-2012,41.58,10.9,9.57,62.05
3/7/2013,MADHYA PRADESH,22,JHABUA,2913.48,1936.76,2,4,17-05-2012,83.15,6.38,93.32,182.85
3/7/2013,MADHYA PRADESH,,,,,3,1,29-12-2012,83.15,6.38,93.32,182.85
3/7/2013,MADHYA PRADESH,23,KATNI,2356.97,1591.63,3,1,17-05-2012,78.12,18.23,17.03,113.38
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,78.12,18.23,17.03,113.38
3/7/2013,MADHYA PRADESH,24,KHANDWA(EAST NIMAR),3023.31,2091.62,3,2,17-05-2012,94.98,24.24,33,152.22
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,94.98,24.24,33,152.22
3/7/2013,MADHYA PRADESH,25,KHARGONE,4387.93,2957.07,3,3,17-05-2012,120.59,32.24,44.06,196.89
3/7/2013,MADHYA PRADESH,,,,,3,4,29-12-2012,120.59,32.24,44.06,196.89
3/7/2013,MADHYA PRADESH,26,MANDLA,3998.87,2700.71,3,1,17-05-2012,346.22,33.3,200.82,580.34
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,346.22,33.3,200.82,580.34
3/7/2013,MADHYA PRADESH,27,MANDSAUR,1734.39,1155.05,3,4,17-05-2012,19.93,7.84,0.56,28.33
3/7/2013,MADHYA PRADESH,,,,,4,1,29-12-2012,19.93,7.84,0.56,28.33
3/7/2013,MADHYA PRADESH,28,MORENA,1740.9,1186.46,3,2,17-05-2012,59.28,25.34,0.44,85.06
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,59.28,25.34,0.44,85.06
3/7/2013,MADHYA PRADESH,29,NARSINGHPUR,2552.66,1706.49,3,1,17-05-2012,55.32,18.53,6.55,80.4
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,55.32,18.53,6.55,80.4
3/7/2013,MADHYA PRADESH,30,NEEMUCH,1512.54,1031.75,3,2,17-05-2012,54.4,12.67,4.1,71.17
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,54.4,12.67,4.1,71.17
3/7/2013,MADHYA PRADESH,31,PANNA,6268.42,4326.6,3,1,17-05-2012,582.14,269.5,88.43,940.07
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,582.14,269.5,88.43,940.07
3/7/2013,MADHYA PRADESH,32,RAISEN,3499.88,2338.82,3,1,17-05-2012,89.88,33.06,13.77,136.71
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,89.88,33.06,13.77,136.71
3/7/2013,MADHYA PRADESH,33,RAJGARH,3854.44,2598.48,3,4,17-05-2012,55.45,19.92,1.64,77.01
3/7/2013,MADHYA PRADESH,,,,,4,1,29-12-2012,55.45,19.92,1.64,77.01
3/7/2013,MADHYA PRADESH,34,RATLAM,2002.65,1344.58,3,2,17-05-2012,33.44,15.58,11.03,60.05
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,33.44,11.58,11.03,56.05
3/7/2013,MADHYA PRADESH,35,REWA,7676.61,4560.04,3,4,17-05-2012,225.16,74.19,25.49,324.84
3/7/2013,MADHYA PRADESH,,,,,4,1,29-12-2012,225.16,74.19,25.49,324.84
3/7/2013,MADHYA PRADESH,36,SAGAR,9087,5631.34,3,1,17-05-2012,497.56,244.49,56.09,798.14
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,497.56,224.49,56.09,778.14
3/7/2013,MADHYA PRADESH,37,SATNA,9696.16,5725.11,3,2,17-05-2012,482.38,171.86,66.78,721.02
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,482.38,171.86,66.78,721.02
3/7/2013,MADHYA PRADESH,38,SEHORE,2183.91,1496.35,3,1,17-05-2012,175.65,85.51,19.08,280.24
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,175.65,85.51,19.08,280.24
3/7/2013,MADHYA PRADESH,39,SEONI,3824.66,2573.32,3,3,17-05-2012,97.29,21.95,34.08,153.32
3/7/2013,MADHYA PRADESH,,,,,3,4,29-12-2012,97.29,21.95,34.08,153.32
3/7/2013,MADHYA PRADESH,40,SHAHDOL,3312.37,2221.07,3,1,17-05-2012,99.31,15.89,49.64,164.84
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,99.31,15.89,49.64,164.84
3/7/2013,MADHYA PRADESH,41,SHAJAPUR,3302.24,2250.05,3,1,17-05-2012,175.92,93.57,4.53,274.02
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,175.92,93.57,4.53,274.02
3/7/2013,MADHYA PRADESH,42,SHEOPUR,1081.77,745.88,2,3,17-05-2012,55.8,20.16,11.95,87.91
3/7/2013,MADHYA PRADESH,,,,,2,4,29-12-2012,55.8,20.16,22.22,98.18
3/7/2013,MADHYA PRADESH,43,SHIVPURI,3320.76,2229.87,3,2,17-05-2012,204.57,84.86,22.22,311.65
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,204.57,84.86,22.22,311.65
3/7/2013,MADHYA PRADESH,44,SIDHI,5118.91,3465.78,2,3,17-05-2012,364.66,92.34,102.83,559.83
3/7/2013,MADHYA PRADESH,,,,,2,4,29-12-2012,364.66,92.34,102.83,559.83
3/7/2013,MADHYA PRADESH,45,SINGRAULI,3718.42,2429.16,2,1,17-05-2012,192.7,48.8,54.34,295.84
3/7/2013,MADHYA PRADESH,,,,,2,2,29-12-2012,192.7,48.8,54.34,295.84
3/7/2013,MADHYA PRADESH,46,TIKAMGARH,4759.02,3281.72,3,2,17-05-2012,432.71,238.01,17.82,688.54
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,423.71,238.01,17.82,679.54
3/7/2013,MADHYA PRADESH,47,UJJAIN,3878.22,2649.56,3,1,17-05-2012,190.76,143.22,7.11,341.09
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,190.76,143.22,7.11,341.09
3/7/2013,MADHYA PRADESH,48,UMARIA,2513.42,1714.93,3,2,17-05-2012,149.23,20.35,61.81,231.39
3/7/2013,MADHYA PRADESH,,,,,3,3,29-12-2012,149.23,20.35,61.81,231.39
3/7/2013,MADHYA PRADESH,49,VIDISHA,4602.03,3115.01,3,1,17-05-2012,306.85,135.87,14.87,457.59
3/7/2013,MADHYA PRADESH,,,,,3,2,29-12-2012,306.85,135.87,14.87,457.59
3/7/2013,MADHYA PRADESH,49,Total,168833.35,112125.87,,,,16417.54,5788.14,3617.55,25823.23
3/7/2013,MAHARASHTRA,1,AHMEDNAGAR,4545.41,2935.06,3,1,27-08-2012,194.53,40.55,12.21,247.29
3/7/2013,MAHARASHTRA,2,AKOLA,2959.32,1970.82,2,3,27-08-2012,159.66,32.2,9.51,201.37
3/7/2013,MAHARASHTRA,3,AMRAVATI,5987.5,3961.39,2,3,27-08-2012,363.11,149.11,53.86,566.08
3/7/2013,MAHARASHTRA,4,AURANGABAD,4819.5,3194.93,2,4,27-08-2012,427.55,82.09,13.81,523.45
3/7/2013,MAHARASHTRA,5,BEED,4189.63,2776.51,2,4,27-08-2012,411.77,93.78,3.03,508.58
3/7/2013,MAHARASHTRA,6,BHANDARA,3128.96,2041.92,2,4,27-08-2012,196.9,69.27,13.67,279.84
3/7/2013,MAHARASHTRA,7,BULDHANA,5227.7,3487.91,3,1,27-08-2012,397.24,76.26,16.34,489.84
3/7/2013,MAHARASHTRA,8,CHANDRAPUR,4881.19,3124.09,2,3,27-08-2012,345.03,85.49,61.86,492.38
3/7/2013,MAHARASHTRA,9,DHULE,3871.14,2566.57,2,4,27-08-2012,340.84,39.02,85.86,465.72
3/7/2013,MAHARASHTRA,10,GADCHIROLI,2352.55,1536.96,2,4,27-08-2012,57.02,13.81,20.4,91.23
3/7/2013,MAHARASHTRA,11,GONDIA,3646.28,2349.39,2,3,27-08-2012,272.76,70.24,37.99,380.99
3/7/2013,MAHARASHTRA,12,HINGOLI,2699.49,1788.09,2,4,27-08-2012,132.42,24.13,9.03,165.58
3/7/2013,MAHARASHTRA,13,JALGAON,9719.11,6355.42,3,1,27-08-2012,917.39,127.28,93.91,1138.58
3/7/2013,MAHARASHTRA,14,JALNA,3125.27,2048.28,3,2,27-08-2012,207.97,41.41,2.85,252.23
3/7/2013,MAHARASHTRA,15,KOLHAPUR,3203.5,2132.63,3,2,27-08-2012,170.49,39.42,0.77,210.68
3/7/2013,MAHARASHTRA,16,LATUR,3531.81,2362.48,2,4,27-08-2012,251.39,102.84,5.09,359.32
3/7/2013,MAHARASHTRA,17,NANDED,4799.86,3202.91,2,4,27-08-2012,261.01,99.12,21.54,381.67
3/7/2013,MAHARASHTRA,18,NANDURBAR,5686.32,3788.13,2,4,27-08-2012,386.02,25.18,290.21,701.41
3/7/2013,MAHARASHTRA,19,NASHIK,6872.1,4519.83,2,3,27-08-2012,325.96,44.99,90.89,461.84
3/7/2013,MAHARASHTRA,20,OSMANABAD,2001.79,1294.66,2,4,27-08-2012,116.89,36.88,1.61,155.38
3/7/2013,MAHARASHTRA,21,PARBHANI,2189.8,1439.62,2,2,27-08-2012,271.07,47.18,4.62,322.87
3/7/2013,MAHARASHTRA,22,PUNE,4835.64,3104.75,3,3,27-08-2012,239.34,31.65,10.48,281.47
3/7/2013,MAHARASHTRA,23,RAIGAD,6569.89,4337.97,3,1,27-08-2012,402.04,12.22,36.44,450.7
3/7/2013,MAHARASHTRA,24,RATNAGIRI,3019.85,1835.73,2,4,27-08-2012,72,1.37,0.51,73.88
3/7/2013,MAHARASHTRA,25,SANGLI,4578.41,2954.82,3,1,27-08-2012,245.21,49,1.16,295.37
3/7/2013,MAHARASHTRA,26,SATARA,6239.22,4116.67,3,3,27-08-2012,307.29,41,1.5,349.79
